,Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,roll25,roll100,roll250,Final_Rating,Final_Work Life Balance,Final_Culture Values,Final_Career Opportunities,Final_Comp Benefits,Final_Senior Management
432,"""Great people, great work ethics!""",4.0,3.0,4.0,3.0,3.0,5.0,2013-12-03,Past,Host/Takeout,San Bruno,Yes,Yes,Neutral,Part-time,More than a year,"Flexible with work schedule, acknowledge a job well done, constructive criticism to better work ethic","Late nights, some colleagues are non-responsive to training and advice",Take more time for hiring process - some people who were hired were highly disappointing to work with,2.738921957671958,2.738921957671958,2.738921957671958,3.1071428571428577,2.935135979993748,3.188443989930774,2.9998015873015875,2.7794943820224725,2.738921957671958
433,"""Good Money, Super Corporate""",3.0,4.0,4.0,3.0,4.0,3.0,2013-12-09,Current,"Bartender, Server",Allen,Yes,Yes,Yes,Full-time,More than 3 years,"Good Money, Good Management, Flexible Hours","Under the corporate hammer, secret shops.",Do away with secret shops.,2.738921957671958,2.738921957671958,2.738921957671958,3.071428571428571,3.0065645514223194,3.2241582756450597,3.0355158730158736,2.8509229534510436,2.738921957671958
436,"""disappointed""",1.0,1.0,1.0,2.0,1.0,1.0,2013-12-12,Past,Lead Line Cook,Newark,Yes,Neutral,Neutral,Part-time,More than a year,there's no shortage of hours for cheap employees,"i thought this was an upgrade from my previous employer, but i was very disappointed. they tried to cheat me on my pay by promising one rate and delivering another, waited till id been there 2 weeks before i was put in the system/on the books. management is completely incompetent and overpaid, they all just hide in the office till the rush hits. i was expected to do everything by the book even though they werent, such as a promotion given to a dishwasher that has never worked boh but the kitchen manager had clearly began fraternizing so she got the job after 2 days. ive worked at some shady places but this is the absolute worst job ive ever had. management is a joke, horrible communication, spineless snakes.",quit.,2.6674933862433865,2.6674933862433865,2.6674933862433865,2.9642857142857144,2.935135979993748,3.117015418502202,2.9998015873015875,2.815208667736758,2.6674933862433865
431,"""Teamwork emphasized""",4.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2013-12-21,Current,Food Server,San Antonio,Yes,Neutral,Neutral,Part-time,Less than a year,"Friendly workplace, everyone works together to achieve company success",Money isn't consistent with the amount of hours worked,Make more flexibility with scheduling,2.7333829365079367,2.7333829365079367,2.7333829365079367,3.0,2.9417005314160676,3.162602265575834,2.9996031746031746,2.808988764044944,2.7333829365079367
430,"""Overall average/above average serving job""",5.0,5.0,3.0,3.0,3.0,3.0,2013-12-22,Current,Server,Las Vegas,Yes,Yes,Yes,Part-time,Less than a year,They work around your schedule with school or 2nd job. Good money. With hourly (7.00-8.00) plus tips I would average a little over 20.00 per hour.,Could only work 5 shifts per week and no more than 7 hours a day. They are very strict about labor and rush you to get sidework done.,Allow employees to spend more time doing a thorough job with sidework.,2.7333829365079367,2.7333829365079367,2.7333829365079367,3.0357142857142856,2.977414817130353,3.162602265575834,2.9996031746031746,2.8447030497592296,2.7333829365079367
427,"""Great company. Advancement opportunities.""",5.0,5.0,5.0,5.0,4.0,5.0,2014-01-16,Past,Server,Dublin,Yes,Yes,Yes,Part-time,More than a year,-They were very up-to-date with their technology. They used HotSchedules for scheduling and it was virtually impossible not to work exactly what you wanted to with it.. -Base pay was very good. Hostess started out $2 about minimum wage. Servers $1 above the server minimum wage.. -The opportunity for advancement was excellent. Every manager I had started out as a Server for the company.. -Hard work pays off.. -Yearly raise.,-No reimbursement for uniform expenses. The non-slip shoes you have to wear run through very quickly.. -Servers have a very high tip-out. 5-6% depending on your section.,,2.7690972222222223,2.7690972222222223,2.7690972222222223,3.071428571428571,2.977414817130353,3.162602265575834,2.9996031746031746,2.8447030497592296,2.7690972222222223
425,"""Very flexible place to work""",4.0,4.0,4.0,3.0,3.0,3.0,2014-01-27,Current,Food Server,West Covina,Yes,Neutral,Neutral,Part-time,More than a year,"Quick money, fun upbeat environment.","High stress levels, expect to yell liudly",,2.7690972222222223,2.7690972222222223,2.7690972222222223,3.071428571428571,2.977414817130353,3.1268879798615483,2.9996031746031746,2.8447030497592296,2.7690972222222223
428,"""More work then it's worth.""",3.0,5.0,4.0,3.0,1.0,3.0,2014-01-28,Current,Sever,Carlsbad,No,Neutral,Neutral,Part-time,More than a year,"Flexibility. Online shift changes. Short shifts. Constantly busy. Social environment. When the food is made right, people like it. Known for brewing their own beers and pizzookies.","Kitchen gets crazy. To many menu items. Lazy co-workers. Always running out of things. When it gets busy, things get out of control.",Keep it simple.,2.8048115079365084,2.8048115079365084,2.8048115079365084,3.071428571428571,3.120271959987496,3.1983165512901195,2.963888888888889,2.7375601926163724,2.8048115079365084
424,"""Love the atmosphere, but the money isn't great.""",4.0,3.0,4.0,4.0,2.0,3.0,2014-01-30,Current,Host/Takeout,Corpus Christi,Yes,No,Neutral,Full-time,Less than a year,"Great food and atmosphere, love the steps of service and the uniformity of the company","Taken advantage of by management, expected to do more than getting paid for.",Offer raises to those crosstrained in more than one position.,2.8762400793650795,2.8762400793650795,2.8762400793650795,3.178571428571429,3.1917005314160676,3.3054594084329767,3.0710317460317462,2.7732744783306584,2.8762400793650795
426,"""Financially rewarding, but the work environment is frustrating due to management ineptitude""",3.0,2.0,4.0,4.0,3.0,1.0,2014-02-03,Current,"Bartender, Server",Gainesville,Neutral,Neutral,Neutral,Part-time,More than 3 years,"-Financially rewarding. -Opportunity to advance in the company if your performance is above average. -The aim is for consistency, though it isn't always achieved","-Management staff is rarely on the same page for anything. -Poor training of new employees. -Poor performance is never reprimanded, so there is a general culture of mediocrity within the service staff","My advice to upper management, is to do a better job of screening potential store managers. I've been through 10+ managers at the Gainesville location in a timespan of 3 years. There has been one consistent manager in this timeframe.",2.7690972222222223,2.7690972222222223,2.7690972222222223,3.178571428571429,3.0845576742732104,3.3054594084329767,3.106746031746032,2.8447030497592296,2.7690972222222223
429,"""A chain where managers know less than other members of the team which results in hostile environments.""",1.0,3.0,1.0,1.0,3.0,1.0,2014-02-05,Current,Hostess,Stockton,No,Neutral,Neutral,Part-time,Less than a year,Good pay for the lowest position (host),"Workplace drama, incompetent managers, biased hiring process.",Work on training managers and have them all meet a set of minimum standards before they are able to manage.,2.7690972222222223,2.7690972222222223,2.7690972222222223,3.1071428571428577,3.048843388558925,3.269745122718691,3.0353174603174606,2.808988764044944,2.7690972222222223
422,"""Solid place to work.""",4.0,3.0,4.0,4.0,4.0,4.0,2014-02-06,Current,Senior Manager,Houston,Yes,Yes,Yes,Full-time,More than 3 years,Pays well compared to other companies in the market.,Growing company so expect a lot of changes. Still trying to get the kinks out.,,2.7333829365079367,2.7333829365079367,2.7333829365079367,3.1071428571428577,3.048843388558925,3.269745122718691,3.0710317460317462,2.8447030497592296,2.7333829365079367
423,"""Hectic and confusing.""",2.0,2.0,1.0,1.0,1.0,1.0,2014-02-17,Current,Line Cook,Gainesville,No,Neutral,Neutral,Full-time,Less than a year,Opportunities for advancement if you are willing to work for it.,"You do not get paid enough for the work you are expected to do. Once the trainers left, I figured out to my horror that I had to do twice the amount of work for my station than I was expecting to do (which was already a lot, more than one person can handle in a three hour time period before service).","Treat your employees fairly, and let them know from the get-go exactly how much work they'll be doing daily.",2.7333829365079367,2.7333829365079367,2.7333829365079367,3.071428571428571,3.0845576742732104,3.1983165512901195,2.9996031746031746,2.7732744783306584,2.7333829365079367
420,"""Great first hospo job, too corporate""",3.0,4.0,2.0,3.0,2.0,2.0,2014-02-27,Past,"Bartender, Server",San Jose,No,Neutral,Neutral,Part-time,More than a year,Great serving experience. Meet lots of great people. Some great regulars. Great first bar tending job,SUPER corporate restaurant. Some crappy regulars. A LOT of work for a bartender for the money. Can put incompetent people at the helm at times,"Stick up more for the good people in restaurant when it comes to your regional managers. Your people get you success, not the guy who is on top of you. Listen to your people's feedback more.",2.7333829365079367,2.7333829365079367,2.7333829365079367,3.1071428571428577,3.1917005314160676,3.162602265575834,3.0353174603174606,2.7375601926163724,2.7333829365079367
421,"""Great""",3.0,3.0,4.0,3.0,3.0,4.0,2014-03-01,Current,Hostess,New Braunfels,Yes,Neutral,Neutral,Part-time,Less than a year,"Free food, interesting people, easy job",Stay late. Have to buy new clothes,Listen to employees,2.7690972222222223,2.7690972222222223,2.7690972222222223,3.1071428571428577,3.1917005314160676,3.1983165512901195,2.9996031746031746,2.7732744783306584,2.7690972222222223
419,"""fun, job made good money""",3.0,4.0,5.0,3.0,3.0,3.0,2014-03-16,Current,"Bartender, Server",College Station,Yes,Yes,Yes,Part-time,More than a year,"easy to make money, but you have to be able to put up with some corporate rules.",corporate changing things left and right,stop changing the already 20+ page menu every 3 months,2.8048115079365084,2.8048115079365084,2.8048115079365084,3.1071428571428577,3.1917005314160676,3.269745122718691,2.9996031746031746,2.8447030497592296,2.8048115079365084
414,"""Huge opportunities at BJ's""",4.0,2.0,4.0,4.0,4.0,4.0,2014-03-24,Current,Senior Manager,Downey,Yes,Yes,Yes,Full-time,More than a year,"Great pay, lots of growth opportunities for this fast growing concept","Long hours, long long hours.",,2.8762400793650795,2.8762400793650795,2.8762400793650795,3.178571428571429,3.155986245701782,3.3411736941472623,3.0710317460317462,2.9161316211878012,2.8762400793650795
418,"""Cares about making money, doesn't care if you make money.""",2.0,4.0,2.0,1.0,1.0,2.0,2014-03-27,Current,Bartender,np.nan,No,No,Neutral,Full-time,More than a year,The company has kept a strong customer base through the recession. Many of your fellow team members will be nice to work with.,"There is constant micro managing, corporation ""one for all and all for none"" some policies or procedures do not make logical sense in every restaurant but they are mandatory blanket changes for all restaurants. The company has no program for progressing current employees, they want to string you along forever. There is no way to increase your base pay. The company values profits over everything!","Your employees also bring in business, I would recommend remembering that they are people too and need money to live off of just like you do. Happy employees make a more productive and pleasant work environment, this means your guest with want to come back.",2.840525793650794,2.840525793650794,2.840525793650794,3.1071428571428577,3.155986245701782,3.3054594084329767,2.963888888888889,2.808988764044944,2.840525793650794
417,"""Research the specific location before applying.""",3.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2014-03-28,Past,Anonymous Employee,np.nan,Neutral,No,Neutral,Part-time,More than 5 years,I worked as a regional trainer at 3 different BJ's locations and it ALL has to do with which branch you're at. Great fast pace work environment with interesting co workers everytime. If you're a server it's short shifts with good money.,"Not so organized. Keep in mind, this only applies to one of the three locations I worked at. before you apply, go in and ask the employees their honest opinion. If not you could be getting yourself into a work environment that you weren't expecting.",Keep everything organized. The moment it falls apart your team loses efficiency and overall revenue goes down.,2.7635582010582014,2.7635582010582014,2.7635582010582014,3.0357142857142856,3.1625507971241014,3.243903398363751,2.892261904761905,2.7313402889245584,2.7635582010582014
413,"""You can make money""",4.0,4.0,5.0,5.0,3.0,4.0,2014-03-28,Current,Server,Frederick,Yes,Yes,Neutral,Part-time,Less than a year,"Lots of training, can make money, nice restaurant, foods good. Appearance is everything. The managers actually help when there is an issue with a guest.","Lazy coworkers, long hours, sometimes too many rules, sometimes over staffed. The music is loud and it is hot in the restaurant. Its new so its still getting the kinks out",,2.8048115079365084,2.8048115079365084,2.8048115079365084,3.0357142857142856,3.198265082838387,3.2796176840780364,2.963690476190476,2.767054574638844,2.8048115079365084
411,"""Hard Work, No Team Structure, Still A Fun Job""",4.0,4.0,3.0,3.0,4.0,3.0,2014-04-06,Past,Busser,Brea,No,Yes,Neutral,Part-time,Less than a year,"- Servers were fun to talk to and connect with. - Managers were relaxed and very easy to talk to. - Always something to do at work: roll silverware, clean tables, make sure there is silverware on tables, clean and organize silverware. - Kitchen manager at my location showed passion for what he did and made sure his team, including myself was alright. - Free food sometimes, ex: ""dead"" pizookie","- Bussers weren't a team, we all relied on self-performance and didn't act like a team. - Bussers and servers were sketchy of each other with paying out of tips. - Unrealistic expectation of cleaning and setting tables within two minutes. - No regard to safety in terms of reducing stress on the body (as a busser)","- Better training in terms of lift with your legs and not your back as some people. like myself, weren't taught how to lift properly. - If you haven't done my job, don't tell me how to do it, because no matter how much you read about my job and see my work ethic, you can not criticize me unless you've done the deed. - Better communication with bussers as a team. Show them how to be a team, one busser can not change the restaurant",2.7333829365079367,2.7333829365079367,2.7333829365079367,3.0357142857142856,3.198265082838387,3.208189112649465,2.9279761904761905,2.767054574638844,2.7333829365079367
412,"""Stay away from this restaurant!""",2.0,3.0,2.0,2.0,2.0,1.0,2014-04-15,Current,Server,Pinellas Park,No,Neutral,Neutral,Part-time,Less than a year,Possibility to make good money if your a closing server. Coworkers make the work environment tolerable. Great scheduling system.,"Poor management. No communication between managers, kitchen, and servers= frustrated customers blaming you, the server, and lower tips. Incompetent managers who are nowhere to be found when you need them.",Do a more thorough job training your managers and selecting more motivated individuals.,2.7333829365079367,2.7333829365079367,2.7333829365079367,3.071428571428571,3.1625507971241014,3.243903398363751,2.963690476190476,2.7313402889245584,2.7333829365079367
408,"""Hard work and busy but good money""",4.0,2.0,4.0,3.0,3.0,4.0,2014-04-17,Past,Trainer,Folsom,Yes,Neutral,Yes,Full-time,More than 3 years,Excellent food that sells itself and an expansive menu of great drinks. Always a busy and staffed with a fun outgoing team. Managers are usually very understanding and are willing to work with servers or help out. Great computer system. Good money.,"Very busy and hard work. Training programs are implemented well in some locations but not so well in others. When implemented well, it's a great training program. However, servers are required to meet quite a few steps of service with each table which can be stressful in a busy environment. Managers are frequently under a lot of stress and tired due to long hours which can affect the whole team.",Restructure class for trainers to ensure that employees are being trained properly. Work to relieve stress from managers in order to increase the quality of the work environment for whole teams. Decrease server steps or give servers more flexibility - it's too much for busy servers and often overwhelming for the guest.,2.7333829365079367,2.7333829365079367,2.7333829365079367,3.071428571428571,3.0911222256955293,3.243903398363751,2.963690476190476,2.695626003210273,2.7333829365079367
416,"""Line Cook Employee""",1.0,1.0,1.0,1.0,1.0,1.0,2014-04-24,Current,Line Cook,Norman,No,Neutral,Neutral,Full-time,More than a year,"Work close to home if consistent management is on board willing to work with staff,growth potential is available just not excerised","BJ's puts up employee moral by making promises which never are followed through,so it does not appear that they look for loyal long-term employees,high turnover in kitchen which impairs staff to attend their own stations,and screamed at when not able to handle more than three stations,","Too much change in Management,and more skills on how to handle employee moral",2.7333829365079367,2.7333829365079367,2.7333829365079367,3.071428571428571,3.0911222256955293,3.243903398363751,2.892261904761905,2.695626003210273,2.7333829365079367
410,"""I Walked Out of this Job Because They Were Working Me Too Hard And Hassling Me""",2.0,2.0,2.0,5.0,3.0,3.0,2014-04-25,Past,Hostess,Baton Rouge,No,Neutral,Neutral,Part-time,Less than a year,"The food is great, employees get meals or discounts, flexible schedule, great hours, great music.",Management doesn't do well with constructing a comfortable and efficient work environment. Low pay. Hard to get promoted.,"When you have a hard-worker, you shouldn't over look that. Work harder to make sure that your team is a good one and that the work environment is healthy and positive. Less gossip, more motivation!",2.7333829365079367,2.7333829365079367,2.7333829365079367,3.0,3.0554079399812437,3.1724748269351792,2.963690476190476,2.695626003210273,2.7333829365079367
415,"""It seems better than it actually is!""",1.0,4.0,2.0,4.0,3.0,1.0,2014-04-26,Current,Food Server,New York,No,No,Neutral,Part-time,More than a year,Great friendly coworkers that become your family. Locations all throughout the west coast gives you the ability to relocate. Great promotion offers.,"Unorganized and slow kitchen. The clientele the company attracts are usually coupon users. They don't emphasize much on beer as a ""Brewhouse"" should. They care more about mobile pay, ordering ahead, and becoming a ""loyalty"" member to improve their sales.","After working for the company as a server, I have now realized why I receive slow service every time I dine in as a guest. The servers need to be set up for success and they make it difficult to improve the speed of service.",2.697668650793651,2.697668650793651,2.697668650793651,2.8928571428571423,3.1268365114098158,3.1367605412208936,2.999404761904762,2.6599117174959868,2.697668650793651
404,"""Great culture!""",5.0,5.0,5.0,5.0,5.0,5.0,2014-05-01,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Full-time,More than 8 years,"Great teamwork, solid structure. Love the food, beer and the up beat environment. Makes work FUN. Love my co-workers too.",Very high standards. Lots of structure. Very black and white process and procedures.,,2.8048115079365084,2.8048115079365084,2.8048115079365084,3.0357142857142856,3.269693654266959,3.208189112649465,3.1065476190476184,2.767054574638844,2.8048115079365084
407,"""You have no life working here!""",3.0,1.0,4.0,3.0,1.0,3.0,2014-05-04,Current,Server,Lubbock,No,No,Neutral,Part-time,Less than a year,"The team members are great, they're all super close and I felt like I instantly became friends with all of them. Working here has definitely given me great serving experience for future jobs. The appearance and the atmosphere of the restaurant are great. It's always upbeat and fast paced. I really like that they use HotSchedules, and the computer system is good. They have food runners on all the time which is nice. The strawberry lemonade is delicious and they are known for their pizookies!","Prices are expensive! You work very long, hard, busy hours here. It takes forever to complete side work and rolling silverware to leave. The managers have unrealistic expectations for you, working the heck out of you all the time. You'll have no life working here, yet the managers expect you to make this job your #1 priority. They expect you to memorize the entire menu as soon as you start, which is one of the biggest menus ever. Managers never really help out when you need them. And they aren't very understanding at all. They definitely show favoritism. You have to follow a script when talking to your customers and it's extremely annoying not to mention they get very irritated by it most times. The clientele is awful so no matter how good of service I provide customers, I will still get awful tips. The last restaurant I worked at I would always leave with over 20% tips... Here I leave with around 10%. BJ's doesn't add gratuity to huge parties so even if you have a group of 20+ people, you could possibly get nothing out of serving the table. Not to mention tip out is awful, absolutely awful!! You have to tip out to food runners, bussers, and the bar. Bussers literally do nothing; it is the servers job to clean everything off the tables and only leave cups. Bussers will even leave a stack of dishes after wiping down a table for us to pick up. Everyone is just really lazy and never helps anyone out, but always asks others to do things for them and help them. Hosts don't know how to seat people, they just fill empty tables whenever they become open. So getting triple sat is a common thing. Also the restaurant is always super hot.",,2.8103505291005293,2.8103505291005293,2.8103505291005293,3.1071428571428577,3.1917005314160676,3.234030837004405,3.106746031746032,2.701845906902087,2.8103505291005293
403,"""Great Management Team""",4.0,3.0,4.0,4.0,4.0,4.0,2014-05-09,Current,Driver,Irvine,Yes,Neutral,Neutral,Part-time,Less than a year,"Excellent views on how to treat both customers and employees. Management does everything they can to make everyone happy.. . Atmosphere is great, the people BJ's hires are happy to work there and hardly ever complain about having to be at work.","Sometimes management will go a little overboard on making everyone happy. Giving customer's free food when they really didn't need to, or not doing anything about employees that consistently call out an hour before their shift starts.. . Because of the way the computer systems work, you need a manager to do anything outside of a regular order. Sometimes management can get drowned in employees asking for assistance to get something done.","Keep what you're doing, but grow a little more back-bone. Learn that sometimes it is appropriate to say no to both employees and customers.",2.7746362433862437,2.7746362433862437,2.7746362433862437,3.1071428571428577,3.1917005314160676,3.234030837004405,3.142460317460318,2.7375601926163724,2.7746362433862437
405,"""Never any room to move up, managers take advantage""",2.0,4.0,1.0,1.0,2.0,1.0,2014-05-12,Past,Server,Santa Rosa,No,No,Neutral,Full-time,More than a year,"-Flexible schedule, when working with a (literally) almost hundred other servers, easy to get a shift covered. -Got a lot of friends from co-workers. -best general manager ever, he chose the second best manager I've ever had (reason for two stars not one)","-Uncaring co-workers. -too many complaints all the time. -terrible customer service reviews ALL THE TIME. -kitchen never seems to have it together when needed. -too many managers, promotes too much micromanaging. -no room to improve yourself or voice your own ideas. -company will make anyone who is able to suck up enough a manager, instead of hard working individuals who get passed up. -lower managers (newer ones especially) think they are above the rules and are EXTREMELY hypocritical","you need to start hiring people who actually care about giving people hospitable service, not just ones that care about their bottom line. Also, after a manager is placed in a position, it would be nice to have the servers, bussers, take out, and bartenders rate them before they stick around for good. sometimes, you get extreme lemons and it makes people, like me, walk out in the middle of the shift because they are being disrespectful to me in front of my teammates.",2.703207671957672,2.7241474147414744,2.7241474147414744,3.106223479490806,3.215893425853995,3.146277159182249,3.076084394153701,2.7518872272459993,2.711583569071193
406,"""high volume""",3.0,4.0,5.0,3.0,2.0,2.8449074074074074,2014-05-13,Current,"Bartender, Server",np.nan,No,No,Neutral,Full-time,More than 5 years,"fast money, easy to learn there. good environment to work in",High rate on management turnover. management team rarely consider employee comments,,2.7690972222222223,2.7241474147414744,2.7241474147414744,3.145120226308345,3.276218744100105,3.241892434995545,3.0955327675624704,2.7634148085755608,2.751117299229923
402,"""Server, Food Runner, Takeout""",3.0,3.0,3.0,2.0,3.0,3.0,2014-05-18,Current,Server,Roseville,Yes,Neutral,Neutral,Part-time,More than a year,"good money for the hours. set your own outline for scheduling. It was my first server job and i moved up the positions to server relatively quickly. Good job for a college student, but definitely not a career.","not a great training program, lazy coworkers, lazy managers, management worried about sales numbers, not customer experience. Long hours sometimes if you have certain shifts. Took away auto-gratuity on large parties, screws over servers on tips.","Put back on auto-gratuity for large parties. better your trainer program. Hire less lazy managers and coworkers. Managers work way too long every shift, relates to their poor performance.",2.7746362433862437,2.7241474147414744,2.7241474147414744,3.1197312588401696,3.26831961720711,3.2320085021403333,3.0623420556341348,2.763186354751045,2.7544407119283356
400,"""Good place to work""",4.0,2.0,3.0,4.0,4.0,3.0,2014-05-23,Current,Prep Cook,Katy,No,Yes,Neutral,Full-time,Less than a year,"The restaurant is busy, busy, busy. but you can manage to do everything if you apply yourself. Everytime ou learn a new section you can receive $0.25 more in your paycheck.",Depending on what manager is how difficult it is,,2.7746362433862437,2.7043454345434546,2.7043454345434546,3.0943422913719942,3.1921527148025834,3.2240877100611254,3.079810231023102,2.7806545301400125,2.7465199198491277
409,"""BJ's DAYTONA UNFAIR TO SERVERS AND FOOD RUNNERS,TIP OUT,SIDEWORK SUCKS!""",1.0,1.0,3.0,1.0,1.0,2.8449074074074074,2014-05-24,Past,Food Server,Daytona Beach,Neutral,No,Neutral,Full-time,Less than a year,"There is a twenty word minimum or else i wouldnt have written anything,other than its an easy job to get.","The sidework amount is insane,you will waste gas just to go to work to be cut after you set up in mornings,so opening and closing shifts as a food runner or server your screwed.. Nobody is fair with the tip outs. Everyone from gets screwed which leads to people skimming tips and not tipping out what they should.. . Food runners shouldnt have to wait to get their tips,when their shift ends there should be a manager who correctly does the math based on the receipts for all the food run for their shift and tipped accordingly,because no waiter is going to tip a food runner the correct amount if they can just keep more money for themselves.. Also food runners going home with TIPS is the most ludicrous system i have ever heard of in 20years in the restaurant business.","Food runners shouldnt have to wait to get their tips,when their shift ends there should be a manager who correctly does the math based on the receipts for all the food run for their shift and tipped accordingly,because no waiter is going to tip a food runner the correct amount if they can just keep more money for themselves.. Also food runners going home with TIPS is the most ludicrous system i have ever heard of in 20years in the restaurant business.. Managers found to have sexual relations with subordinates should be fired immediatley.. Food runners and servers with a set schedule should be given a minimum amount of hours so you dont drive to work and waste gas for no reason,if they have to be cut, they should be paid for their shift regardless since they made the effort to get ready and come into work and waste time and gas. You cannot use them as slaves to set up the kitchen then CUT them and only pay them minimum wage for 1-hour of work. Food servers who are in the top ten on ""the score board"" for top sales should be given choice of shifts since they are working the hardest and making the most in sales. The corporate headquarters needs to restructure the food runners going home with tips and how the servers make the food runners ""wait and wait"" even though your shift maybe over you get an attitude when your simply asking for your tips,we rely on them for gas and food for that evening and sometimes youmay wait an hour to get your measily $2 for food running,this should not be left up to the servers discretion it should be calulated fairly by a seperate manager assigned for this task and scheduling alone. Any manager caughts favoring an employee or having sexual relations (if two more employees can verify),that manager should be reprimanded and if found guilty of aforementioned relations they should be fired. Im surprised there hasnt been numerous lawsuits but considering how little money and the lack of medical/dental,employees couldnt afford the time nor gas to see a lawyer or this place would be out of business already.. Stop into DAYTONA BJs and ask any employee about how the tips and food running shifts are!!",2.697668650793651,2.722611844517785,2.722611844517785,3.004667609618104,3.09851763700909,3.1891513592831906,2.9940959453088167,2.716368815854298,2.7076459282833047
399,"""Great Growth and Salary Potential, Hard Work/Life Balance""",5.0,2.0,5.0,5.0,5.0,4.0,2014-05-27,Current,Senior Manager,Seattle,Yes,Yes,Neutral,Part-time,More than a year,"Salary + Bonus is great, as well as health benefits, 401K, etc. GM's can top 100K including bonus if they stick around long enough. Lots of corporate structure to support and guide you, you always know exactly what is expected of you.","If you have a GM that is hard to communicate with it can make it difficult to get certain days off or have a positive work environment. BJ's also expects a lot of work hours from managers, and holidays are blacked out for vacation, so you'll never get to see your family during those important times of the year.",Find a way to have a rotation system so that you can earn your way to eventually taking time off during Christmas/Thanksgiving.,2.7333829365079367,2.752314814814815,2.752314814814815,3.037977369165488,3.047739702072739,3.21850072279097,3.0488342762847713,2.775067542869857,2.740955687830688
401,"""Server""",3.0,4.0,3.0,2.0,1.0,2.0,2014-05-29,Past,Server,Baton Rouge,No,No,Neutral,Full-time,More than 3 years,"Cash Tips, flexible schedules, friendly co workers.","long hours, crappy clientele, high turn-over thus servers are not very good",Work more with employees when training instead of putting them in front of a computers for several hours.,2.697668650793651,2.732512834616795,2.732512834616795,3.034016973125884,3.0223507346045637,3.1891513592831906,3.015524516737388,2.759225958711441,2.7116063243229087
398,"""It's a decent job""",4.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2014-06-05,Current,Host,Orlando,Yes,Neutral,Neutral,Full-time,More than a year,"If you want to work your way up to serving this is a good place to start. Try starting as a food runner or take out, but host if you have to.",Very cutthroat. Hours are not guaranteed (especially for hosts) if business is slow we get cut early.,They have a helpful training workbook but the hosts who trained me didn't really help at all.,2.6921296296296298,2.7408782544921158,2.7408782544921158,3.034016973125884,3.0270174157146874,3.174741103751659,2.9939548954895487,2.7801932520699904,2.711629079574624
397,"""It has it's moments.""",4.0,5.0,5.0,3.0,3.0,5.0,2014-06-11,Current,Server,Tucson,Yes,Yes,Yes,Full-time,More than a year,"Great money for the hours as a server. I've been there 4 years. Cooks work extra hard because of the high volume but they can advance and get raises with every section of the line they learn. It's a very busy place. My store only promotes from within but it's easy to advance if you work hard. My GM is very ""by the book"" and runs a tight ship. The other managers are nice and helpful and really care about the Guest's experience as well as ours.","It's VERY high volume. Be prepared to sweat. It's hard, physical work and you are dealing with the public. You have to be nice so this isn't for everybody. The server's hourly wage in most states is LAME!",Thanks for doing away with the Secret Shoppers!!,2.8349867724867726,2.762215804913825,2.762215804913825,3.0554455445544555,3.0984959718228775,3.2029956881780057,2.9725483262611974,2.780882983964528,2.8058783854575933
395,"""Good restaurant experience for someone who has none. Easy to learn and work your way up. Managers are pretty nice.""",4.0,4.0,4.0,3.0,4.0,4.0,2014-06-12,Past,Hostess,Phoenix,Yes,Yes,Neutral,Part-time,More than 3 years,Staff is easy going and friendly and pretty laid back. Potential to make good money if you put in the effort.,Some of the servers are cranky and get mad if they are either too busy or not busy enough. Hard to please every single person. Can't really trust anyone.,Management was great.,2.9421296296296298,2.7919187752108545,2.7919187752108545,3.1276520509193775,3.1318057313702607,3.279162590582532,3.019365865157944,2.8062719514327035,2.8820452878621197
394,"""""I LOVE THIS PLACE""""",5.0,4.0,5.0,5.0,4.0,5.0,2014-06-13,Past,Anonymous Employee,np.nan,Yes,Neutral,Yes,Part-time,Less than a year,Never a dull moment! Always busy! Great location!,"Parking can be a challenge, for some especially around the holidays/wkends...if your not aware of the 4 levels/parking.",U Rock!,2.9778439153439153,2.831522735606894,2.831522735606894,3.1649222065063647,3.165115490917644,3.3124723501299154,3.0566360207449317,2.8181531395515154,2.919315443449107
396,"""Good Company To Work For""",3.0,3.0,3.0,3.0,3.0,3.0,2014-06-25,Past,Anonymous Employee,np.nan,Yes,Yes,Neutral,Part-time,Less than a year,There is a lot of opportunity in this company as it continues to grow,Seems to be growing to quick which may backfire. Salaries could be a bit better,,3.049272486772487,2.8330583058305834,2.8330583058305834,3.182390381895332,3.186544062346216,3.3513690969474546,3.0995151658022944,2.8617000143031963,2.962786814395725
