,Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,roll25,roll100,roll250,Final_Rating,Final_Work Life Balance,Final_Culture Values,Final_Career Opportunities,Final_Comp Benefits,Final_Senior Management
1003,"""Very Corporate, number driven, money making, fast paced""",3.0,4.0,3.0,4.0,5.0,4.0,2013-05-24,Past,Food Server,Dunwoody,Yes,Yes,Yes,Full-time,More than a year,"The people I worked with were great. There is plenty of money to be made there. Fast paced environment, which helps you keep busy and makes the time go by faster. I would definitely recommend working there, but just expect a corporate atmosphere. It was not for me but I don't regret working there. The overall staff including management was friendly. You can make your schedule requests on their online system. There are great health care benefits.","The company is driven by numbers. The culture does not have much of a family environment, you come in there to make money and you leave. It was very cliquey and management was very cut throat. I came in 2 minutes late and shift was ""Shark"" taken by someone that was already there waiting to pick up a shift. No flexibility to suggest any improvements for the restaurant because everything is already implemented as a system. Have to wear all white...which gets dirty real quick.",I would advice management to get more personal with the employees and understand that they are human and not cattle. Make more activities for employees in order for them to effort to be as a whole/ team.,3.0842490842490844,3.0842490842490844,3.0842490842490844,3.43859649122807,3.024568683118585,3.448030453492221,3.196502343503955,3.239940833941845,3.084249084249084
1008,"""Crazy! Managers just worry about making money""",1.0,1.0,2.0,1.0,1.0,2.0,2013-05-25,Past,Waiter,Burlington,No,Neutral,Neutral,Full-time,More than 5 years,can earn good money at times,managers not flexitble. Just worry about making money,Listen to employees. Be more flexible.,3.1017929438982073,3.1017929438982073,3.1017929438982073,3.403508771929824,2.971937104171217,3.430486593843098,3.16141462420571,3.2048531146435995,3.1017929438982073
1000,"""Overall great summer expierence""",4.0,2.0,4.0,4.0,3.0,4.0,2013-05-28,Past,Grill/Fry Line Cook,Boulder,Yes,Neutral,Yes,Full-time,Less than a year,Quick advancement oppurtunites for the hardworking,Management is a little slow and scattered,Know all the inner workings of the kitchen and make sure there is always someone who knows what to do,3.1017929438982073,3.1017929438982073,3.1017929438982073,3.403508771929824,2.936849384872971,3.430486593843098,3.16141462420571,3.1873092549944766,3.1017929438982073
1001,"""Steady money and flexible schedule but very stressful!!!""",3.0,3.280082987551867,3.756289308176101,3.457233368532207,3.334578441835646,3.28021978021978,2013-06-05,Past,Server,np.nan,Yes,Yes,Neutral,Part-time,,"Flexible schedule which is a huge reason I stayed there for as long as I did,aside from that it's very structured which works well for some people and since it's usually very busy you make steady money due to the amount of tables you have over a full shift but some locations like the one I worked at have huge tourist and foreigner clientele meaning you might have 16 tables in a shift with 4 leaving you 18% or more,8 tables leaving you a normal 15% and 4 tables leaving you 10% or less or possibly totally stiffing you,you just hope it's the $25 check stiffing you and not the $150 check.Many days you go home with 10% of your sales or sometimes way less after tipping out other staff members,I've seen servers go home with $25 on $500 in sales.Sidework is not bad at all.","Serving at a location with so many foreigners and tourists you have to have very thick skin and put the many bad tips behind you or you might freak out with your next table,serving there is not a job many people can handle.I saw many servers look like they wanted to punch someone after getting $3 on a $97 check and then somehow have to be pleasant with the next table knowing that that tip had nothing to do with their service as the majority of servers there do a very good job,but know they have to suffer because a table comes from a country where tipping is not customary and if you dare tell them anything you risk being fired.","I think most of the management does a pretty good job but corporate should consider having automatic gratuity on locations with a lot of international clientele,it would probably lessen the huge turnover,they literally had to hire like 12-15 servers a month to just keep the number of servers needed.",3.089165220744168,3.089165220744168,3.089165220744168,3.385964912280701,2.9417631214966886,3.426210967670748,3.186980121899257,3.193179052219664,3.089165220744168
999,"""Eh it was work.""",3.0,4.0,3.0,3.0,3.0,4.0,2013-06-10,Current,Hostess,np.nan,Yes,Neutral,Yes,Part-time,Less than a year,"Co-workers were nice, flexible schedule, and fast paced","I don't get very many hours, guests can be very rude(at least where I am) and the food(in my opinion) isn't the best.",Don't cut back on your employees hours then hire three new people! It doesn't make any sense.,3.089165220744168,3.089165220744168,3.089165220744168,3.3508771929824563,2.9417631214966886,3.3911232483725033,3.1694362622501338,3.1756351925705406,3.089165220744168
997,"""Brazilians""",3.0,3.0,1.0,1.0,2.0,1.0,2013-06-21,Current,Waiter,Orlando,No,Yes,Neutral,Full-time,More than 3 years,Kind of pick your schedule,"you wear all white, managers think they are on god's special list and thats it. waiting tables in general is what it is, you'r eserving people 6-8 hrs on your feet",Nothing...Corporate America owns them,3.0491613649508387,3.0491613649508387,3.0491613649508387,3.3333333333333335,2.976850840794934,3.3427672955974845,3.1263269049074633,3.1522215356962304,3.049161364950839
998,"""Neither good nor bad.....if your young and driven, you can get far...""",3.0,2.0,2.0,3.0,5.0,2.0,2013-06-22,Past,Assistant General Manager,np.nan,Yes,Yes,Yes,Full-time,More than 5 years,"Salaries are good. Benefits are comparable to the rest of the industry. Very forgiving. BMW when you come to the GM level....Nice, if it's what you want.","The hours are long sometimes. They love to ""dangle the carrot"". Stock options have changed, not as good as it was before.",Make sure your Managers know you care about their development. Sometimes brutal honestly is better than no feedback. Make the BMW an option.....car or better salary.,3.031617505301716,3.031617505301716,3.031617505301716,3.3333333333333335,2.976850840794934,3.2901357166501155,3.1438707645565866,3.1873092549944766,3.031617505301716
995,"""Depends on your location; can be a very enjoyable company to work for or a very frustrating, corporate atmosphere.""",4.0,5.0,3.0,4.0,4.0,3.0,2013-06-23,Past,Bartender,Los Angeles,Yes,Yes,Yes,Part-time,,"Professionalism, benefits, brand strength, schedule flexibility, industry training standards very high","Frequently too corporate-for-corporate's sake, but this depends on your location. Have had some phenomenal managers in the past as well as some managers that had no business managing anything or anyone.",Words without actions are worse than no words at all.,3.0667052245999615,3.0667052245999615,3.0667052245999615,3.385964912280701,2.9943947004440568,3.3252234359483612,3.1789584838548324,3.239940833941845,3.0667052245999615
996,"""Fun but challenging""",3.0,2.0,3.0,4.0,3.0,3.0,2013-06-25,Current,Senior Manager II,Dallas,Yes,Neutral,Neutral,Full-time,More than 5 years,"Great Benefits, great relationship building, can go as far as you want to go","Very political, not really any guidance to get you to the next level, it's all on your own development","More profit sharing, get into your restaurants more often, make it a ""fun"" experience instead of a I got ya",3.031617505301716,3.031617505301716,3.031617505301716,3.3684210526315788,2.9417631214966886,3.2901357166501155,3.16141462420571,3.2048531146435995,3.031617505301716
994,"""Leader in great food!""",4.0,4.0,4.0,4.0,4.0,4.0,2013-06-26,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Full-time,More than 8 years,Great place to work. Food driven culture and excellence in all we do. You will build a solid foundation to operating a successful restaurant. Great Benefits!!!,Work rough shifts if your not staffed properly. Company budgets can be a little aggressive at times. Need to focus on better recognition incentives for management and staff.,Focus on the people.,3.031617505301716,3.031617505301716,3.031617505301716,3.3508771929824563,2.9242192618475658,3.272591857000993,3.1789584838548324,3.222396974292722,3.031617505301716
993,"""Challenging and rewarding""",4.0,5.0,5.0,5.0,5.0,5.0,2013-07-07,Current,Server,Chicago,Yes,Neutral,Neutral,Full-time,More than 5 years,Supportive management team. Working with people from various backgrounds and interest. The ability to grow and possibly be promoted. Informative staff alignments. Flexibility of schedule. Fun environment. Employee feedback is encouraged,"Working for this company is not for everyone. One must be focused and willing to work hard due to the volume of the restaurant. One must also be a team player, those that are not don't make it.",Thanks for your hard work!,3.1017929438982073,3.1017929438982073,3.1017929438982073,3.385964912280701,2.9943947004440568,3.3427672955974845,3.2315900628022005,3.2925724128892133,3.1017929438982073
991,"""Quality""",4.0,2.0,5.0,4.0,3.0,4.0,2013-07-08,Current,General Manager,Houston,Yes,Yes,Yes,Full-time,More than 8 years,"Focused on taking care of the guest, quality of operations and product.",Can still be to top down controlling. Allow more autonomy at the restaurant level to drive sales and connect to the local market.,,3.136880663196453,3.136880663196453,3.136880663196453,3.403508771929824,2.959306981145811,3.360311155246607,3.2491339224513234,3.27502855324009,3.136880663196453
990,"""an OK place to work""",3.0,3.280082987551867,3.756289308176101,3.457233368532207,3.334578441835646,3.28021978021978,2013-07-22,Past,Hostess,Freehold,Yes,Yes,Neutral,Part-time,More than a year,"-fast paced environment where there's always something to do (on nights and weekends). -great food, you can sometimes get a slip for a free meal. -the managers are attentive &amp; make time to talk to you. -online scheduling is easy to use &amp; makes it simple to switch shifts. -dress code is simple to follow","-during the day, especially during the week, it is very slow &amp; boring. -a lot of people that work there are unprofessional, some I suspect are on drugs, while others are perverts. -""customer is always right"" mentality - is difficult to maintain especially when customers are clearly wrong. -you have to keep track of how much you should be expecting in your paycheck because there are often discrepancies. -if you get there early you have to wait until the exact time you are supposed to be there to clock in",give people raises more often!,3.1242529400424135,3.1242529400424135,3.1242529400424135,3.385964912280701,2.9466768581204055,3.356035529074257,3.2571555604957485,3.2633544908161545,3.124252940042414
987,"""A restaurant job, with a slight twist""",4.0,4.0,3.0,3.0,3.0,4.0,2013-07-24,Past,Anonymous Employee,np.nan,Yes,Neutral,Neutral,Full-time,More than a year,"-possibility of moving up relatively fast. -after becoming a DT (trainer), when they open up new locations you can ask your GM about going to help open the store (some are even overseas). -if it's a busy location, you'll make great tips. -you can transfer to any location (after working 6 months)! this part I loved.. -","-if it's not busy, you make $30-50 a shift.. -customer service jobs are always hard. people complaining about things you probably had 0 control over. -managers are a hit-or-miss (my GM was FANTASTIC). -your peers will always be complaining, and in turn you will start complaining. ""this ass**** left me 10% "" or ""this one guest is so needy"". it'll happen. it's always going to happen. move on.",,3.1417967996915364,3.1417967996915364,3.1417967996915364,3.385964912280701,2.9642207177695283,3.3384916694251343,3.239611700846625,3.245810631167031,3.1417967996915364
983,"""I have enjoyed working for the company but feel they could do better.""",4.0,5.0,4.0,4.0,3.0,3.0,2013-07-29,Current,Classroom Facilitator,Boise,Yes,Neutral,Yes,Full-time,More than 3 years,Ability to advance is high. There are many different job paths depending on what you want to do. Training is given to help you succeed.,They take advantage of those wishing to advance and do not pay accordingly unless you push for it. The guests that come in can be less than desirable due to being attatched to malls.,"Management needs to make people their greatest resources by empowering them and paying them accordingly. A server usually makes about $15-$20/hr. When doing training, the trainer is only paid $10/hr if they are lucky and so they make less money for being a leader.",3.136880663196453,3.136880663196453,3.136880663196453,3.403508771929824,2.999308437067774,3.37357938872338,3.2571555604957485,3.245810631167031,3.136880663196453
985,"""Great experience for a young professional starting out.""",5.0,4.0,5.0,5.0,3.0,5.0,2013-07-30,Current,Hostess,Corte Madera,Yes,Neutral,Neutral,Part-time,Less than a year,"flexible work schedule, great experience, gave me a job when I was just starting out in the business world.",As a hostess I was paid minimum wage and wasn't there long enough to move up.,Good Job.,3.207056101792944,3.207056101792944,3.207056101792944,3.421052631578947,3.03439615636602,3.426210967670748,3.327330999092239,3.2282667715179088,3.207056101792944
984,"""Excellent Working Experience.""",5.0,4.0,4.0,4.0,3.0,3.0,2013-07-30,Current,Server,Rockville,Yes,Neutral,Yes,Part-time,Less than a year,"Great environment, fun workmates, great management and excellent opportunities for people who desire to excel at their job.","Low salaries, slow administrative processing time, lacks coordination between middle management and low-level staff.",Improve your salaries.,3.207056101792944,3.207056101792944,3.207056101792944,3.4736842105263155,3.03439615636602,3.478842546618117,3.362418718390485,3.2282667715179088,3.207056101792944
989,"""Never before have I worked for such an inept and inconsiderate management staff.""",2.0,1.0,1.0,2.0,1.0,1.0,2013-07-30,Current,Front of House,Pitts,No,Neutral,Neutral,Full-time,,"Not many, There's air conditioning. On occasion, if it's busy enough you can actually make ok money however, there is no consistency whatsoever.","Many, $2.83 per hour w/no chance of a raise. A guarantee that no matter what it is management doesn't care about your problem.",Avarice is the plight of mankind. The lack of any consistency from the kitchen is a joke. Pay your employees an appropriate wage and treat them w/respect.,3.136880663196453,3.136880663196453,3.136880663196453,3.421052631578947,2.9642207177695283,3.4086671080216258,3.3097871394431158,3.1580913329214173,3.136880663196453
982,"""Great food and work environment""",5.0,5.0,5.0,5.0,5.0,5.0,2013-08-01,Current,Food Server,West Nyack,Yes,Yes,Yes,Part-time,More than a year,"Management rewards hard work, food is amazing",Part time (hard to get over 35 hours),Keep it up!,3.1719683824946983,3.1719683824946983,3.1719683824946983,3.4561403508771926,3.016852296716897,3.4437548273198715,3.344874858741362,3.1756351925705406,3.171968382494698
981,"""Good Company overall""",5.0,2.0,4.0,4.0,5.0,5.0,2013-08-04,Past,Bartender,Chestnut Hill,Yes,Neutral,Yes,Full-time,More than a year,"Good workers are taken care of. Long hours but usually there was money to be made if you didn't mind working. As far as restaurant jobs go, Cheesecake Factory is one of the better ones out there. Benefits are offered and the company is growing so there is room to move up in the company if that is your goal. For many people who are just there as a temporary landing spot while they figure out what they want to do, it's a good place to work where you can make good money in an entry level job.",Corporate Culture sometimes limiting. Sometimes long hours expected of staff,,3.207056101792944,3.207056101792944,3.207056101792944,3.5087719298245617,2.981764577418651,3.478842546618117,3.379962578039607,3.2282667715179088,3.207056101792944
988,"""You're just an expendable number there.""",2.0,3.0,2.0,1.0,2.0,1.0,2013-08-06,Current,DT,Austin,No,Neutral,Neutral,Full-time,More than a year,The money was decent enough for how hard you work.,The management always stressed and yelled and staff often.,,3.207056101792944,3.207056101792944,3.207056101792944,3.4912280701754383,2.999308437067774,3.4437548273198715,3.344874858741362,3.193179052219664,3.207056101792944
986,"""Do your job & you'll be fine""",3.0,3.0,4.0,2.0,3.0,4.0,2013-08-10,Past,Hostess/Front Desk,Arlington,Neutral,Neutral,Neutral,Part-time,More than a year,-They don't pay minimum wage. -You get free food (sometimes). -Free Cheesecakes as your Christmas gift. -Managers can be awesome,"-Typical restaurant hours (long). -RUDE customers. -Servers &amp; customers can be pushy &amp; confrontational, so you need a tough skin",,3.224599961442067,3.224599961442067,3.224599961442067,3.4736842105263155,2.981764577418651,3.4437548273198715,3.3097871394431158,3.193179052219664,3.224599961442067
992,"""Hostess is also greeter, maintenance man, lost and found, busser, security, and janitor.""",1.0,1.0,1.0,1.0,1.0,1.0,2013-08-12,Past,Hostess,San Francisco,Yes,Yes,Yes,Part-time,Less than a year,"You get a 50% off meal but employee meal discount is invalid for most dishes. You can use your 50% for some cheap chicken littles or some cheaper worthless dishes like salad. No steak, no no no..","You are the busier, janitor, highchair carrier, stroller parker, etc.. . You work long hours and have to clean the bathroom and refill all the napkins.. . Also, no tips at all. You walk around all day to look for open tables. You are never at standstill unless you are the greeter which is not likely if you haven't worked long enough...like 5+ year.",,3.1845961056487377,3.1845961056487377,3.1845961056487377,3.4736842105263155,2.9417631214966886,3.395398874544852,3.2666777821004462,3.1522215356962304,3.1845961056487377
978,"""Great place to work""",4.0,2.0,5.0,4.0,3.0,5.0,2013-08-21,Current,Food Server,Boston,Yes,Yes,Yes,Full-time,More than a year,"Management and staff focus on teamwork and making employees feel united. Out of all of the restaurants I have worked in, this one is the one that is most focused on the satisfaction of guests AND employees. Also, it is ALWAYS busy there...so the money is not too bad, either.","Like any restaurant, being a food server can be daunting. Also, with a high staff turnover rate, staff usually works upwards of 40 hours every week...often twelve hour shifts on both saturdays and sundays. Again, the money is usually good, but often it is hard to balance work and family life working at the Cheesecake Factory.",Keep focusing on teamwork...and bring back the chocolate coconut cream cheesecake ;),3.237227684596106,3.237227684596106,3.237227684596106,3.4912280701754383,2.9242192618475658,3.448030453492221,3.301765501398692,3.1522215356962304,3.237227684596106
980,"""Long hours under appreciated""",2.0,2.0,3.0,1.0,3.0,1.0,2013-08-22,Current,Server,San Francisco,No,No,Neutral,Part-time,More than 5 years,Money is consistent. And sometimes managers allow us to take food home if they feel like it.,Expected to work long hours and managers have their favorites and its obvious.,Treat everyone equally,3.237227684596106,3.237227684596106,3.237227684596106,3.4912280701754383,2.9417631214966886,3.448030453492221,3.301765501398692,3.1697653953453537,3.237227684596106
979,"""Senior Manager""",2.0,1.0,2.0,3.0,2.0,2.0,2013-08-27,Past,Senior Manager II,Seattle,No,Neutral,Neutral,Full-time,More than a year,"Vibrant atmosphere, consistently good food &amp; beverage products. The sheer monetary volume that the establishment is able to generate dictates that hourly employees (at least the tipped ones) can make a fairly good living and tend to stay around.","Below industry standards regarding time off and 401k matching program, salary is capped once you reach a certain point, 55+ hr work weeks and 10-12 hr work days are the norm, high turnover rate for managers",Pay managers what they're worth. Try to incorporate some level of work/life balance into your management program.,3.2021399652978606,3.2021399652978606,3.2021399652978606,3.4561403508771926,2.906675402198443,3.430486593843098,3.301765501398692,3.134677676047108,3.2021399652978606
977,"""This job got me through college with extra time for fun as well""",4.0,4.0,4.0,3.0,4.0,3.0,2013-08-27,Past,Server,Sacramento,Yes,Neutral,Yes,Full-time,More than a year,"Good money, good food, good training. Flexible schedules",Very corporate and lots of rules,,3.219683824946983,3.219683824946983,3.219683824946983,3.4736842105263155,2.9242192618475658,3.4655743131413432,3.319309361047815,3.1697653953453537,3.2196838249469826
976,"""Oveeall good experience.""",4.0,5.0,3.0,2.0,3.0,3.0,2013-08-29,Current,Anonymous Employee,np.nan,Yes,Neutral,Neutral,Full-time,More than 3 years,Flexibility in switching shifts with other employees with thier online system.,Some managers are hard to deal with and they have their favorites.,,3.237227684596106,3.237227684596106,3.237227684596106,3.4736842105263155,2.959306981145811,3.448030453492221,3.2666777821004462,3.1873092549944766,3.237227684596106
972,"""It is the best restaurant, let alone company to work for.""",5.0,4.0,5.0,4.0,5.0,5.0,2013-09-11,Past,Server,np.nan,Yes,Yes,Yes,Part-time,More than 3 years,"They only higher truly experienced servers and managers, which in turn makes for a great team atmosphere that other companies strive to create.",Working holidays is the only con.,,3.2673992673992682,3.2673992673992682,3.2673992673992682,3.526315789473684,3.0119385600931796,3.5182058920887123,3.319309361047815,3.216527177067535,3.2673992673992682
975,"""Great for a student""",3.0,3.0,1.0,1.0,4.0,1.0,2013-09-16,Past,Cashier,Saint Louis,No,Neutral,Neutral,Full-time,More than a year,"Fast Paced, Tips are great, Fast paced enviromnet makes work go by quick. Some friendly staff and managers.","Seemed the only issue I had with the restaurant was the cliques that formed amongst the employees. I was only there to make a living, but eventually left due to drama.",,3.2673992673992682,3.2673992673992682,3.2673992673992682,3.5438596491228065,3.0470262793914253,3.5182058920887123,3.2842216417495687,3.2340710367166583,3.2673992673992682
974,"""unprofessional management""",2.0,1.0,1.0,5.0,3.0,1.0,2013-09-20,Past,Baker/Cashier,Webster,No,No,Yes,Full-time,Less than a year,"the food, the guests, travel opportunities","all the management at the webster location are very childish, they talk down to staff, and show not only favoratism but underwork those they are not as fond of.",seperate your personal life from work.,3.197223828802777,3.197223828802777,3.197223828802777,3.4912280701754383,2.9943947004440568,3.448030453492221,3.301765501398692,3.2516148963657807,3.197223828802777
971,"""good company, could pay better""",4.0,5.0,4.0,4.0,4.0,4.0,2013-09-29,Current,Cashier/Barista,Orlando,Yes,Yes,Neutral,Full-time,More than 8 years,"Great Medical, dental and vision benefits! Goes above what I would expect! Cheesecake has done something for their employees in this respect.","Price of living increases, but hourly employees wages do not. And neither does server take home pay.","Get on the same page! As staff, we just want consistent answers. Not, one manager says this and another says that.",3.2323115481010225,3.2323115481010225,3.2323115481010225,3.5087719298245617,3.0470262793914253,3.4655743131413432,3.319309361047815,3.269158756014904,3.2323115481010225
970,"""good, easy money with hands on management""",4.0,5.0,5.0,5.0,4.0,5.0,2013-10-07,Current,Server,Walnut Creek,Yes,Neutral,Yes,Part-time,More than 3 years,"I moved up from host, to food run, to server in a matter of a year and a half. Management always willing to work with you in sticky situations with guests. Good vibes between co workers and management. Fun events like dances/baseball games",Benefits only for persons working 25+ a week (if you do qualify it's pretty awesome from what I have heard.,"My GM, Max Escuder, is amazing. He is always looking to improve our restaurant and throw events for his employees. I truly feel like he cares and that makes all the difference. Thanks Max!",3.2673992673992682,3.2673992673992682,3.2673992673992682,3.526315789473684,3.082113998689671,3.5006620324395894,3.35439708034606,3.2867026156640264,3.2673992673992682
968,"""Waiter / Trainer""",4.0,4.0,4.0,4.0,3.0,5.0,2013-10-10,Past,Waiter,Sugar Land,Yes,Yes,Yes,Full-time,More than a year,The work place is all ways clean and most part management is great. They promote from the inside. If you work hard and show a drive you can move up.,They hire lots of young people with bad work ethics and it does make your job harder cause you are working for tips.,Stop letting the young employees do what they like with no consequence. If they are a bad worker FIRE them.,3.2673992673992682,3.2673992673992682,3.2673992673992682,3.5087719298245617,3.064570139040548,3.4831181727904665,3.3368532206969372,3.2516148963657807,3.2673992673992682
973,"""Think twice before you accept""",1.0,1.0,1.0,2.0,2.0,1.0,2013-10-10,Past,Kitchen Manager,Columbia,No,Neutral,Neutral,Full-time,More than 3 years,Good starting salary in-comparison to other companies.. Well designed training program,-Company policy requires only Chefs to work a scheduled 11 hours each shift. -With work demand your not given a scheduled opportunity to take a break at any point. -Typically work 4 of 5 days of a given work-week from 3pm-2am. -Will be relegated to consistently having to attend to scheduled monthly training workshops at 8am after leaving from the night before at 2am. -Provided almost no financial raise for attaining a higher management position. -Executive Chef is given little incentive to promote a manager which ultimately leads to aspiring chefs being drawn out for several months. -,Do not apply,3.197223828802777,3.197223828802777,3.197223828802777,3.4561403508771926,3.0294824197423025,3.430486593843098,3.301765501398692,3.269158756014904,3.197223828802777
969,"""Great Company""",4.0,5.0,5.0,4.0,3.0,5.0,2013-10-13,Current,Hostess,Atlanta,Yes,Yes,Yes,Part-time,More than 3 years,"Decent Pay, good perks for food, flexible hours, and they transferred me to another store in another state after only working for 5 months",It is working with grumpy people and food....,,3.2273954116059387,3.2273954116059387,3.2273954116059387,3.4561403508771926,3.059656402416831,3.4523060796645706,3.3112877230033897,3.2632889587897167,3.2273954116059387
967,"""Amazing company to work for!""",4.0,5.0,5.0,5.0,5.0,5.0,2013-10-21,Past,Server,San Francisco,Yes,Yes,Yes,Part-time,More than a year,"Great training, attentive managers, employee accountability , GREAT MONEY!","Not really too many. Great company. Those with issues, are too personal.",Keep it up!,3.2449392712550615,3.2449392712550615,3.2449392712550615,3.4561403508771926,3.059656402416831,3.4523060796645706,3.346375442301636,3.298376678087963,3.244939271255061
966,"""I had a great time working part time""",4.0,4.0,3.0,2.0,2.0,4.0,2013-11-06,Past,Hostess,Leawood,Yes,Neutral,Yes,Full-time,More than 3 years,"They work with your school schedule, other job, and any personal days. Friendly staff and nice atmosphere. Employee discounts and decent opportunities to grow.","It feels too corporate sometimes, can be stuck working long hours, too many employees and things go unnoticed.",,3.2624831309041844,3.2624831309041844,3.2624831309041844,3.4736842105263155,3.1122879813641995,3.469849939313693,3.328831582652513,3.298376678087963,3.2624831309041844
965,"""Great Company..Excellent Culture""",4.0,3.0,5.0,5.0,4.0,4.0,2013-11-08,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Full-time,More than a year,"Tremendous growth opportunity, above average starting compensation",Typical 55-60 work week. Long Hours,,3.2449392712550615,3.2449392712550615,3.2449392712550615,3.4561403508771926,3.1298318410133223,3.469849939313693,3.328831582652513,3.28083281843884,3.244939271255061
964,"""Great place to work with the worst uniform ever!""",4.0,5.0,3.0,3.0,3.0,3.0,2013-11-15,Past,Server,Arcadia,Yes,Neutral,Neutral,Part-time,More than 3 years,Create your schedule. Ability to request days off very easily,Uncomfortable uniform. Protocol while serving is a little outrageous,,3.2273954116059387,3.2273954116059387,3.2273954116059387,3.43859649122807,3.147375700662445,3.4523060796645706,3.3112877230033897,3.2457450991405943,3.2273954116059387
963,"""Good Money when you need it.""",4.0,3.0,5.0,3.0,4.0,3.0,2013-11-17,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Full-time,More than 3 years,"Great concept, managers are professional and understanding.",New systems take a long while to implement.,Listen to the advice of your team members,3.2224792751108553,3.2224792751108553,3.2224792751108553,3.43859649122807,3.142461964038728,3.4741255654860423,3.3032660849589655,3.2574191615645303,3.2224792751108553
962,"""I loved working at the cheesecake factory, my managers were very helpful and super nice as so were my coworkers""",5.0,5.0,5.0,4.0,4.0,5.0,2013-11-25,Current,Bakery/Food Runner,White Plains,Yes,Yes,Yes,Part-time,More than a year,"fast paced, friendly environment, great tips, good atmosphere, great food",wished i could have had more shifts per week,your doing great!,3.2751108540582234,3.2751108540582234,3.2751108540582234,3.4736842105263155,3.1775496833369736,3.4916694251351643,3.320809944608088,3.292506880862776,3.2751108540582234
960,"""If you like to hustle, this is the place to work""",5.0,3.0,5.0,4.0,4.0,3.0,2013-11-30,Current,Bartender/Server,Schaumburg,Yes,Yes,Yes,Full-time,More than 10 years,"Flexible scheduling, busy restaurant, consistent",Smaller work groups run by staff members and not by management.,,3.310198573356469,3.310198573356469,3.310198573356469,3.5438596491228065,3.2126374026352185,3.52675714443341,3.355897663906334,3.345138459810144,3.310198573356469
959,"""Great Pay""",4.0,4.0,4.0,3.0,4.0,3.0,2013-12-04,Current,Server,Omaha,Yes,Neutral,Yes,Full-time,More than a year,"Great People, decent tips most of the time, management stays in the background unless you need help. This place gets a lot of business most of the time (weekends) so their is the potential to make a decent buck. Side-work is manageable. Great money on closing and mid shifts.","Tendency to hire to many people = shift cuts after your 2nd table. Management plays favorites and one has a superiority complex. Typical, if higher than average paying, restaurant jobs with good and bad customers. Due to overstaffing hours tend to be hard to get, especially for new hires. They also tend to overstaff the food-running position so you will be making low to decent pay for running your butt off and closing.","Stop playing favorites, shift cut more proactively.",3.3052824368613853,3.3052824368613853,3.3052824368613853,3.56140350877193,3.247725121933465,3.544301004082533,3.355897663906334,3.3626823194592674,3.3052824368613853
961,"""High volume, very systemized. Can be fun, but also demanding.""",3.0,3.0,3.0,3.0,2.0,2.0,2013-12-14,Past,Hostess/Bakery,Chula Vista,No,Neutral,Neutral,Part-time,Less than a year,Employees received a 20% discount on food and were entitled to free soup and bread always. Co-workers and friendly customers made this job most enjoyable.,"I was yelled at and accused by upper management for preparing something improperly, but was only performing in the manner I was trained. The management at some locations is poor/fair.","Not a lot of manager-employee communication. Employees are often poorly trained by fellow employees, but then expected to follow protocol properly.",3.27019471756314,3.27019471756314,3.27019471756314,3.5438596491228065,3.247725121933465,3.52675714443341,3.338353804257211,3.345138459810144,3.27019471756314
957,"""Come for the money, stay for the coworkers""",4.0,4.0,4.0,5.0,5.0,4.0,2013-12-15,Past,Server,Jacksonville,Yes,Yes,Yes,Part-time,More than 3 years,They offer great health benefits. You are given a lot of opportunities to grow within the company.,Interaction between FOH and BOH wasn't always the best. Servers were not always held responsible for their actions with guests or side work.,Hiring from within the company is a great way to ensure loyalty but there are a lot of other people out there that could give a fresh perspective on how things can and should be done.,3.287738577212263,3.287738577212263,3.287738577212263,3.56140350877193,3.300356700880833,3.544301004082533,3.390985383204579,3.3626823194592674,3.287738577212263
955,"""Great Place""",5.0,4.0,3.0,5.0,4.0,4.0,2013-12-18,Current,Anonymous Employee,np.nan,Yes,Neutral,Yes,Part-time,,good benefits and the give you health benefits also. I would recommend this place to everyone that asked me about the Cheesecake Factory,"uniform not so pretty, but you also have to deal with rude employees. Depending on your location. This is not true for all of there restaurants. In general great place.",,3.300366300366302,3.300366300366302,3.300366300366302,3.578947368421053,3.3129868239062388,3.5310327706057603,3.418051464458401,3.374356381883203,3.300366300366302
958,"""It was busy, but unfulfilling.""",2.0,1.0,3.0,1.0,3.0,1.0,2013-12-18,Past,Senior Manager,San Diego,No,No,Neutral,Full-time,More than 5 years,High quality of work force and attention to detail in most situations. Higher level of restaurant as compared to most family dining restaurants.,"Advancement opportunities were not as described, relating to who you knew rather than performance. The high volume led to short cuts in quality at times.",Become more actively involved with the staff rather than looking only at numbers.,3.2652785810680562,3.2652785810680562,3.2652785810680562,3.56140350877193,3.277899104607993,3.513488910956637,3.3829637451601546,3.3919002415323254,3.2652785810680562
