,Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,roll25,roll100,roll250,Final_Rating,Final_Work Life Balance,Final_Culture Values,Final_Career Opportunities,Final_Comp Benefits,Final_Senior Management
455,"""Superior workplace""",4.0,4.0,4.0,3.0,4.0,4.0,2013-11-05,Past,Waiter,np.nan,Yes,Neutral,Neutral,Part-time,More than a year,"The staff is superior, a complete group of friends that always have each others backs. Employment is highly recommended, though upward momentum is slow due to high competition",The management sometimes lets their personal feeling interfere with promotions and teaching. Though generally they do well.,,2.8927717349379,2.8927717349379,2.8927717349379,3.206896551724138,3.206896551724138,3.2413793103448274,3.068965517241379,3.0344827586206895,2.8927717349379005
456,"""Horrible management/work environment is even worse""",2.0,4.0,2.0,3.0,1.0,1.0,2013-11-16,Past,Bartender,np.nan,No,Neutral,Neutral,Full-time,Less than a year,The money was good for the servers...but not for the bar,"Servers only tip out the bar .5% but management doesn't even make sure they tip out at all. The shifts are long for closing staff and it's a lot of work. Employee turnover is high because of the stress associated with confused and often times contradicting management. Heck, ever upper management turnover was high too, so it seems like nobody really likes it. Much of the staff is poorly trained and does not pull their weight, which put additional expectations on to remaining employees. In the time I worked there, I only ever saw one manager roll up his sleeves in the FOH and buss a table, so there's a definite superiority complex going on with management in that they're too important to help out. (Btw, that manager no longer works there). I remember going in to work nightly and just hating every minute of it. The staff is treated portly, yelled at, threatened, and made to feel worthless. Which is too bad because I remember when the store opened, the air was much different.","Get on the same page and stop shuffling you managers around from store to store, it's detrimental to your staff to constantly have a different manager. So I guess stop treating your management staff poorly enough that they quit. Employee moral is extremely low.",2.8582889763172106,2.8582889763172106,2.8582889763172106,3.1724137931034484,3.2413793103448274,3.206896551724138,2.999999999999999,2.9310344827586206,2.85828897631721
453,"""Solid Company. Fair Salary. Very Corporate""",4.0,2.0,3.0,3.0,4.0,2.0,2013-11-19,Current,Anonymous Employee,np.nan,Yes,Neutral,Neutral,Part-time,Less than a year,"Pay is good and bonus is generally attainable. You are given all of the tools you need to succeed, how far you go is mostly up to you.","If you don't like a corporate structure, this is not the company for you. Upper management likes to micro-manage at the restaurant level.",,2.8582889763172106,2.8582889763172106,2.8582889763172106,3.2413793103448274,3.1724137931034484,3.2413793103448274,3.0344827586206886,2.9655172413793105,2.85828897631721
459,"""My experience in the San Antonio Area.""",1.0,1.0,3.0,2.0,2.0,2.0,2013-11-25,Current,Take Out Server,San Antonio,No,Neutral,Neutral,Part-time,More than a year,"Most of the co-workers feel like family. Easy training program. Some days, the tips can be amazing and worth working with some knowledgeable managers.",Management leave MUCH to be desired. They seem to enjoy taking out their frustrations out on their employees. Do no expect an apology either.,"Please train your management to actually CARE about their employees. Yes, this maybe be just a paycheck to them, but for us employees, this is our job.",2.789323459075831,2.789323459075831,2.789323459075831,3.137931034482758,3.103448275862069,3.1724137931034484,2.96551724137931,2.896551724137931,2.789323459075831
458,"""If you're working for this company, know that they will fire you in a heartbeat.""",1.0,3.174518201284797,3.3086021505376344,3.0301724137931036,2.807439824945295,2.8903803131991053,2013-12-01,Past,Bartender,Century City,No,No,Neutral,Full-time,More than a year,Very flexible with scheduling and great with transfers. I started as a server in a San Diego based restaurant. Then transferred to a Los Angeles based restaurant. Both environments were very accommodating with scheduling and seemed to offer room for advancement. Quickly got promoted to bartender once I proved myself in Los Angeles. Our initial GM was fired for numerous fraudulent activities and was replace by a guy who we all thought (and some still do) is a stand-up guy.,"Every single manager is two faced. I have worked in many restaurants and this one wins by a land-slide. On numerous occasions I would have managers telling me that they ""have my back"" and when push comes to shove, don't at all. Servers are treated like crap on a daily basis. Asking a manager for something is basically asking for a write-up. Their mind is set 100% on their bonuses which are directly controlled by the shopper score we receive every month. Even though I was there for almost two years straight, one minor slip up (I was fired for not replacing a guests tab fast enough) and they turn on you.","Try having a little bit of loyalty to your employees. Actually care about how they perform on a day to day basis. Reward the people who work hard, instead of giving ""Reliability"" stars out to people who come in to work when they are sick.",2.7165779526344207,2.7165779526344207,2.7165779526344207,3.0,3.04050062763051,3.1140897293288843,2.897592152199762,2.8209462008601824,2.7165779526344207
451,"""Great people, great work ethics!""",4.0,3.0,4.0,3.0,3.0,5.0,2013-12-03,Past,Host/Takeout,San Bruno,Yes,Yes,Neutral,Part-time,More than a year,"Flexible with work schedule, acknowledge a job well done, constructive criticism to better work ethic","Late nights, some colleagues are non-responsive to training and advice",Take more time for hiring process - some people who were hired were highly disappointing to work with,2.7855434698758,2.7855434698758,2.7855434698758,3.0689655172413794,3.04050062763051,3.1830552465702633,2.932074910820451,2.8209462008601824,2.7855434698758
452,"""Good Money, Super Corporate""",3.0,4.0,4.0,3.0,4.0,3.0,2013-12-09,Current,"Bartender, Server",Allen,Yes,Yes,Yes,Full-time,More than 3 years,"Good Money, Good Management, Flexible Hours","Under the corporate hammer, secret shops.",Do away with secret shops.,2.7510607112551106,2.7510607112551106,2.7510607112551106,3.0344827586206895,3.0060178690098205,3.1830552465702633,2.897592152199762,2.8209462008601824,2.7510607112551106
454,"""disappointed""",1.0,1.0,1.0,2.0,1.0,1.0,2013-12-12,Past,Lead Line Cook,Newark,No,No,Neutral,Full-time,Less than a year,there's no shortage of hours for cheap employees,"i thought this was an upgrade from my previous employer, but i was very disappointed. they tried to cheat me on my pay by promising one rate and delivering another, waited till id been there 2 weeks before i was put in the system/on the books. management is completely incompetent and overpaid, they all just hide in the office till the rush hits. i was expected to do everything by the book even though they werent, such as a promotion given to a dishwasher that has never worked boh but the kitchen manager had clearly began fraternizing so she got the job after 2 days. ive worked at some shady places but this is the absolute worst job ive ever had. management is a joke, horrible communication, spineless snakes.",quit.,2.682095194013731,2.682095194013731,2.682095194013731,2.9310344827586206,2.971535110389131,3.1140897293288843,2.897592152199762,2.7864634422394925,2.682095194013731
450,"""Teamwork emphasized""",4.0,3.174518201284797,3.3086021505376344,3.0301724137931036,2.807439824945295,2.8903803131991053,2013-12-21,Current,Food Server,San Antonio,Yes,Neutral,Neutral,Part-time,Less than a year,"Friendly workplace, everyone works together to achieve company success",Money isn't consistent with the amount of hours worked,Make more flexibility with scheduling,2.6783152048137002,2.6783152048137002,2.6783152048137002,2.9310344827586206,2.9775529793989515,3.0902484241750097,2.8986325802615935,2.8143061948238133,2.6783152048137002
449,"""Overall average/above average serving job""",5.0,5.0,3.0,3.0,3.0,3.0,2013-12-22,Current,Server,Las Vegas,Yes,Yes,Yes,Part-time,Less than a year,They work around your schedule with school or 2nd job. Good money. With hourly (7.00-8.00) plus tips I would average a little over 20.00 per hour.,Could only work 5 shifts per week and no more than 7 hours a day. They are very strict about labor and rush you to get sidework done.,Allow employees to spend more time doing a thorough job with sidework.,2.6783152048137002,2.6783152048137002,2.6783152048137002,2.9655172413793105,3.0120357380196414,3.0902484241750097,2.8986325802615935,2.848788953444503,2.6783152048137002
446,"""Great company. Advancement opportunities.""",5.0,5.0,5.0,5.0,4.0,5.0,2014-01-16,Past,Server,Dublin,Yes,Yes,Yes,Part-time,More than a year,-They were very up-to-date with their technology. They used HotSchedules for scheduling and it was virtually impossible not to work exactly what you wanted to with it.. -Base pay was very good. Hostess started out $2 about minimum wage. Servers $1 above the server minimum wage.. -The opportunity for advancement was excellent. Every manager I had started out as a Server for the company.. -Hard work pays off.. -Yearly raise.,-No reimbursement for uniform expenses. The non-slip shoes you have to wear run through very quickly.. -Servers have a very high tip-out. 5-6% depending on your section.,,2.8162462392964587,2.8162462392964587,2.8162462392964587,3.0344827586206895,3.0810012552610204,3.193696700037078,2.9675980975029725,2.8832717120651923,2.8162462392964587
447,"""More work then it's worth.""",3.0,5.0,4.0,3.0,1.0,3.0,2014-01-28,Current,Sever,Carlsbad,No,Neutral,Neutral,Part-time,More than a year,"Flexibility. Online shift changes. Short shifts. Constantly busy. Social environment. When the food is made right, people like it. Known for brewing their own beers and pizzookies.","Kitchen gets crazy. To many menu items. Lazy co-workers. Always running out of things. When it gets busy, things get out of control.",Keep it simple.,2.781763480675769,2.781763480675769,2.781763480675769,3.0,3.0810012552610204,3.1592139414163887,2.8986325802615935,2.7798234362031233,2.781763480675769
444,"""Love the atmosphere, but the money isn't great.""",4.0,3.0,4.0,4.0,2.0,3.0,2014-01-30,Current,Host/Takeout,Corpus Christi,Yes,Neutral,Neutral,Part-time,More than a year,"Great food and atmosphere, love the steps of service and the uniformity of the company","Taken advantage of by management, expected to do more than getting paid for.",Offer raises to those crosstrained in more than one position.,2.781763480675769,2.781763480675769,2.781763480675769,3.0,3.0465184966403305,3.124731182795699,2.933115338882283,2.745340677582434,2.781763480675769
445,"""Financially rewarding, but the work environment is frustrating due to management ineptitude""",3.0,2.0,4.0,4.0,3.0,1.0,2014-02-03,Current,"Bartender, Server",Gainesville,Neutral,Neutral,Neutral,Part-time,More than 3 years,"-Financially rewarding. -Opportunity to advance in the company if your performance is above average. -The aim is for consistency, though it isn't always achieved","-Management staff is rarely on the same page for anything. -Poor training of new employees. -Poor performance is never reprimanded, so there is a general culture of mediocrity within the service staff","My advice to upper management, is to do a better job of screening potential store managers. I've been through 10+ managers at the Gainesville location in a timespan of 3 years. There has been one consistent manager in this timeframe.",2.7472807220550797,2.7472807220550797,2.7472807220550797,3.0,3.0810012552610204,3.193696700037078,2.933115338882283,2.7108579189617448,2.7472807220550797
448,"""A chain where managers know less than other members of the team which results in hostile environments.""",1.0,3.0,1.0,1.0,3.0,1.0,2014-02-05,Current,Hostess,Stockton,No,Neutral,Neutral,Part-time,Less than a year,Good pay for the lowest position (host),"Workplace drama, incompetent managers, biased hiring process.",Work on training managers and have them all meet a set of minimum standards before they are able to manage.,2.7472807220550797,2.7472807220550797,2.7472807220550797,3.0,3.1499667725024,3.193696700037078,2.933115338882283,2.7798234362031233,2.7472807220550797
442,"""Solid place to work.""",4.0,3.0,4.0,4.0,4.0,4.0,2014-02-06,Current,Senior Manager,Houston,No,Neutral,Neutral,Full-time,Less than a year,Pays well compared to other companies in the market.,Growing company so expect a lot of changes. Still trying to get the kinks out.,,2.7472807220550797,2.7472807220550797,2.7472807220550797,3.0344827586206895,3.0810012552610204,3.193696700037078,2.9675980975029725,2.8832717120651923,2.7472807220550797
443,"""Hectic and confusing.""",2.0,2.0,1.0,1.0,1.0,1.0,2014-02-17,Current,Line Cook,Gainesville,Yes,No,Neutral,Full-time,Less than a year,Opportunities for advancement if you are willing to work for it.,"You do not get paid enough for the work you are expected to do. Once the trainers left, I figured out to my horror that I had to do twice the amount of work for my station than I was expecting to do (which was already a lot, more than one person can handle in a three hour time period before service).","Treat your employees fairly, and let them know from the get-go exactly how much work they'll be doing daily.",2.7472807220550797,2.7472807220550797,2.7472807220550797,3.0,3.0120357380196414,3.1592139414163887,2.8986325802615935,2.7798234362031233,2.7472807220550797
440,"""Great first hospo job, too corporate""",3.0,4.0,2.0,3.0,2.0,2.0,2014-02-27,Past,"Bartender, Server",San Jose,Yes,Neutral,Neutral,Part-time,Less than a year,Great serving experience. Meet lots of great people. Some great regulars. Great first bar tending job,SUPER corporate restaurant. Some crappy regulars. A LOT of work for a bartender for the money. Can put incompetent people at the helm at times,"Stick up more for the good people in restaurant when it comes to your regional managers. Your people get you success, not the guy who is on top of you. Listen to your people's feedback more.",2.6438324461930107,2.6438324461930107,2.6438324461930107,2.9655172413793105,3.0465184966403305,3.0902484241750097,2.8986325802615935,2.745340677582434,2.643832446193011
441,"""Great""",3.0,3.0,4.0,3.0,3.0,4.0,2014-03-01,Current,Hostess,New Braunfels,Yes,Yes,Yes,Full-time,More than 3 years,"Free food, interesting people, easy job",Stay late. Have to buy new clothes,Listen to employees,2.7472807220550797,2.7472807220550797,2.7472807220550797,2.9655172413793105,3.1154840138817104,3.124731182795699,2.8986325802615935,2.745340677582434,2.7472807220550797
439,"""fun, job made good money""",3.0,4.0,5.0,3.0,3.0,3.0,2014-03-16,Current,"Bartender, Server",College Station,No,Neutral,Neutral,Part-time,More than a year,"easy to make money, but you have to be able to put up with some corporate rules.",corporate changing things left and right,stop changing the already 20+ page menu every 3 months,2.781763480675769,2.781763480675769,2.781763480675769,3.0,3.2189322897437793,3.193696700037078,2.933115338882283,2.745340677582434,2.781763480675769
433,"""Huge opportunities at BJ's""",4.0,2.0,4.0,4.0,4.0,4.0,2014-03-24,Current,Senior Manager,Downey,Yes,Yes,Yes,Full-time,More than a year,"Great pay, lots of growth opportunities for this fast growing concept","Long hours, long long hours.",,2.781763480675769,2.781763480675769,2.781763480675769,3.0,3.1499667725024,3.193696700037078,2.9675980975029725,2.7798234362031233,2.781763480675769
437,"""Cares about making money, doesn't care if you make money.""",2.0,4.0,2.0,1.0,1.0,2.0,2014-03-27,Current,Bartender,np.nan,No,No,Neutral,Full-time,More than a year,The company has kept a strong customer base through the recession. Many of your fellow team members will be nice to work with.,"There is constant micro managing, corporation ""one for all and all for none"" some policies or procedures do not make logical sense in every restaurant but they are mandatory blanket changes for all restaurants. The company has no program for progressing current employees, they want to string you along forever. There is no way to increase your base pay. The company values profits over everything!","Your employees also bring in business, I would recommend remembering that they are people too and need money to live off of just like you do. Happy employees make a more productive and pleasant work environment, this means your guest with want to come back.",2.7472807220550797,2.7472807220550797,2.7472807220550797,2.9655172413793105,3.1844495311230894,3.1592139414163887,2.864149821640903,2.745340677582434,2.7472807220550797
436,"""Research the specific location before applying.""",3.0,3.174518201284797,3.3086021505376344,3.0301724137931036,2.807439824945295,2.8903803131991053,2014-03-28,Past,Anonymous Employee,np.nan,Neutral,No,Neutral,Part-time,More than 5 years,I worked as a regional trainer at 3 different BJ's locations and it ALL has to do with which branch you're at. Great fast pace work environment with interesting co workers everytime. If you're a server it's short shifts with good money.,"Not so organized. Keep in mind, this only applies to one of the three locations I worked at. before you apply, go in and ask the employees their honest opinion. If not you could be getting yourself into a work environment that you weren't expecting.",Keep everything organized. The moment it falls apart your team loses efficiency and overall revenue goes down.,2.777983491475738,2.777983491475738,2.777983491475738,2.9655172413793105,3.1559846415122204,3.169855394883204,2.865190249702735,2.807666188787444,2.777983491475738
432,"""You can make money""",4.0,4.0,5.0,5.0,3.0,4.0,2014-03-28,Current,Server,Frederick,Yes,Yes,Neutral,Part-time,Less than a year,"Lots of training, can make money, nice restaurant, foods good. Appearance is everything. The managers actually help when there is an issue with a guest.","Lazy coworkers, long hours, sometimes too many rules, sometimes over staffed. The music is loud and it is hot in the restaurant. Its new so its still getting the kinks out",,2.8469490087171176,2.8469490087171176,2.8469490087171176,3.0344827586206895,3.19046740013291,3.273303670745273,2.9686385255648045,2.8421489474081336,2.8469490087171176
430,"""Hard Work, No Team Structure, Still A Fun Job""",4.0,4.0,3.0,3.0,4.0,3.0,2014-04-06,Past,Busser,Brea,No,Yes,Neutral,Part-time,Less than a year,"- Servers were fun to talk to and connect with. - Managers were relaxed and very easy to talk to. - Always something to do at work: roll silverware, clean tables, make sure there is silverware on tables, clean and organize silverware. - Kitchen manager at my location showed passion for what he did and made sure his team, including myself was alright. - Free food sometimes, ex: ""dead"" pizookie","- Bussers weren't a team, we all relied on self-performance and didn't act like a team. - Bussers and servers were sketchy of each other with paying out of tips. - Unrealistic expectation of cleaning and setting tables within two minutes. - No regard to safety in terms of reducing stress on the body (as a busser)","- Better training in terms of lift with your legs and not your back as some people. like myself, weren't taught how to lift properly. - If you haven't done my job, don't tell me how to do it, because no matter how much you read about my job and see my work ethic, you can not criticize me unless you've done the deed. - Better communication with bussers as a team. Show them how to be a team, one busser can not change the restaurant",2.777983491475738,2.777983491475738,2.777983491475738,3.0,3.2249501587536,3.204338153503893,2.8996730083234246,2.807666188787444,2.777983491475738
438,"""Dreadful""",1.0,1.0,1.0,1.0,1.0,1.0,2014-04-09,Past,Server,Round Rock,Yes,Yes,Yes,Part-time,More than a year,Nothing really. Good promotions sometimes but you are up against everyone in your state.,"Horrible clientele, horrible management, horrible flexibility, horrible training",Please work on everything,2.7127979634343897,2.7127979634343897,2.7127979634343897,2.896551724137931,3.1559846415122204,3.100889877641824,2.8307074910820456,2.773183430166754,2.7127979634343897
431,"""Stay away from this restaurant!""",2.0,3.0,2.0,2.0,2.0,1.0,2014-04-15,Current,Server,Pinellas Park,No,Neutral,Neutral,Part-time,Less than a year,Possibility to make good money if your a closing server. Coworkers make the work environment tolerable. Great scheduling system.,"Poor management. No communication between managers, kitchen, and servers= frustrated customers blaming you, the server, and lower tips. Incompetent managers who are nowhere to be found when you need them.",Do a more thorough job training your managers and selecting more motivated individuals.,2.6783152048137002,2.6783152048137002,2.6783152048137002,2.9310344827586206,3.2249501587536,3.135372636262514,2.865190249702735,2.704217912925375,2.6783152048137002
427,"""Hard work and busy but good money""",4.0,2.0,4.0,3.0,3.0,4.0,2014-04-17,Past,Trainer,Folsom,Yes,Neutral,Yes,Full-time,More than 3 years,Excellent food that sells itself and an expansive menu of great drinks. Always a busy and staffed with a fun outgoing team. Managers are usually very understanding and are willing to work with servers or help out. Great computer system. Good money.,"Very busy and hard work. Training programs are implemented well in some locations but not so well in others. When implemented well, it's a great training program. However, servers are required to meet quite a few steps of service with each table which can be stressful in a busy environment. Managers are frequently under a lot of stress and tired due to long hours which can affect the whole team.",Restructure class for trainers to ensure that employees are being trained properly. Work to relieve stress from managers in order to increase the quality of the work environment for whole teams. Decrease server steps or give servers more flexibility - it's too much for busy servers and often overwhelming for the guest.,2.6438324461930107,2.6438324461930107,2.6438324461930107,2.9310344827586206,3.1559846415122204,3.100889877641824,2.8307074910820456,2.669735154304685,2.643832446193011
435,"""Line Cook Employee""",1.0,1.0,1.0,1.0,1.0,1.0,2014-04-24,Current,Line Cook,Norman,No,Neutral,Neutral,Full-time,More than a year,"Work close to home if consistent management is on board willing to work with staff,growth potential is available just not excerised","BJ's puts up employee moral by making promises which never are followed through,so it does not appear that they look for loyal long-term employees,high turnover in kitchen which impairs staff to attend their own stations,and screamed at when not able to handle more than three stations,","Too much change in Management,and more skills on how to handle employee moral",2.6438324461930107,2.6438324461930107,2.6438324461930107,2.9310344827586206,3.052536365650152,3.100889877641824,2.8307074910820456,2.6007696370633058,2.643832446193011
429,"""I Walked Out of this Job Because They Were Working Me Too Hard And Hassling Me""",2.0,2.0,2.0,5.0,3.0,3.0,2014-04-25,Past,Hostess,Baton Rouge,No,Neutral,Neutral,Part-time,Less than a year,"The food is great, employees get meals or discounts, flexible schedule, great hours, great music.",Management doesn't do well with constructing a comfortable and efficient work environment. Low pay. Hard to get promoted.,"When you have a hard-worker, you shouldn't over look that. Work harder to make sure that your team is a good one and that the work environment is healthy and positive. Less gossip, more motivation!",2.6093496875723208,2.6093496875723208,2.6093496875723208,2.862068965517242,2.983570848408772,3.031924360400445,2.8996730083234246,2.5662868784426163,2.6093496875723203
434,"""It seems better than it actually is!""",1.0,4.0,2.0,4.0,3.0,1.0,2014-04-26,Current,Food Server,New York,No,No,Neutral,Part-time,More than a year,Great friendly coworkers that become your family. Locations all throughout the west coast gives you the ability to relocate. Great promotion offers.,"Unorganized and slow kitchen. The clientele the company attracts are usually coupon users. They don't emphasize much on beer as a ""Brewhouse"" should. They care more about mobile pay, ordering ahead, and becoming a ""loyalty"" member to improve their sales.","After working for the company as a server, I have now realized why I receive slow service every time I dine in as a guest. The servers need to be set up for success and they make it difficult to improve the speed of service.",2.6093496875723208,2.6093496875723208,2.6093496875723208,2.827586206896551,2.983570848408772,3.031924360400445,2.934155766944114,2.6352523956839953,2.6093496875723203
423,"""Great culture!""",5.0,5.0,5.0,5.0,5.0,5.0,2014-05-01,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Full-time,More than 8 years,"Great teamwork, solid structure. Love the food, beer and the up beat environment. Makes work FUN. Love my co-workers too.",Very high standards. Lots of structure. Very black and white process and procedures.,,2.7127979634343897,2.7127979634343897,2.7127979634343897,2.862068965517242,3.0870191242708414,3.100889877641824,3.0031212841854935,2.669735154304685,2.7127979634343897
426,"""You have no life working here!""",3.0,1.0,4.0,3.0,1.0,3.0,2014-05-04,Current,Server,Lubbock,No,No,Neutral,Part-time,Less than a year,"The team members are great, they're all super close and I felt like I instantly became friends with all of them. Working here has definitely given me great serving experience for future jobs. The appearance and the atmosphere of the restaurant are great. It's always upbeat and fast paced. I really like that they use HotSchedules, and the computer system is good. They have food runners on all the time which is nice. The strawberry lemonade is delicious and they are known for their pizookies!","Prices are expensive! You work very long, hard, busy hours here. It takes forever to complete side work and rolling silverware to leave. The managers have unrealistic expectations for you, working the heck out of you all the time. You'll have no life working here, yet the managers expect you to make this job your #1 priority. They expect you to memorize the entire menu as soon as you start, which is one of the biggest menus ever. Managers never really help out when you need them. And they aren't very understanding at all. They definitely show favoritism. You have to follow a script when talking to your customers and it's extremely annoying not to mention they get very irritated by it most times. The clientele is awful so no matter how good of service I provide customers, I will still get awful tips. The last restaurant I worked at I would always leave with over 20% tips... Here I leave with around 10%. BJ's doesn't add gratuity to huge parties so even if you have a group of 20+ people, you could possibly get nothing out of serving the table. Not to mention tip out is awful, absolutely awful!! You have to tip out to food runners, bussers, and the bar. Bussers literally do nothing; it is the servers job to clean everything off the tables and only leave cups. Bussers will even leave a stack of dishes after wiping down a table for us to pick up. Everyone is just really lazy and never helps anyone out, but always asks others to do things for them and help them. Hosts don't know how to seat people, they just fill empty tables whenever they become open. So getting triple sat is a common thing. Also the restaurant is always super hot.",,2.7472807220550797,2.7472807220550797,2.7472807220550797,2.9310344827586206,3.0870191242708414,3.135372636262514,3.0376040428061835,2.6352523956839953,2.7472807220550797
422,"""Great Management Team""",4.0,3.0,4.0,4.0,4.0,4.0,2014-05-09,Current,Driver,Irvine,Yes,Neutral,Neutral,Part-time,Less than a year,"Excellent views on how to treat both customers and employees. Management does everything they can to make everyone happy.. . Atmosphere is great, the people BJ's hires are happy to work there and hardly ever complain about having to be at work.","Sometimes management will go a little overboard on making everyone happy. Giving customer's free food when they really didn't need to, or not doing anything about employees that consistently call out an hour before their shift starts.. . Because of the way the computer systems work, you need a manager to do anything outside of a regular order. Sometimes management can get drowned in employees asking for assistance to get something done.","Keep what you're doing, but grow a little more back-bone. Learn that sometimes it is appropriate to say no to both employees and customers.",2.7855434698758,2.7855434698758,2.7855434698758,3.0344827586206895,3.0810012552610204,3.1592139414163887,3.0710463733650415,2.676375160341054,2.7855434698758
424,"""Never any room to move up, managers take advantage""",2.0,4.0,1.0,1.0,2.0,1.0,2014-05-12,Past,Server,Santa Rosa,No,No,Neutral,Full-time,More than a year,"-Flexible schedule, when working with a (literally) almost hundred other servers, easy to get a shift covered. -Got a lot of friends from co-workers. -best general manager ever, he chose the second best manager I've ever had (reason for two stars not one)","-Uncaring co-workers. -too many complaints all the time. -terrible customer service reviews ALL THE TIME. -kitchen never seems to have it together when needed. -too many managers, promotes too much micromanaging. -no room to improve yourself or voice your own ideas. -company will make anyone who is able to suck up enough a manager, instead of hard working individuals who get passed up. -lower managers (newer ones especially) think they are above the rules and are EXTREMELY hypocritical","you need to start hiring people who actually care about giving people hospitable service, not just ones that care about their bottom line. Also, after a manager is placed in a position, it would be nice to have the servers, bussers, take out, and bartenders rate them before they stick around for good. sometimes, you get extreme lemons and it makes people, like me, walk out in the middle of the shift because they are being disrespectful to me in front of my teammates.",2.6476124353930417,2.6476124353930417,2.6476124353930417,2.9655172413793105,3.1154840138817104,3.05576566555432,3.002080856123662,2.641892401720365,2.6476124353930417
425,"""high volume""",3.0,4.0,5.0,3.0,2.0,2.8903803131991053,2014-05-13,Current,"Bartender, Server",np.nan,No,No,Neutral,Full-time,More than 5 years,"fast money, easy to learn there. good environment to work in",High rate on management turnover. management team rarely consider employee comments,,2.6438324461930107,2.6438324461930107,2.6438324461930107,2.9655172413793105,3.1154840138817104,3.0902484241750097,3.002080856123662,2.572926884478985,2.643832446193011
421,"""Server, Food Runner, Takeout""",3.0,3.0,3.0,2.0,3.0,3.0,2014-05-18,Current,Server,Roseville,Yes,Neutral,Neutral,Part-time,More than a year,"good money for the hours. set your own outline for scheduling. It was my first server job and i moved up the positions to server relatively quickly. Good job for a college student, but definitely not a career.","not a great training program, lazy coworkers, lazy managers, management worried about sales numbers, not customer experience. Long hours sometimes if you have certain shifts. Took away auto-gratuity on large parties, screws over servers on tips.","Put back on auto-gratuity for large parties. better your trainer program. Hire less lazy managers and coworkers. Managers work way too long every shift, relates to their poor performance.",2.7127979634343897,2.7127979634343897,2.7127979634343897,3.0344827586206895,3.1844495311230894,3.1592139414163887,3.002080856123662,2.641892401720365,2.7127979634343897
419,"""Good place to work""",4.0,2.0,3.0,4.0,4.0,3.0,2014-05-23,Current,Prep Cook,Katy,No,Yes,Neutral,Full-time,Less than a year,"The restaurant is busy, busy, busy. but you can manage to do everything if you apply yourself. Everytime ou learn a new section you can receive $0.25 more in your paycheck.",Depending on what manager is how difficult it is,,2.7165779526344207,2.7165779526344207,2.7165779526344207,3.0344827586206895,3.1439489034925794,3.148572487949574,3.0355231866825205,2.683015166377424,2.7165779526344207
428,"""BJ's DAYTONA UNFAIR TO SERVERS AND FOOD RUNNERS,TIP OUT,SIDEWORK SUCKS!""",1.0,1.0,3.0,1.0,1.0,2.8903803131991053,2014-05-24,Past,Food Server,Daytona Beach,Neutral,No,Neutral,Full-time,Less than a year,"There is a twenty word minimum or else i wouldnt have written anything,other than its an easy job to get.","The sidework amount is insane,you will waste gas just to go to work to be cut after you set up in mornings,so opening and closing shifts as a food runner or server your screwed.. Nobody is fair with the tip outs. Everyone from gets screwed which leads to people skimming tips and not tipping out what they should.. . Food runners shouldnt have to wait to get their tips,when their shift ends there should be a manager who correctly does the math based on the receipts for all the food run for their shift and tipped accordingly,because no waiter is going to tip a food runner the correct amount if they can just keep more money for themselves.. Also food runners going home with TIPS is the most ludicrous system i have ever heard of in 20years in the restaurant business.","Food runners shouldnt have to wait to get their tips,when their shift ends there should be a manager who correctly does the math based on the receipts for all the food run for their shift and tipped accordingly,because no waiter is going to tip a food runner the correct amount if they can just keep more money for themselves.. Also food runners going home with TIPS is the most ludicrous system i have ever heard of in 20years in the restaurant business.. Managers found to have sexual relations with subordinates should be fired immediatley.. Food runners and servers with a set schedule should be given a minimum amount of hours so you dont drive to work and waste gas for no reason,if they have to be cut, they should be paid for their shift regardless since they made the effort to get ready and come into work and waste time and gas. You cannot use them as slaves to set up the kitchen then CUT them and only pay them minimum wage for 1-hour of work. Food servers who are in the top ten on ""the score board"" for top sales should be given choice of shifts since they are working the hardest and making the most in sales. The corporate headquarters needs to restructure the food runners going home with tips and how the servers make the food runners ""wait and wait"" even though your shift maybe over you get an attitude when your simply asking for your tips,we rely on them for gas and food for that evening and sometimes youmay wait an hour to get your measily $2 for food running,this should not be left up to the servers discretion it should be calulated fairly by a seperate manager assigned for this task and scheduling alone. Any manager caughts favoring an employee or having sexual relations (if two more employees can verify),that manager should be reprimanded and if found guilty of aforementioned relations they should be fired. Im surprised there hasnt been numerous lawsuits but considering how little money and the lack of medical/dental,employees couldnt afford the time nor gas to see a lawyer or this place would be out of business already.. Stop into DAYTONA BJs and ask any employee about how the tips and food running shifts are!!",2.7127979634343897,2.7779482262703734,2.7779482262703734,2.9950738916256157,3.0984531808736193,3.165215177357558,2.988473189513617,2.7016089079561496,2.738858068568783
