Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Line Cook," Oct 18, 2015"," Anonymous Employee in  The Woodlands, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Cheesecake Factory (The Woodlands, TX) in February 2015.']","[""E km and AEKM give you separate interviews then together a bunch of basic textbook interview questions. Sometimes it is a two day or one day interview process. They don't test you're knowledge or even ask our require it."", 'It can be intimating because you are place at a table in the center of the store for your interview. If management is busy you will wait so long']","[' How many times in the past year have you called out \xa0 ', '1 Answer']"
Server," Jan 18, 2015", Anonymous Interview Candidate,['Declined Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory.'],"[""Applied online through an elaborative process that involves a pretty long questionnaire and IQ/reasoning test. Got a phone call about two weeks later and had an on the spot phone interview that lasted approximately 5 minutes. I was invited for an in person interview at the end of the phone interview. I went in for the interview about a week later and met with one of the managers. It was a one on one interview process that was very professional, yet friendly. I was offered a position at the end of the interview, but unfortunately there is a week long training period that you must attend every day during certain hours, and that conflicted with my school schedule at the time. The manager was very courteous and said that I could postpone the training period and start as a host in the meantime, however, I didn't have availability for the training for a long while, so I kindly turned down the offer. Overall, excellent experience.""]","[' No particular question that stood out to me - the whole procedure is primarily to gauge how professional you sound and conduct yourself. \xa0 ', 'Answer Question']"
Waitress," Jan 21, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took a week. I interviewed at Cheesecake Factory.'],"['I applied for the advertised position online, it took a couple of weeks for them to call me, but once they did, they asked me to come in for an interview. I had two in person interviews, one was with a floor manager and the second was with the GM of the store. Both interviews were fairly laid back, mostly conversational but focusing on what customer service means to you.']","[' Please describe the most popular dish at your previous restaurant in detail. \xa0 ', '1 Answer']"
Server," Jan 1, 2015", Anonymous Interview Candidate,['Declined Offer'],['Neutral Experience'],['Average Interview'],[],"['They seemed to have very high expectations and I was up for the challenge originally. However, the vibe I received from the interview, who will remain unnamed, was just not a good one. I consider myself a great judge of character, which has helped me in all my previous places of employment but the interviewer was just not genuine.']","[' How fast do you believe you can memorize a menu with 200+ menu items? \xa0 ', 'Answer Question']"
Server," Mar 21, 2015"," Anonymous Employee in  Oak Brook, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Oak Brook, IL) in January 2015.']","['Came in on a Wednesday afternoon, 1st face to face interview, one phone interview. Met with general manager and he explained this would be a short, 10 minute interview to answer a few questions to the best of my knowledge. A', 'round of typical restaurant/customers service/server situational questions were asked. It was more a personality examination and to see if you would be a good fit for the company because right there he then extended an offer to me.']","[' Tell me of a time where you had a difficult guest and what you did to solve the issue \xa0 ', 'Answer Question']"
Dessert Finisher/Espresso Maker," Jan 30, 2015", Anonymous Interview Candidate,['Declined Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took 4 days. I interviewed at Cheesecake Factory in January 2015.'],"[""I was contacted about a week and a half after applying online. I had a brief phone interview which consisted of straightforward questions such as my work history, why i applied at the cheesecake factory, availability, etc. That manager then set me up for my second interview at the restaurant with the bakery manager the next day. Simple again, questions about work history, my roles at my various jobs, problems I've had in the workplace and how i overcame them. (There may have been more questions but he only asked what he thought was relevant from his sheet) Honestly at the second interview the interviewer talked more than i did. I was then taken behind the bakery to get a quick tour and then set up for my final interview with the GM."", 'Finally, another simple interview, asked about availability, work history, why i left certain jobs and came back. Wage was discussed as well as orientation date.', 'Was made an offer, but honestly, for such a nice restaurant, $8.50 seemed a little low for my hourly wage.']","[' Tell me about a time you or a co worker were focused on a problem which caused them to miss the bigger picture \xa0 ', 'Answer Question']"
Food Server," Jan 31, 2016"," Anonymous Employee in  Short Hills, NJ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 5 days. I interviewed at Cheesecake Factory (Short Hills, NJ) in January 2015.']",['The hire process was a little chaotic at first. I went and after applying online for the first interview which was simple got some questions ask about my background etc.... I got hired pretty much on the spot because so much was going on during the time I got the job.'],"[' Previous experience references basic questionnaire \xa0 ', '1 Answer']"
Server," Jul 8, 2016"," Anonymous Employee in  Sacramento, CA",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Sacramento, CA) in January 2015.']","[""Straight forward interview process. I applied at cake careers. Mom. They called me a few days later to come in. I spoke with a few different managers. Took a personality test and gave them my resume. Did training for like a week with a guy I couldn't understand. They called me back and told me I go the job.""]","[' Why we should hire you? \xa0 ', 'Answer Question']"
Line Cook," Dec 13, 2016"," Anonymous Employee in  Frisco, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I interviewed at Cheesecake Factory (Frisco, TX) in January 2015.']","[""They hire anyone with little or no experience ,the company can't get enough employees to work in the kitchen because of everify. I just showed up and got hired.""]","[' Are you willing to work weekends. \xa0 ', '1 Answer']"
Server," Feb 21, 2017"," Anonymous Employee in  Redondo Beach, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 4+ weeks. I interviewed at Cheesecake Factory (Redondo Beach, CA) in January 2015.']","['I applied online, there was a long list of questionnaire to help describe if you fit with other employees. I received a call back within a month of applying. Interview was fairly easy. Ask about job experiences and previous work ethics.']","[' How do I work in a team environment? \xa0 ', 'Answer Question']"
Hostess," Dec 1, 2014"," Anonymous Employee in  Dulles, VA",['Accepted Offer'],['Positive Experience'],[],"['I applied online. The process took 5 days. I interviewed at Cheesecake Factory (Dulles, VA).']","['At first I had to apply online and within 5 days i got a call from one of the head managers, i had a small interview over the phone then was asked to come in when convenient since i was away at university. I mad an appointment and the interview was about 5 minuets and i got the job on the spot then had to go in within the next few days to start an orientation and training process']","["" There weren't any, all basic questions \xa0 "", 'Answer Question']"
Server," Dec 4, 2014", Anonymous Employee,['Accepted Offer'],[],[],['I applied online. I interviewed at Cheesecake Factory.'],"['I applied online, two days later i receive a call to come in for an interview the next day. Showed up, the GM was very nice and comfortable to talk to. He asked me very basic questions, about my previous serving jobs. Not hard at all. The interview itself was very smooth and east. I got hired on the spot.']","[' When can you start ? \xa0 ', 'Answer Question']"
Server," Aug 20, 2015"," Anonymous Employee in  Rochester, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Rochester, NY) in December 2014.']",['Very typical server interview going over resume and experience. Had one interview with the Service Manager and then followed by an interview with the General Manager. Received offer at the end of the GM interview.'],"[' Tell us about a time when you went above and beyond for a guest. \xa0 ', 'Answer Question']"
Dishwasher," Nov 12, 2014", Anonymous Interview Candidate,['Declined Offer'],['Average Interview'],[],['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory.'],"['Apply online, take a few days to schedule an interview with the executive kitchen manager. One on one interview. Very relax interview. Shows you the kitchen and dishwashing areas.']","[' Why do you want this position. \xa0 ', 'Answer Question']"
Hostess," Nov 19, 2014"," Anonymous Interview Candidate in  Oklahoma City, OK",['No Offer'],['Negative Experience'],[],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Oklahoma City, OK) in November 2014.']",['I applied online and this man named Joe called me the next day! I was so excited to have an interview with them because I had heard so many amazing stories about the place. I went into the cheesecake factory and waited an hour and 30 minutes but eventually I had to leave. They had another girl applying for my spot as well and a lot of the employees had already known her so they would talk to her and continue to reassure her that she was getting it and that it was just fine.'],[]
Food Server," Jun 2, 2016"," Anonymous Employee in  Reno, NV",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Reno, NV) in November 2014.']",['Interview process was initially on the phone talked a bit about experience and the job and why I was interested. Met with a service manager and interviewed further and expanded on why I would like to work with Cheesecake Factory. Final meeting was with the GM who gave the final yes or no.'],"[' what do you bring to the table? \xa0 ', '1 Answer']"
Server," Jul 28, 2016"," Anonymous Employee in  Sunrise, FL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 1+ week. I interviewed at Cheesecake Factory (Sunrise, FL) in November 2014.']","['Phone call asking if I could interview this week, went in had a 1 on 1 interview then manager told me he would be right back and brought to GM in to offer me position']","[' Describe a situation where you had to alleviate a negative customer experience', 'Describe a dish at your old job \xa0 ', 'Answer Question']"
General Manager," Oct 7, 2014", Anonymous Employee,['Accepted Offer'],[],[],['I applied through other source. The process took 4+ weeks. I interviewed at Cheesecake Factory.'],"['stress importance of people, profit, and culture. refer to specific examples. Mentoring, love to teach others, etc.']","[' questions about ""how____ you are?\' 1-10 \xa0 ', '1 Answer']"
Server Or Bar," Oct 22, 2014"," Anonymous Interview Candidate in  Babylon, NY",['Declined Offer'],['Negative Experience'],['Difficult Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Babylon, NY) in October 2014.']","['They ask you a lot of questions on what you would do in certain situations, so be prepared for that. That are looking for young adults to work, I saw no one at the interviews for a new cheesecake factory in bayshore ny, over 30.']","["" What is the most cautious thing you would do in a situation? No clue, because I really didn't understand the question on what he was trying to ask? Some of the questions were fine & I could give answers, others really made you think, again be prepared. I got the interview because I applied online, then had phone interview, then a one on one. I think the job would be great for a kid who will have the stamina for this kind if training & then working hard for the company. Corporate comes with it's own set of rules, which for a young person, is fine. \xa0 "", 'Answer Question']"
Server," Oct 31, 2014"," Anonymous Interview Candidate in  Natick, MA",['No Offer'],['Easy Interview'],[],"['The process took 1 day. I interviewed at Cheesecake Factory (Natick, MA) in October 2014.']","[""I applied, and a manager interviewed me. She told me that she'd pass me on to the next manager and I'd hear from him for an interview in the next day or two. I waited and never heard back. He may have seen me in the restaurant and decided he didn't like my look.""]","[' How would you handle a difficult customer? \xa0 ', 'Answer Question']"
Server/Waiter," Sep 23, 2015"," Anonymous Employee in  Wayne, NJ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Cheesecake Factory (Wayne, NJ) in October 2014.']","[""You are asked a few scenario questions to test what course of action you would take with unhappy customers etc, you are also expected to have at least a year of serving experience. Prepare for these type of questions ahead of time so they see that you don't hesitate, because they want people who are fast and accurate.""]","[' What would you do if a customer seems angry or unhappy? \xa0 ', '1 Answer']"
Server," Jan 1, 4713", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory in October 2014.'],"['Had to come in for two interviews. The interview was basically done so that the managers can find the fit for the employee at the company as well as seeing how they will do. Intelligence is key in this process as well as the training is very difficult and the Food ID and Server Policies are very plentiful. Test consists of 300 questions and after two failed attempts, you are out.']","[' What is Great Hospitality? \xa0 ', 'Answer Question']"
Restaurant Manager," Aug 20, 2015"," Anonymous Employee in  San Francisco, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Cheesecake Factory (San Francisco, CA) in September 2014.']",['Three phone interviews total and one in person interview. The recruiter conducted two phone interviews and then set me up with the Area Director of Operations for a lengthy interview and a side by side day at the restaurant.'],"[' They pry into what your about and what your made of. They want to see if you have Cheesecake Factory DNA inside of you and look for personnel that are experienced. \xa0 ', '1 Answer']"
Server," Sep 1, 2014", Anonymous Employee,['Accepted Offer'],['Easy Interview'],[],['I applied online. I interviewed at Cheesecake Factory.'],['Applied online. Did not get a call back for about a month or two. Had two interviews. One with a regular manager and the second with the general manager. Was offered the position on the spot and started training the following week. Have currently been at my location for a year and a half.'],"[' How would you handle and upset guest? \xa0 ', '1 Answer']"
Server/Waiter," Jan 20, 2015", Anonymous Employee,['Accepted Offer'],['Easy Interview'],[],['I applied online. The process took 2+ months. I interviewed at Cheesecake Factory in September 2014.'],"[""Hard to get an interview. Once you do, the first interview is a phone interview. If you are successful with passing this one. You will get a face to face interview. These interviews and extremely easy. I actually had two because typically you interview with your dept. manager and then the General manager in the same day but since she wasn't in I had to come back the next day.""]","["" During the phone interview they ask you Why do you want to work for Cheesecake? This is why the interview is so hard because your answer to this questions basically determines if you get a second interview or not. Funny thing is I live in between 2 states and there is a Cheesecake in both states. 1 restuarant calls my and I didn't do so well in that phone interview. Didn't answer the question right. It just so happened that the other restuarant called the next day and I passed that interview. \xa0 "", '1 Answer']"
Kitchen Manager," Oct 1, 2014", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Average Interview'],['I applied through a recruiter. The process took 3 weeks. I interviewed at Cheesecake Factory in September 2014.'],"['Scheduled a phone interview through a recruiter. The cheesecake representative did not call at the scheduled time. Reset time with recruiter for another day, and cheesecake rep cancelled it half an hour before scheduled time and rescheduled for later that evening, then did not call that evening. Reset interview again with recruiter, and finally got interview the following week. Agent was rather rude, non-apologetic, and personality free.']","[' What would former workers complain about you \xa0 ', 'Answer Question']"
Steward," Oct 27, 2014", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Difficult Interview'],['I applied online. The process took 4 weeks. I interviewed at Cheesecake Factory in September 2014.'],"[""Applied online. Took about 2 weeks to get a brief phone interview with two of the Kitchen Managers and it went well enough to be invited to a face to face with him a few days later. The initial face to face was pretty much a get to know each other type meeting and an overview of the position I was applying for. I was asked to come back the next day to meet with the General Manager and Executive Kitchen Manager. This interview was very detailed and in depth. Covered everything from my past employment/experiences, why I wanted to join the CCF, etc...They told me they had to interview some other candidates and if I got the job I would hear back in three days or less. After hearing that, I assumed I didn't get the job but at the end of the third day, The EKM called and offered me the job. Everyone I interview with was very nice and welcoming and really promoted CCF culture and how much their staff are taken care of. Very busy and efficient operation with a strong management core.""]","[' One question that was unexpected is ""Do you like to cook at home?"" If you say yes, expect to tell them the dish and how you prepare it in detail. It took me by surprise since my position has nothing to do with actual cooking or prepping \xa0 ', 'Answer Question']"
Server," Jun 20, 2015"," Anonymous Employee in  Pasadena, CA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied in-person. The process took 4+ weeks. I interviewed at Cheesecake Factory (Pasadena, CA) in September 2014.']","[""I walked in. Interviewed by 2 managers. Was hired on the spot! I love being a server. Had a little bit of time in between before I got the job. Working for this company was something I have always thought about. Who wouldn't want to be a part of Fortune's 100m companies?""]","["" Are you sure you don't want to be a manager? \xa0 "", '1 Answer']"
Hostess," Apr 9, 2016"," Anonymous Employee in  Louisville, KY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Louisville, KY) in September 2014.']",['I was surprised when I got the call because I applied a month earlier. The interview was really easy. They asked a few standard questions and there was some chit chat about common interests. I was offered the job at the end of the interview.'],"[' What is your work availability? \xa0 ', '1 Answer']"
Server," Aug 3, 2017"," Anonymous Employee in  Milwaukee, WI",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. I interviewed at Cheesecake Factory (Milwaukee, WI) in September 2014.']","['There was an initial phone interview followed by an in person interview and then a personality quiz. After these were satisfied, there was a class devoted learning the menu that proceeded a lengthy test about the menu items.']","[' How well you could juggle multiples responsibilities simultaneously. \xa0 ', '1 Answer']"
Server/Bartender," Jun 25, 2016"," Anonymous Employee in  Arlington, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Arlington, TX) in August 2014.']","[""I was required to apply on-line (they don't accept in person applications). If they like your work history they will give you an initial interview over the phone (They prefer to hire someone with at least a year of serving or a related sales experience.) Then if you pass that interview you will be requested to have a personal interview with the front of house manager then a second interview with the general manager.If you pass all of that then your in and go on to classroom training for five days and three days of shadowing on the floor.""]","[' I was asked to explain a situation with a difficult guest and how i handled it. \xa0 ', 'Answer Question']"
Line Cook," Aug 21, 2016"," Anonymous Employee in  Orland Park, IL",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 5 days. I interviewed at Cheesecake Factory (Orland Park, IL) in August 2014.']","['I had an interview, got called back by the EKM, and he asked me to come in and fill out paper work and that following Sunday I had orientation.']","[' Why do you want to work for us? \xa0 ', '1 Answer']"
Corporate Office," Jul 24, 2014", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Easy Interview'],['I applied online. I interviewed at Cheesecake Factory.'],"['Interview process was very quick, found recruiter and HR to initially be very friendly and outgoing. Was not given an offer, was told a timeline that was not followed for a decision, but the worst was despite asking both recruiter and hiring manager for feedback on decision, was completely ignored. No return call or email.']","[' Are you comfortable working for an extremely demanding person. Interview overall was very easy, no overly difficult questions. \xa0 ', 'Answer Question']"
Server," Jul 11, 2014", Anonymous Employee,['Accepted Offer'],['Positive Experience'],[],['I applied online. The process took 4 weeks. I interviewed at Cheesecake Factory.'],"['The first step was completing an application on the company\'s website. This consisted of a regular information and background sheet, as well as a timed personality and capability quiz. Once completed, the next step was being contacted for a phone interview. This interview was brief, maybe 3 questions or so. It felt like mostly an opportunity for the manager to feel out your personality. Next was a scheduled in person interview with your workgroup manager. This interview was the most intense, but nothing too overwhelming. Typical questions were asked, such as, ""tell me about your previous restaurant experience"", and, ""tell me about a time when you had to handle a difficult guest"". At the end of this interview, you will either be told that they will call you if they decide to push you through, or they will set up a second interview for you with the General Manager. The final interview with the GM is brief, and if the GM approves of you, you will be told that day that you have the job.']","[' The most difficult part of the entire process was the capability quiz you take online. This consists of reasoning questions, along with math problems. Some are easy, but others are much harder than expected. \xa0 ', 'Answer Question']"
Baker," Jul 8, 2014", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied in-person. The process took 1 day. I interviewed at Cheesecake Factory.'],"['Large group of people, asked questions on what they like to do, what they like, what skills they have... I applied for hosted & they hired me as a baker.']","[' Having to memorize the dessert menu & the ingredients of each dessert. \xa0 ', 'Answer Question']"
Host," Jun 24, 2014", Anonymous Employee,['Accepted Offer'],[],[],[],['I applied online after I saw an ad. After I completed the application I waited a week until I got a call back. I came in for an interview and spoke with two managers.'],"[' Tell me about a time you failed. I found this difficult because I had to express a flaw which I did not want to expand on or go into detail in fear I would ruin my chance of getting the job. \xa0 ', 'Answer Question']"
Kitchen Manager," Apr 7, 2015"," Anonymous Employee in  Atlanta, GA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Atlanta, GA) in July 2014.']",['Proceess took 2 weeks had a phone interview with recruiter then I had a interview with the area manager and a final interview with the area kitchen manager. It was a lot of basic management interview questions I accepted offer there was no nogotating on salary you get what they offer you.'],"[' why do you want to work for cheesecake \xa0 ', '1 Answer']"
Server," Jul 20, 2015"," Anonymous Employee in  Trumbull, CT",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Trumbull, CT) in July 2014.']","[""Find a CCF that has yet to open and apply there. If you have a way with words you're a shoe in. It's not all about experience. It's mainly about how you can sell yourself. Had two interviews in one day and was highered on the spot. Pretty generic restaurant questions no curve balls. Stroke the CCF brand and you should be great.""]","[' Why the choose CCF? \xa0 ', '1 Answer']"
Hostess," Aug 19, 2015"," Anonymous Employee in  Waikïkï, HI",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"['I applied through an employee referral. The process took a week. I interviewed at Cheesecake Factory (Waikïkï, HI) in July 2014.']","[""They act like they are hiring servers.. advertise online on indeed, and craigslist. Then you usually have to know someone who works there and call a few times and keep reminding the GM about your application you submit online. Then, you will get an interview and most likely they will try to hire you as a host. and if you DO apply as a host, and they tell you they will move you up to a serving position just keep in mind there's probably about 15 other hostesses that were told the same thing.""]","[' why do you want to work at the cheesecake factory? \xa0 ', 'Answer Question']"
Busser," Oct 19, 2016"," Anonymous Employee in  Columbia, MD",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Columbia, MD) in July 2014.']",['They meet with you twice during your interview process. The first is to get to know you a bit more and put name to face. The second interview is done with the Manager of the location in which he lets you know if you have an offer or not.'],"[' Describe a situation where you did something wrong, and how did you go about resolving it? \xa0 ', 'Answer Question', ' Why would you be a good fit? \xa0 ', 'Answer Question']"
Host," Jul 9, 2016"," Anonymous Employee in  The Grove, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (The Grove, CA) in June 2014.']","['Hired on the spot. Interview was fast and easy, did not have to give references and was trading the next day. Had to give brief experience overview and did paperwork in the office and was good to go. I applied online and called the restaurant to follow up initially and was granted a interview.']","[' What is your experience in FOH? \xa0 ', 'Answer Question']"
Sauce Cook," Aug 25, 2015"," Anonymous Employee in  Reno, NV",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Reno, NV) in June 2014.']","[""it was bad they didn't even ask any real questions it was just a waste of time they should have just called me and told me they were gonna hire me""]","[' if i ever cut myslef \xa0 ', '1 Answer']"
Cashier," May 30, 2014"," Anonymous Interview Candidate in  New Orleans, LA",['No Offer'],['Neutral Experience'],['Difficult Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (New Orleans, LA) in May 2014.']","['They asked me to come in within a day of filling out the application form, I waited 20 minutes to be interviewed, they all were staring at me. I was the only one dressed up and everyone else wore jeans and tank tops. upon being interviewed, they asked me qustions that I filled out on the application survey. I have no job experience and just got my GED and I believe that\'s what didn\'t get me the job, hardly any sales experience. the interview only lasted 5 minutes and barely asked any questions. I felt also overwhelmed by such a big company. ""If you don\'t hear from us within 24 hours, we chose to go with other candidates"" yeah because of the barely any sales experience. but always will support this company. overall I blew it because of my nerves and pressure. there will be other opportunities.']","[' What is the difference between emotions and passion? \xa0 ', '1 Answer', ' What does it take to be a leader? \xa0 ', '1 Answer', ' Do you have any questions about the cheesecake factory? \xa0 ', '1 Answer']"
Server," Jun 30, 2014"," Anonymous Employee in  Denver, CO",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 5 days. I interviewed at Cheesecake Factory (Denver, CO) in May 2014.']","['Called in for first interview, was asked basic questions. ""What was a difficult moment you had at a previous job?"", ""Why do you think you would enjoy working here?"", ""What do you have to offer as an employee here?"", etc. Called in for a second interview but was only asked about previous experience, then hired on the spot.']","[' All of the questions were pretty straight forward, nothing too difficult. \xa0 ', 'Answer Question']"
Server," Jun 4, 2015"," Anonymous Employee in  San Francisco, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 2 weeks. I interviewed at Cheesecake Factory (San Francisco, CA) in May 2014.']","['To better your chances of getting an interview, follow up a lot. The managers are very busy and there are a lot of applicant. If and once you get a interview, the process is pretty simple.There are two rounds of interviews. The second one will be with the General Manager. Takes about 2 weeks total.']","[' What does Customer Service mean to you? \xa0 ', '1 Answer']"
Server/Bartender," Sep 29, 2015"," Anonymous Employee in  Chicago, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 5 days. I interviewed at Cheesecake Factory (Chicago, IL) in May 2014.']","['had interview with GM easy interview, went t o interview for about 15 minutes', 'got the job orientation is paid and a week long class room setting', 'get to try all the food', 'fun position loved the job!']","[' About previous service, who do you feel bout working with fast paced environments and the drive \xa0 ', 'Answer Question']"
Cashier," Nov 25, 2015"," Anonymous Employee in  Hartford, CT",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 1 day. I interviewed at Cheesecake Factory (Hartford, CT) in May 2014.']","[""I went in The building and they saw me and they liked me and they asked me questions about my previous job experiences and I got hired on the spot basically it's a real easy interview but you have to be friendly because customer service is ther goal they like to please there customers .""]","[' Are you employee \xa0 ', 'Answer Question']"
Server," Feb 15, 2017"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Austin, TX) in May 2014.']",['Good. Asked about past experience and why I wanted to work for the company. The manager interviewing was very nice and welcoming. They offered me something to drink. Talked about what to expect with the position and if I was okay with it.'],"[' Why do you want to work here? \xa0 ', 'Answer Question']"
Hostess," Jul 28, 2017", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. I interviewed at Cheesecake Factory in May 2014.'],"['Very professional. One interview with a local manager and a final interview with the general manager, both of which took place in the restaurant. Both interviews asked similar questions about my ability and why I was a good fit for the position.']","[' What are 3 things you liked and 3 things you hated about your last job? \xa0 ', 'Answer Question']"
Kitchen Manager," Mar 13, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied through an employee referral. The process took 3 weeks. I interviewed at Cheesecake Factory in April 2014.'],"['I applied online and the recruiter called me a few days later and expressed interest in my employment. She gave me a phone interview a week later, then I was given a few tests measuring my intelligence and personality, work ethic and so on. After I passed the tests, I was given an in-person interview and a shift observation a couple weeks later.']","[' Describe your typical work day where you currently work. \xa0 ', 'Answer Question', ' How do you build effective relationships and motivate people? \xa0 ', 'Answer Question', ' Why do you want to work for The Cheesecake Factory? \xa0 ', 'Answer Question', ' Tell us what you liked about your shift observation. \xa0 ', 'Answer Question', ' Why should we hire you? \xa0 ', 'Answer Question']"
Baker," Jan 26, 2016"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Austin, TX) in April 2014.']","['Sent in an online application, received a call within a week. Came in for an interview with a manager, then a second interview with the head manager the next day.People I interviewed with were very nice and easygoing, very little pressure on myself as a prospective employee.']","[' What experience do you have that is relevant to this position? \xa0 ', '1 Answer']"
Server," Dec 2, 2017"," Anonymous Employee in  Sunrise, FL",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through an employee referral. The process took 3+ weeks. I interviewed at Cheesecake Factory (Sunrise, FL) in April 2014.']","['Interview is to the point and centered around the typical hospitality/customer service scenario based questions. Be prepared to study and work your tail off through training! Being a designated trainer for the company, I can say the 3 part certification process that you’ll go through as an incoming employee (once you’re in your hiring location) can be intimidating, but 100% possible!! Know your soups and fish specials, maintain the same upbeat and bubbly personality you got hired for and you’re good :).']","[' “Why did you leave your last place of employment?” \xa0 ', 'Answer Question', ' “Why did you choose The Cheesecake Factory?” \xa0 ', 'Answer Question']"
Baker," Mar 27, 2014", Anonymous Employee,['Accepted Offer'],[],[],[],"['Three interview process. Phone, Assistant Manger, then General Manager. They did call references. Easy interviews though, completed over two days.']",[]
Hostess," Mar 10, 2014"," Anonymous Interview Candidate in  Tukwila, WA",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Tukwila, WA).']","['Applied online and got a call for an interview. Went in and had a very short and easy interview, he basically just explained the position. He set me up with a second interview, went in, and waited with other interviewees. He came in and notified us that all of our interviews got cancelled. So, got set up for another interview on the same day of the next week. Got a call the day before and got cancelled again claiming that everyone was on holiday. Never heard back.']","[' No unexpected questions. \xa0 ', 'Answer Question']"
Cashier," Mar 27, 2014"," Anonymous Employee in  Coconut Grove, FL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through other source. The process took 2 days. I interviewed at Cheesecake Factory (Coconut Grove, FL) in March 2014.']","[""-online application -the next day I took a copy of my resume into the restaurant and asked for a manager -he printed off my online app and interviewed me right then -my second interview is tomorrow -I'm very excited & sure of a positive outcome""]","[' Why I had a lot of jobs (4 listed on my resume) \xa0 ', '1 Answer']"
Front Desk Host," May 8, 2014"," Anonymous Interview Candidate in  San Diego, CA",['No Offer'],['Negative Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (San Diego, CA) in March 2014.']","['Got a call from front desk manager, came in for an interview, then set up for a second interview with the gm, gm didn\'t seem to like me said he would call me in 12-24 hrs since he was still ""reviewing applications""']","[' Tell me about yourself, what was a time you went above and beyond for a customer, how important are rules. you also ask them questions. \xa0 ', 'Answer Question']"
