Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Catering""",4.0,5.0,5.0,4.0,4.0,4.0," Sep 6, 2016",Past,Anonymous Employee,"Phoenix, AZ",Yes,Yes,Yes,Part-time,,"Working in catering, you can make really great tips if you work hard and really get to know your customers. Getting and keeping repeat customers is essential, but pays off in the end.",Sometimes it's difficult to get all the orders coordinated.,"Have more people staffed, so each delivery/order can be on time and ensure customer satisfaction."
"""Manager""",4.0,,,,,," Sep 1, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,You got a pay check,No raises. Long hours. Late nights,
"""Community Brand Ambassador""",5.0,4.0,5.0,3.0,3.0,5.0," Aug 5, 2016",Past,Community Brand Ambassador,,Yes,Yes,Yes,Part-time,More than a year,"Great Management. Very flexible job, and schedule. More of a sales job for catering, and with non-profits, church organizations and schools for fundraisers. Interacted with customers a lot in store as well.",Paid on hourly basis and it is hard to put in a lot of hours since you are basically going out in the world and trying to bring new business to California Pizza Kitchen. I was never reimbursed for gas which was a little aggravating.,Overall great guidance and very helpful for support.
"""Server""",3.0,3.0,4.0,2.0,2.0,3.0," Aug 17, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,Busy. Lots of potential to make decent tips. Company cares about product and quality of food.,Not consistent. High turnover rate. Understaffed a lot and it hurt tips.,
"""Worked a long time""",5.0,2.0,3.0,3.0,1.0,5.0," Aug 1, 2016",Past,Bartender/Trainer/Server,"Kansas City, MO",Yes,Yes,Neutral,Full-time,More than 3 years,Loved working there and had great employees,Wish they offered a competitive hourly pay for servers,
"""server""",5.0,5.0,5.0,3.0,1.0,1.0," Jul 29, 2016",Past,Cook,"Top-of-the-World, AZ",Yes,Neutral,Neutral,,More than 5 years,great company and atmosphere. beats retail any day,eating all the delicious food,keep doing you boo boo
"""Server""",3.0,4.0,3.0,3.0,1.0,3.0," Aug 11, 2016",Current,Server/Bartender/Shift Leader,"Johnstown, OH",No,Neutral,Neutral,Part-time,More than a year,Above average clientele and great food options,Corporate structure cannot seem to find a path and stick to it.,Family type of environment
"""Server""",3.0,5.0,2.0,4.0,2.0,3.0," Aug 9, 2016",Past,Anonymous Employee,,No,No,Yes,Part-time,,"Easy, doable, friendly, flexible, great start in service","Service, rude clientele, long hours, no breaks",
"""Host""",3.0,2.0,3.0,2.0,3.0,2.0," Aug 8, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,"Tried Menu, Friendly Staff, Good Food",Demanding immediate shift coverage without notice,Better training to managers
"""Server""",3.0,4.0,3.0,3.0,3.0,3.0," Jul 11, 2016",Current,Server/Waiter,"River Oaks, TX",No,Neutral,Neutral,,More than a year,"Flexible schedules, walk out with cash daily","If it's slow you don't make money, unsteady paycheck","Focus on Team work, food running especially"
"""CPK""",3.0,,,,,," Jul 7, 2016",Past,Anonymous Employee,"South Orange, NJ",Yes,Neutral,Neutral,Full-time,More than a year,"Company loves to promote within, lots of opportunity",No communication from the management to the staffers,
"""food server/bartender .""",5.0,3.0,3.0,3.0,1.0,3.0," Jun 17, 2016",Past,Food Server,"Los Angeles, CA",No,Yes,Neutral,Part-time,Less than a year,Awesome people to work with,Managers cut to many corners to save the company money .some servers come in for just a couple of ours shift.,Be more attentive to employees needs.
"""Designed for college students.""",3.0,4.0,3.0,2.0,1.0,2.0," Jun 30, 2016",Current,Server/Bartender,"Tyson's Corner, Fairfax, VA",No,No,Yes,Full-time,More than 3 years,"- Flexible schedules. (Mobile app is available to see work schedules and/or make requests off.)<br>- Relaxed management/work environment for the most part.<br>- Great co-workers, very hospitable environment, and decent client base.<br>- No serving experience necessary to get hired.<br>- Server side work is very easy compared to other chain restaurants.<br>- Food and drink menus are easy to learn.<br>- Excellent for making quick cash.<br>- Working shifts normally consist of 4 hours.<br>- Can cross train into any position.<br>- Yearly bonuses ($350) are paid to full time employees.","- Rewards sign-ups are mandatory and no compensation is paid regardless of the amount.<br>- Management will purposely understaff in order to cut labor costs and will also send cooks home early, leaving only one in charge of four separate stations. Tipped employees pay the price for it.<br>- Only one bartender is scheduled per shift and are given way too much responsibility. They are required to not only bartend and wait tables but to also work at take-out which is a separate job (due to the high volume of orders that always come in) and to also man the expo (the cooks job to manage food going out) which is another separate job. It affects the bartenders tips.<br>- No barbacks are ever hired and take-out positions are only filled 4 shifts out of 14 shifts in order to cut labor costs.<br>- Again, in order to cut labor costs, they make the busser do the dishwashers job for the same buss boy pay.<br>- They are incredibly quick to hire and overstaff hosts/hostesses compared to every other position combined.<br>- No career advancement or opportunities offered.",- Put employees before profit.<br>- Expand employee benefits and make them be known.<br>- Speed of service and customer satisfaction can drastically improve if the company stops being so cheap when it comes to labor costs.
"""Server""",4.0,,,,,," Jun 10, 2016",Past,Server,"Baton Rouge, LA",Yes,Neutral,Neutral,Part-time,More than 3 years,Very organized restaurant<br>Easy to make money<br>Easy to advance to other positions in the restaurant,Tip out was a huge percentage of tips compared to other restaurants<br>Pretty slow at times<br>Not very flexible with scheduling,
"""Server, Bartender, Brand Ambassador and DSL""",4.0,4.0,3.0,5.0,3.0,2.0," May 31, 2016",Past,Anonymous Employee,"Cherry Hill, NJ",Yes,Neutral,Neutral,,Less than a year,This place was wonderful until it was bought by a different company. Used to offer so many perks and great pay. I worked for the one in Cherry Hill NJ and my management was great up until I left and the staff was always like family but the dip in pay was what made me left.<br>I have heard that other locations are wonderful to work for and I would apply to another location if I ever moved.,Some shifts worked would make less than 20$<br>Sometimes worked open to close for less than 100$<br>Management not consistent<br>Rules and Operations not consistent.,Tell the regional to stop hiring all his friends. They are untrained and causing the restaruant to sink even lower.
"""Bartender / Server""",4.0,2.0,3.0,2.0,,," May 17, 2016",Current,Server/Bartender,,Yes,Neutral,Neutral,Part-time,More than a year,"Work is pretty laid back. Money is there, but you have to work for it.","Corporate job, so everything is by the books. Customers can be a pain.",
"""Genera Manager""",3.0,2.0,2.0,3.0,3.0,1.0," May 27, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,"Strong commitment to community, competitive salaries. commitment to training","heavy focus on bottom line, poor field support, major focus on local store marketing to a fault",The company is sensitive about the employee POV which is good and has it's faults.
"""Great job great company""",5.0,4.0,5.0,4.0,4.0,5.0," May 4, 2016",Current,General Manager,"New York, NY",Yes,Yes,Yes,Full-time,More than 8 years,"The Culture is great, the people are awesome. The Direction of the company is positive. The Changes the company has made have fallen into place nicely.",The Salary is low for tenure. Raises happen infrequently. Bonus structure tough to beat with some circumstances out of control.,None
"""Not terrible, not great""",4.0,4.0,2.0,2.0,3.0,3.0," May 3, 2016",Current,Anonymous Employee,"Pasadena, CA",No,Neutral,Neutral,Part-time,,Coworkers are nice<br>Managers are generally understanding,The customers can be very rude and entitled<br>Communication from management to their employees can often be very bad,
"""Not Great""",2.0,,,,,," May 16, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 5 years,"50% off food while on the clock, 20% while off<br>Flexible scheduling",No breaks<br>Fussy co-workers<br>Below minimum wage hourly- they make up for it with tips but its not a lot...,
"""Great company""",3.0,3.0,3.0,3.0,3.0,3.0," May 5, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,,Less than a year,Great and more oppoturnities and comprehensive benefits,None during my time work,
"""Former employee""",3.0,,,,,," May 2, 2016",Past,"Prep Cook, Pizza Cook",,Yes,Yes,Yes,Part-time,,Most menu items are made in house,"Raises are not generally offered, must ask",
"""Server""",5.0,5.0,5.0,3.0,3.0,4.0," Apr 17, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,Great management and fun coworkers. Quality of food is great too,typical restaurant things: getting sat too many tables at once and management gets moody etc.,recommend trying to remove the corporate grip. Was much more relaxed and enjoyable to work there prior to becoming bought out.
"""Best Job Ever""",5.0,5.0,5.0,5.0,5.0,5.0," Apr 18, 2016",Past,Food Server,"Richmond, VA",Yes,Neutral,Neutral,Part-time,Less than a year,"Amazing staff, great hours, great money!",NONE! It was the best job I've had,Keep doing a great job!
"""Server Position""",1.0,1.0,3.0,1.0,1.0,3.0," Apr 25, 2016",Past,Server,"Orem, UT",No,Neutral,Neutral,Part-time,Less than a year,You get free food sometimes and its a pretty social and fun environment.,"My manager was always making fun of me which was really annoying because I am a perfectly capable employee. Additionally, you have to do all these things like roll silverware and clean after your shift but you're only making $2 an hour plus tips so during this time you are working your butt off and only making $2 and hour because you don't even have any tables.",Provide better training and pay the bussers with company money. Don't use server tips to pay the hosts and bussers. Your servers are working super hard to try and make more than $2 an hour so they should probably be allowed to keep all of their tips.
"""N/A""",1.0,2.0,1.0,1.0,,," Apr 23, 2016",Past,Customer Service,"Englewood, NJ",No,Neutral,Neutral,,Less than a year,Tips &amp; being able to take food home at the end of every shift you work .,"I never got paid , or an employee I'd number but the girl who was hired the same time and work the same amount of days as me had gotten paid when she was supposed to.",
"""Quick Hire ... Quick Fire""",2.0,2.0,2.0,2.0,3.0,2.0," Apr 2, 2016",Past,Server,"Durham, NC",No,Neutral,Neutral,Part-time,More than a year,"Quick money, flexible. Friendly when they choose to be. Great customers. Easy to move up/around (bar training, closing shifts).","Unprofessional staff, inconsistent objectives/rules, favor towards certain employees. Employees may be aggressive towards new hires if they aren't making the money they want. Pulled off the schedule without warning as consequence but notified of write-ups.","Try to be consistent, less intimidating to staff and keep confidential matters confidential. Management hanging out with new hires alone for drinks is not okay. Coming to work intoxicated should stop."
"""Good part-time gig""",3.0,5.0,3.0,3.0,3.0,3.0," Mar 28, 2016",Past,Server,"Boston, MA",No,Neutral,Neutral,Part-time,More than a year,Good about providing the opportunity to work more hours.<br>Pretty flexible with scheduling.,Management was not so great.,
"""Kitchen Manager""",3.0,,,,,," Mar 22, 2016",Current,Kitchen Manager,"Chesapeake, VA",No,Neutral,Neutral,Full-time,More than a year,"The company offers great benefits to its managers. They have a great training program, but you must be self motivated. The food is excellent.","They don't recognize the good in everyone. The 50 hour work week is unrealistic when you don't have support from upper management on a 3 man team. They make up the rules as they go, and it doesn't apply to everyone.",
"""Not a place for me""",3.0,3.0,4.0,3.0,3.0,3.0," Mar 19, 2016",Past,Server,"Irvine, CA",No,No,Neutral,,More than 8 years,California pizza kitchen had Intense but efficient training sessions. And some of their employees were very passionate and excited about teaching the menu items.,The restaurant location I worked for did not run smoothly as it was a new location. The menu is also ridiculously huge. There are so many ingredients and things to learn and know about that is difficult to feel competent after only a week or so of training.,"Servers were hired based on personality - not experience. In some situations that might have been a good tactic- such as bringing new servers into an old location. But it is nearly impossible to start off a restaurant successfully with servers who have little or no experience. Management, finding a balance is a hard thing- but definitely something that needs to be achieved for success."
"""Grwar potential""",1.0,3.0,3.0,1.0,1.0,1.0," Apr 12, 2016",Past,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than a year,I made some amazing friends and learned alot,"No recognition on a job well done, but plenty of ""feedback"" for opportunity areas.",Be honest
"""California Pizza Kitchne""",3.0,2.0,5.0,3.0,3.0,3.0," Mar 21, 2016",Past,General Manager,"Norristown, PA",Yes,Neutral,Neutral,,Less than a year,great culture from the home office,"lots of hours, usually 60 or more. Company has been down in sales for many years, starting to turn around but recovery has been costly and slow. Like any job it depends on your boss.",
"""CPK""",3.0,2.0,3.0,3.0,2.0,2.0," Mar 4, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,*Co-workers are fun<br>*Guests are usually friendly<br>*Food is really good,*Not very busy<br>*Management is mediocre,
"""Busser""",4.0,4.0,4.0,1.0,4.0,3.0," Feb 18, 2016",Past,Anonymous Employee,,No,No,Neutral,Full-time,Less than a year,Fun place to work at<br>Energetic coworkers<br>Stays busy,Management can be bad at some locations<br>Not a lot of advancement opportunities,
"""MANAGEMENT!! River Oaks""",1.0,1.0,1.0,1.0,2.0,1.0," Mar 20, 2016",Past,out,"Houston, TX",Yes,Neutral,Yes,Full-time,Less than a year,"You get 50% of the whole menu, flexible scheduling.","Where does one begin... Not only is there a sexist manager, but the general manager does nothing to stop it. When you walk in to start your shift, there is absolutely nothing restocked so you have to spend the first two hours making boxes and filling everything up while taking care of 10 orders at the same time. Once I had to host and takeout and I did not receive the tips for hosting. Then I let the general manager know I no onger wanted to work in those conditions and that I rather work as a server and in return he stopped putting me on the schedule. The GENERAL MANAGER GOES OUT DRINKING WITH THE SERVERS, AND HAS FAVORITES, IF YOU'RE NOT A FAVORITE YOU WILL PROBABLY BE FIRED IN NO TIME.","Listen to your employees when they have complains, and not bond over it while drinking a beer and popping peanuts in your mouth..."
"""A Serving Job is a Serving Job""",4.0,4.0,4.0,3.0,3.0,4.0," Feb 9, 2016",Current,Server,"Plano, TX",No,Neutral,Neutral,Part-time,More than a year,"Free food while training and the scheduling is very flexible. A few options for vegans, which is nice. Menu items are easy to memorize and management (I'm sure it differs from place to place) is good.",Post-holidays are such slow seasons that it's hard to make any money at all.,
"""Mostly great, iffy management""",3.0,2.0,3.0,3.0,4.0,2.0," Feb 10, 2016",Past,Host/Hostess,"Chula Vista, CA",Yes,Neutral,Neutral,Part-time,Less than a year,"Got a share of tips, 50% meals on shift, good food, friendly coworkers, professional environment","managers had clear favorites, penalized students for not putting job above all else",
"""Mostly good place to work""",4.0,4.0,3.0,2.0,,," Jan 23, 2016",Current,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,Sometimes an upbeat environment<br>Nice coworkers<br>Easily release and pick up shifts,Managers can be a bit moody and assume things or not take the time to listen<br>Very boring if it isn't busy,Take time to listen to employees
"""Disappointing""",3.0,,,,,," Feb 2, 2016",Past,Server/Host,"Leawood, KS",Neutral,Neutral,Neutral,,More than a year,"Great food, easy to pick up and release shifts. Great company.","Management is obvious about favoritism, if you're not one of those select then expect a very small section.<br>Management will promise guests certain things, not communicate them to you and become frustrated if you make them follow through.<br>Corporate restrictions on section sizes will mean you make less money. They also put every server on during the weekend nights, which also means very little money.<br>It's a great first job to get experience, but nothing more.",Realize what a great company you work for and act accordingly.
"""Pay isn't as great for a living""",3.0,2.0,3.0,3.0,3.0,3.0," Jan 26, 2016",Past,The Host,"Fairfax, VA",No,Neutral,Neutral,Part-time,More than a year,"-At first the employer was nice about treating you food after shifts, but then they got very cheap, they charge u a lot more than before, but it's still cheaper than original price.<br>-i had some very easy going coworkers.","As a host, every job positions including customers pretty much take their anger on you when it is busy. Customers are mad at you for giving them the ""wrong quoted time"", and bug u to sit on the dirty but empty table (well im sorry that i cant predict others getting up from their table and we cant shoo them away), servers will get mad when it's busy and u double seat them, bussers get mad at you for seating customers who rush u to seat them when tables are clean, kitchen asks you to slow down on seating people because they can't do all the order at the same time, managers help sometimes but not so much.","i understand managers have lots on their mind, but there are some managers who dont seem to really care about employees but i feel like when there are trouble customers coming, they should reserve the right to serve them."
"""marketing""",4.0,,,,,," Jan 12, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,there was a great culture and setup for a great future,was many changes taking place,
"""Good restaurant chain""",4.0,2.0,4.0,2.0,1.0,2.0," Jan 11, 2016",Current,Anonymous Employee,,Yes,Neutral,Neutral,,More than 3 years,Rules and sequence of service<br>Organized structure<br>Flexible work schedule<br><br>It is a restaurant that is proven and has good things in place for employees. There is structure that you can depend on,Management issues<br>Rigid on personality<br><br>Cookie cutter approach to service.<br><br>Issues with managers having personal relationships with employees that could effect work.,
"""Fine for part time""",2.0,4.0,2.0,1.0,1.0,2.0," Jan 22, 2016",Past,Hostess,"Burbank, CA",No,Neutral,Neutral,Part-time,More than a year,CPK was a good restaurant.,"The restaurant is so corporate and they switch managers across locations at whim, so if you get to know and like the management, it can change in an instant. The move up potential is low as well. Although they say they promote hostesses and take-out employees to take out employees and servers respectively, it rarely happens and when it does, it takes a disgusting amount of time.<br><br>Also, like many kitchens, there is a huge issue of sexual harassment. Managers see it and say nothing and it's not easy to complain in that kind of environment.","If you want your restaurant not to feel like a chain restaurant, stop acting like a chain restaurant. By transferring managers so quickly, you destroy relationships and trust. Deal with your employees and stop sexual harassment when you see it, not just when people complain."
"""CPK Review""",3.0,4.0,3.0,3.0,3.0,2.0," Jan 21, 2016",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,"Always have money to spend,<br>Flexible Scheduling","Management,<br>Guests who make things difficult,",Listen to what your servers need!
"""Server""",1.0,2.0,1.0,1.0,1.0,1.0," Feb 2, 2016",Current,Server/Waiter,"Troy, MI",No,No,Neutral,Part-time,Less than a year,Decent people to work with (besides management),"This restaurant has gone down hill the past few years. Corporate restaurants are not the place to be. Management doesn't take anyone seriously or their ideas. They also laugh when we make serious suggestions. Very bad communication. Also, they may be running their restaurant illegally and underpaying most staff members! Run..","Listen to your employees! We are one on one with ""guests"" every day."
"""server""",3.0,,,,,," Dec 22, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,,More than 3 years,flexability in scheduling and free food,changing menu and regulations late hours,
"""Server""",4.0,5.0,4.0,3.0,3.0,4.0," Dec 4, 2015",Current,Anonymous Employee,,Yes,Neutral,Yes,Full-time,,Decent benefits available. Great coworkers. Low-stress job.,"Unruly managers and/or customers, which is to be expected.",More benefits to loyal employees.
"""GM""s aren't always truthful or ethical.""",3.0,2.0,3.0,3.0,3.0,5.0," Dec 18, 2015",Past,LManager,"Las Vegas, NV",Yes,Neutral,Neutral,Part-time,,"Great benefits, good bonus plan",Not reliable do not follow up on issues with management.,"When employees have issues including managers, they should do a complete investigation and follow through. There is more than just one sided views.GM's are not always truthful or ethical in the restarauants."
"""Host/Hostess""",4.0,,,,,," Nov 30, 2015",Past,Anonymous Employee,,No,Yes,Yes,Part-time,More than 3 years,"nice coworkers, loving managers, loyal customers, low stress job","mean customers, some unruly managers, can be overwhelming",
"""great experience""",5.0,,,,,," Nov 16, 2015",Current,Anonymous Employee,,No,No,Neutral,Part-time,Less than a year,energetic and motivating great place to work,I can not think of any,
"""Eh...""",3.0,2.0,2.0,3.0,3.0,1.0," Nov 28, 2015",Past,Server,"Skokie, IL",Yes,Yes,Neutral,,Less than a year,"Great for people who just start serving, with no experience necessary in some locations. Fun environment, delicious smells. The training for the part-time job is really long and you must do mandatory shadowing of more experienced servers, which was very helpful when first starting out.","Only a small employee discount (20% I believe). The management is undedicated and often unkind. Horrible hours-- weekends and nights, with rare days off for the holidays. Had to work all of the 4th of July.","Be kinder to your employees, especially the ones just starting out! Work on your scheduling problems too and hire more people when you need it..."
"""Fun and enjoyable""",4.0,3.0,4.0,4.0,3.0,3.0," Nov 10, 2015",Current,Server,"Wilmington, DE",Yes,Yes,Neutral,Full-time,More than 8 years,Getting to build your clientele and serving people that really enjoy good food and company. Being able to serve people what they really love makes it all better and you get a 50% off meal during your shift,Being able to make it through a rush hour and keeping your composure. Dinner on the weekends get a little hectic,Pizza doughs are pretty tough to get especially when you've asked the same people multiple times. Give us a few more pointers on getting our pizza dough sign ups
"""Great Place!""",5.0,4.0,5.0,5.0,4.0,5.0," Nov 7, 2015",Current,Bartender,"Sandy, UT",Yes,Yes,Yes,Full-time,More than a year,Excellent medical coverage for hourly employees who avg 30 hrs/wk. they believe in their people and provide excellent Training and continued training.,There have been a lot of changes with menu and recipes over the last few years as well as upper management changes. It was a little bumpy at first but seems to have smoothed out.,None.
"""It was good""",4.0,4.0,4.0,4.0,4.0,4.0," Nov 8, 2015",Past,Food Server,"Sacramento, CA",Yes,Yes,Neutral,Full-time,,"Fast paced, learned a lot about ingredients and techniques, good money",The usual restaurant things...the nature of the business in general,Keep it fun
"""Best Company Ever""",4.0,5.0,5.0,4.0,4.0,4.0," Nov 2, 2015",Past,Payroll Specialist,"Newhall, CA",Yes,Neutral,Neutral,Full-time,Less than a year,"First day on the job, everyone at Corporate introduced themselves to me and knew who I was. The benefits were awesome, especially the dine-out card privileges.",None... I moved away so I had to resign.,
"""California Pizza Kitchen""",3.0,,,,,," Nov 9, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,AWESOME STAFF<br>great food<br>easy to work,hard to move to any other position<br>hosting staff short (thats everywhere though),
"""Liked it because of the people""",3.0,3.0,5.0,4.0,3.0,5.0," Nov 4, 2015",Past,Server/Hostess/Takeout,"Arlington Heights, IL",Neutral,Neutral,Neutral,Part-time,More than a year,"The people that I worked with were the reason I loved coming to work. I also really liked a couple of my managers, they were very helpful and respectful of the staff and usually did whatever they could to help us out.",Getting to transition from a hostess or take out position was way too difficult. I had to constantly keep taking quizzes and getting certifications and then they would need someone to work as a host or on take out and I wouldn't get the chance to be a server and make more money.,"If an employee is qualified to move up, don't keep forcing them to work in their old position when they clearly express their desire to be a server."
"""Server""",4.0,5.0,4.0,,,," Oct 20, 2015",Past,Server,"Atlanta, GA",Yes,Yes,Neutral,,More than a year,Great Staff. SInce the beginning they were really flexible with me schedule and very understanding.<br>Good change to menu and a lot of positive things coming its way,Favoritism- I could go on about how this goes far from benefiting a company.,
"""CPK Hill Center""",4.0,4.0,4.0,4.0,3.0,2.0," Oct 13, 2015",Current,Take Out/Catering Specialist,"Nashville, TN",Yes,Neutral,Yes,Full-time,More than 5 years,I absolutely love my co-workers; they are my family. They've revamped the training processes for new hires. There's room to move around and up in the company if you chat with management.,"I hate the corporate structure that doesn't flex with each store; what works at one store may not in another. Because it's not privately owned, the customer is always right so we always look like the bad guy. And as with every customer service job, you'll just get ""those"" people.",Listen to your employees. We may see/hear/do things you don't see if you don't get out of the office. We may have valuable suggestions. Don't be hypocritical.
"""Good benefits. A lot of pizza""",4.0,5.0,5.0,4.0,4.0,4.0," Oct 13, 2015",Past,Bartender/Server,"Desert Ridge, AZ",Yes,Neutral,Neutral,Part-time,Less than a year,Room for growth and discounts on pizza or free pizza depending on position. Good health benefits as well.,As with any corporate job the customers have more power than they should.,Hire and promote based on skill not hotness.
"""Waiter""",4.0,5.0,4.0,3.0,4.0,4.0," Oct 11, 2015",Past,Server/Waiter,"Marina del Rey, CA",Yes,Yes,Neutral,Full-time,,"Fast paced, enjoyable co-workers, good table-waiting experience. Good tips and lively atmosphere! Good food too! I learned a lot from co-workers who had been working there for over two decades. Overall good customers too.","Took about a month to start working, training was relatively limited. Whenever the corporate office comes in, everything slows down exponentially because they are incredibly particular about specific protocol.",Overall good. Scheduling should somehow be improved.
"""Server""",4.0,,,,,," Oct 11, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than 5 years,"Flexible Schedule, Fast Money, Good Coworkers","I had some great managers at CPK, but our last manager would yell at employees out of his own frustration.",Be Professional at all times
"""Server""",4.0,,,,,," Oct 2, 2015",Past,Anonymous Employee,,No,No,Neutral,,Less than a year,busy in the summer and great staff,some customers have walked out or only paid for half of their bills,
"""Today's my 1st Day""",5.0,,,,,," Sep 30, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,Polite and helpful employees and management. Can't wait to learn more!,No cons as of yet,
"""Decent for a server""",4.0,4.0,4.0,1.0,3.0,3.0," Sep 29, 2015",Current,Server,"Nashville, TN",Yes,Yes,Neutral,Part-time,Less than a year,"Schedule flexibility, using an app for scheduling, management does a good job with who they hire.",Pizza Dough rewards program is a joke but it's still mandatory that servers get a certain number of poor souls to sign up for it every week. Too many kids all the time!,"Get rid of the rewards program, remove the kids menu so that the demographic of diners changes from families with their horde of kids, to families with grown up kids."
"""Good but awful schedule and manager""",4.0,1.0,3.0,2.0,3.0,1.0," Sep 26, 2015",Current,Hostess,"Saint Charles, IL",Yes,Yes,Neutral,Full-time,,"My coworkers are extremely nice, the environment is customer service so its only ok if you like people, the pay is pretty good with tips especially if you work busy weekends.","Rude manager, rigid schedule and extremely hard to get days off. Manager schedules me on days I have asked off months ago and then refuses to change it. If I say I cant work that day he threatens to fire.",Make sure you hire managers who know what they are doing.
"""Busser""",5.0,1.0,4.0,4.0,3.0,4.0," Sep 17, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,Great group of people to work with. Flexible management that is willing to work around you school schedule. Also are willing to move you up within the company.,Work times usually conflict with social times in that most shifts are during prime social hours. You usually have to end up working weekends and late in the evening.,Just keep being flexible and friendly with that staff. It was never intimidating to discuss anything with you which made for more of a team feeling than a tiered business.
"""Job Review""",5.0,4.0,5.0,3.0,3.0,5.0," Sep 13, 2015",Current,Take Out,,No,Yes,Neutral,Part-time,Less than a year,The management and staff all have great personalities. Our cooks are so hardworking and everyone enjoys the workplace. Customers are usually pretty nice,"Large catering orders, delivery companies",
"""pantry line""",4.0,3.0,3.0,4.0,2.0,4.0," Sep 12, 2015",Current,Pantry Line,"Los Angeles, CA",Yes,Neutral,Yes,Full-time,,"Fun , busy, professional, policy, standards, cowerkers, manergers<br>Etc ..very good experience.",Wen it's slow.new trainee doesn't follow instructions.,Fun place to work at
"""Overall positive experience""",5.0,5.0,4.0,3.0,2.0,4.0," Sep 8, 2015",Past,Food Server/Take Out,"Irvine, CA",Yes,Neutral,Neutral,Part-time,More than a year,Fun environment. There is room to grow. Good managers.,"Guests can be picky and rude, but the managers are good at handing this.",
"""It helps for non-experienced people""",3.0,5.0,4.0,4.0,3.0,3.0," Sep 17, 2015",Current,Host,,Yes,Neutral,Neutral,Part-time,Less than a year,"Very open to hiring, easy work, and good customer service experience","Managers are ridiculously strict, low wages that make you highly depend on tips",
"""AGM""",3.0,2.0,3.0,3.0,3.0,3.0," Sep 16, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,"No late nights, good staff","Too many changes, no raises, not a peaople company",
"""Great Job""",5.0,1.0,5.0,5.0,4.0,5.0," Aug 30, 2015",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,"fast pace, demanding and a lot of opportunity for growth very fast! The food is amazing!","Restricted days off, inventory early mornings and long hours at times.",
"""Server""",4.0,2.0,5.0,5.0,3.0,5.0," Aug 29, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,"great people to work with, good discount on food, great scheduling system, keep doing great things by supporting your employees and keeping them with smiles on their faces","horrible people to serve, long closing hours, need better inspection upon close, need to be held to a higher standard","one thing you do well is have great management personalities, they are trained well and held to a higher standard"
"""alright""",3.0,2.0,4.0,3.0,3.0,," Sep 9, 2015",Past,Host,"Chicago, IL",No,Neutral,Neutral,,More than a year,"great environment between coworkers and able to learn on your feet quickly, great platform to learn how to work in fast paced environments","management was the greatest, never on the same page, and created superficial facades and promises when corporate came in, some employees didn't have any opportunities for growth while some did",be on the same page in terms of work ethic and expectations
"""KitChen manager""",2.0,1.0,1.0,3.0,3.0,1.0," Sep 3, 2015",Past,Kitchen Manager,"Anaheim, CA",No,Neutral,Neutral,Full-time,More than a year,"Good pay, good bonus structure.","They could care less about their people, only the bottom line. Expect to work 60+ hours every week. Upper management doesn't care about the quality of your life.",Treat your people well or you will continue to lose good employees.
"""It Was My First Job Experience""",2.0,4.0,2.0,3.0,,," Sep 6, 2015",Past,Host/Hostess,,Yes,Neutral,Yes,Part-time,Less than a year,"They hired me although I had no previous work experience. They trained me well. My hours were flexible, and I was asked to pick up shifts too which mean extra money.","Except for a few, a lot of my coworkers weren't that nice. I called it the Catty People Kitchen. Made a lot of inappropriate jokes because I was under 18 at the time and friends with one of the older waiters.",Try to get the staff to integrate itself better and work together better. I was not really encouraged to get to know the waiters and kitchen staff and it felt kind of segregated.
"""CPK""",3.0,2.0,3.0,3.0,3.0,2.0," Aug 23, 2015",Past,Anonymous Employee,,No,Yes,Yes,,More than a year,You get a 50 percent discount,The pay is not really that good unless you make loads in tips,
