Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Line Cook""",4.0,4.0,5.0,4.0,3.0,5.0," Aug 2, 2017",Current,Line Cook,"Laramie, WY",Yes,Yes,Yes,Part-time,Less than a year,Awsome team &amp; management communication is great.,None yet great outlook for the future,Keep it up
"""Treat your cooks better""",3.0,2.0,2.0,3.0,2.0,1.0," Aug 15, 2017",Past,Cook,,No,No,Neutral,Full-time,More than 3 years,Pay is decent compared to other food industry jobs.<br>Great coworkers,Place is run like a sweat shop<br>Half of the managers barely worked<br>Horrible work environment,Get off your throne and help your employees work. Corporate managers should go into the field and try working this job so maybe they can actually understand whats going on in the restaurants. Every decision coming from corporate is extremely frustrating and leads to zero improvement in the restaurant.
"""Applebees""",3.0,3.0,5.0,4.0,3.0,," Aug 15, 2017",Current,Food Server,"Fayetteville, NC",Yes,Neutral,Yes,Part-time,More than a year,Working as a server means that you will go home everytime you work with money in your pocket.,you must tip out S.A's and bartenders. Sometimes people do not tip and you may make over $100 one night and less than $50 the next night.,
"""Job""",3.0,2.0,3.0,2.0,3.0,1.0," Aug 14, 2017",Current,Line Cook,"Chillicothe, OH",No,Neutral,Neutral,Full-time,Less than a year,Some of the people are nice to work with.,Not flexible with schedule at this time.,Need to be more flexible with schedule.
"""Terrible job""",1.0,4.0,1.0,2.0,1.0,1.0," Sep 4, 2017",Past,Bartender,"New York, NY",No,No,Neutral,Full-time,More than a year,"Flexible schedule, possible to make a lot of money during holiday season","Too much gossip, favoritism with managers. Don't get on managers bad side or you will lose hours or they will try and force you to quit. High school environment- cliques at work that management encourage.",Stop worrying about which employee is sleeping with who while others are concerned with how they are going to pay their bills when they aren't making any money here.
"""Just ok""",3.0,4.0,1.0,3.0,5.0,3.0," Aug 13, 2017",Current,Manager,"Las Vegas, NV",No,No,Neutral,Part-time,More than 8 years,"80-90% of staff is amazing, good bonus program, free meals. They tend to pay pretty good for what the job is and it is very easy work. Decent work life balance.","They will hire anyone as a manager, if you breath air you're hired. You are constantly moved around between stores. Your experience will be based on which management team you get placed with. They are very seniority oriented, if a server whose been their 2+yrs says you did blah blah blah they will accept that without asking you.",Be more selective with your hiring so you can retain your good managers. Pay more attention to the actual day day events and allow your staff a safe outlet for their concerns. Staff was so scared to speak up in one of my stores because of manager retaliation.
"""Management""",3.0,5.0,5.0,5.0,5.0,1.0," Aug 13, 2017",Current,Broil Cook,"Munster, IN",No,No,Neutral,Part-time,More than 8 years,Great place to work amazing atmosphere,Managers truly need to learn how to talk to their staff,"If you want your staff to respect you, please respect them and learn how to address a situation without using vulger words"
"""Host""",5.0,5.0,4.0,2.0,3.0,5.0," Jul 29, 2017",Current,Anonymous Employee,,Yes,Neutral,Yes,Part-time,,"Great people, enviroment really relaxed job","Slow at times, tip based pay",None
"""Better than OK.""",4.0,4.0,5.0,4.0,5.0,5.0," Jul 28, 2017",Past,Hostess,"Dallas, TX",No,No,Neutral,Part-time,More than 3 years,"Decent Pay, Understanding, Great Management, Easy Interview","Long Hours, Short Breaks, unbalanced shift duties","There are other people on shift who are free at the time, instead of asking someone that's already busy to do something ask the person who is lounging about to do it."
"""Applebees Review""",3.0,2.0,2.0,3.0,2.0,2.0," Aug 12, 2017",Current,Server,"Lorain, OH",No,No,Neutral,Part-time,More than a year,"Meeting new people, getting tips.","Poor management, long hours, no breaks.",
"""Bartender""",3.0,2.0,,,,," Aug 10, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,Less than a year,U can make money easily,Bad management and not enough experience in the building,You have to gain your respect from your co workers
"""host""",3.0,2.0,5.0,3.0,2.0,3.0," Aug 8, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,tips everyday great conversation between people and employees.,small checks<br>sometime working harder for not enough money,
"""It is not worth the money""",3.0,1.0,2.0,3.0,3.0,2.0," Aug 8, 2017",Past,Hostess,"Jacksonville, FL",Yes,Yes,Neutral,Part-time,More than 3 years,"Discounts on food, potentially fun coworkers, the pay.","The stress, being degraded as a person by both customers and management.","While I understand there is a high turn over rate in the restaurant industry, treat your employees like human beings and they will work hard for you."
"""Carside / Host""",3.0,3.0,4.0,3.0,2.0,2.0," Aug 5, 2017",Current,Anonymous Employee,"Stockton, CA",Yes,Yes,Yes,Part-time,More than a year,Some of the nice experiences I've gotten from there was staying on task in my job and being responsible in my objectives.,"Some of the downsides was I would get a lot of less hours because there are so many workers, many of us would barely get 30 hours for two weeks, I wanted more.",
"""Server in northern San Diego""",2.0,3.0,3.0,1.0,1.0,1.0," Aug 4, 2017",Current,Server,"San Diego, CA",No,Neutral,Neutral,Part-time,More than 3 years,"Football season is busy, great coworkers, good drink options/happy hour choices, easy menu to memorize, to go options for customers, great dessert choices, computer devices at table to provide faster service for customers, shifts are delivered online and are easy to release and add if you are looking for more","Management is not reliable since new managers are constantly being moved around , company focuses on drink sales over customer service at times, turn over is really high, promotion is slow , training is done by other hosts/servers instead of managment","Spend time on training employees to make them stronger, work with employees to increase sales"
"""Terrible company to work for.""",1.0,3.0,1.0,1.0,1.0,1.0," Aug 24, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Part-time,,"Flexibility, quick money, casual work environment","Don't train managers and employers properly, stressful, servers don't get discounts, always understaffed",
"""An ok place to work""",2.0,2.0,3.0,1.0,1.0,2.0," Aug 3, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,It was a good first job. I enjoyed being a host.,There was a negative work environment.,
"""Gets you money, and not much else.""",2.0,3.0,2.0,2.0,2.0,2.0," Aug 2, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Generally large number of hours,Cliquey workplace<br>High overturn<br>Not valued as employee,
"""Awesome place to work friendly.""",3.0,,,,,," Jul 31, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,Get payed every time you work.,Taxes end of the year.,
"""Bartender/ server""",3.0,3.0,2.0,2.0,1.0,1.0," Aug 1, 2017",Past,Bartender,"Gainesville, TX",Yes,Neutral,Yes,Full-time,,Made very good money bar tending.,New management has ruined the place.,Relax and get off your power kick. Let people do their jobs.
"""Great Company""",3.0,5.0,3.0,3.0,3.0,2.0," Aug 1, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than 5 years,Great work life balance,Disorganized training and development structure,invest time in Training and development
"""Waitress""",4.0,4.0,4.0,2.0,2.0,4.0," Jul 17, 2017",Past,Server/Waitress,"Mount Olive, NJ",No,Yes,Neutral,Part-time,Less than a year,"Flexible hours, good management, good tips.","They will deliberately schedule everyone so that no one hits full time hours, meaning lower paychecks and the health insurance isn't great.",
"""The definition of eh""",3.0,,,,,," Jul 30, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Big food chain. Loyal regulars.,Franchise I work for has management issues.,
"""Host""",5.0,4.0,5.0,5.0,1.0,5.0," Jul 13, 2017",Past,Host,,Yes,Yes,Yes,Part-time,More than a year,Great company that takes care of their employees. You get $5 an hour plus tips from the servers which can avegeage to around $10- $16 an hour depending on the shift. Pretty simple job. Has potential to move up to cardside and serving.,"You share your tips with the other hosts no matter what, even if they don't really pull their own weight. Servers can sometimes get a little frustrated with the order of how you seat them- but you just have to have to communicate with them and realize you can't make them all happy.","I don't think it's fair smokers get 15 minute breaks while nonsmokers continue to work without one. If smoking employees go out to smoke, they should have to clock out and back in again so they're not getting the same amount of tips as someone working the full shift."
"""General Manager""",3.0,2.0,4.0,4.0,4.0,4.0," Jul 26, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Company had strong market strategy,Full service restaurants staffing always a challenge,Proactive focus
"""Carside""",5.0,5.0,5.0,5.0,5.0,," Jul 12, 2017",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,This is a wonderful part time job.,I don't have any thing to say on this topic.,
"""Good if you follow direction well""",4.0,3.0,4.0,3.0,2.0,4.0," Jul 10, 2017",Current,Server At Applebees,"Burke, VA",Yes,Yes,Neutral,Full-time,More than a year,Casual environment<br>Friendly coworkers<br>You can make a lot of friends there<br>Money is good if you are good as a server,"Long hours<br>Very physical job<br>Some coworkers complain a lot, usually because this is a temporary job for them or they don't take it seriously",Hire smarter people
"""server""",3.0,3.0,4.0,3.0,2.0,3.0," Jul 25, 2017",Current,Food Server,"Laredo, TX",No,Neutral,Neutral,Part-time,More than a year,Get to meet different type of people.,It can get a little overwhelming in a busy shift .,
"""Server""",4.0,,,,,," Jul 10, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Loved my general manager and the people I work with,You make little money working lunch shifts,None
"""Cook""",3.0,4.0,3.0,3.0,2.0,4.0," Jul 21, 2017",Past,Line Cook,"Minneapolis, MN",No,Yes,Neutral,Full-time,More than a year,Great people to work with. Informative and educational in food safety. Organized and straight forward system and training. Easily accessible food/ingredients while on line(equipment).,"Huge rushes. Uses microwaves for nearly every side. Hectic at times with inexperienced/unorganized servers. Pre-made Sauces shipped to individual ""stores"" requiring no skill/education from line cooks.",
"""Newly hired line cook review""",3.0,,,,,," Jul 22, 2017",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,"Lots of hours, lots to learn. Eager to move me up in company.","Very busy, stressful, mediocre pay.",
"""Host/carside""",3.0,4.0,3.0,3.0,2.0,2.0," Jul 22, 2017",Past,Hostess/Carside to Go,,Yes,Neutral,Neutral,Part-time,More than a year,Okay pay flexible hours,"Managers weren't the best, some teamwork","Try to help employees more, have more competitive managers"
"""General Manager""",4.0,2.0,4.0,3.0,4.0,2.0," Jul 7, 2017",Current,General Manager,,Yes,Yes,Neutral,Full-time,More than 10 years,Number of Locations in the Group,The Group you Join and there Systems,Research the different groups
"""restaurant work""",4.0,3.0,3.0,3.0,1.0,2.0," Jul 7, 2017",Current,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,decent tips<br>family atmosphere<br>typically busy,manager favoritism<br>summer slow business<br>ride people,Try to treat employees equal
"""The WORST Restaurant to Work For""",2.0,2.0,1.0,2.0,1.0,2.0," Jul 22, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,There are no pros whatsoever,"You make long hours, covering constantly for coworkers that are no-shows and make little to NO money.",
"""Server""",3.0,3.0,1.0,2.0,1.0,1.0," Jul 21, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,"Tips, great people to work with","Long hours , all nights mostly",Good
"""Ok job, no five star restaurant""",3.0,3.0,3.0,3.0,2.0,2.0," Jul 20, 2017",Past,Server,"Tupelo, MS",No,Neutral,Yes,,More than a year,Manager Hannah Zimmerman was INCREDIBLE; lots of free food; good hours; steady schedule,"Customers sometimes try to cheat the system to get free meals; most food sub-par, have to send back many items;","Hire better workers, treat all employees the same"
"""Hostess""",3.0,3.0,2.0,2.0,2.0,," Jul 19, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,Always food around. Tip share. Experience with people from different backgrounds in customer service. Good for college students needing gas money. Friendly staff for the most part,"Minimal opportunities for advancement. Hard work, low pay.",
"""excellent place to work""",5.0,2.0,5.0,5.0,3.0,5.0," Jul 3, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"flexible, fun, respectful, good atmosphere","late hours, down time, gaps in work while working",
"""Lead line cook""",5.0,4.0,4.0,5.0,3.0,5.0," Jul 4, 2017",Past,Music Producer,"Mesquite, TX",No,Yes,Neutral,Full-time,More than 10 years,"The crew is awesome, fast pace with potential to grow.","If you aren't willing to work, then Applebees is not for you",Be fair but stern
"""Hostess""",2.0,1.0,1.0,5.0,1.0,1.0," Jul 18, 2017",Past,Hostess,"College Park, MD",No,No,Neutral,Part-time,Less than a year,"Extra money for me, employees were closeknit","- Poor/ unprofessional management, one boss would talk about her sexual life to other workers but other managers were fine. Another host would make inappropriate comments about my body in the kitchen<br>- We were require to work on holidays though many employees faked sick",Keep it professional and upbeat
"""Service Manager""",3.0,2.0,2.0,4.0,4.0,2.0," Jul 17, 2017",Current,Service Manager,"Asheville, NC",No,Neutral,Neutral,Full-time,More than a year,"Flexible schedule, reasonable hours, dynamic atmosphere, structured upper management, bonus potential, on the job training, continuing training, paid vacation and full benefits","Long hours, detached relationship with corporate administrators, bonus pool, insurance is not great, high turn over, no guaranteed home store",Keep it fun but keep your guard up
"""Horrible Company. Dont care about employees""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 8, 2017",Past,Cook,"San Marcos, CA",Yes,Yes,Yes,Full-time,Less than a year,"Good hours, hours go by fast.","They don't like to train, they don't speak english in the kitchen. The manager talks down on you if you are not fast enough. The pay isn't worth it for all that needs to be done.","Hiring some better managers who are patient, i was fired without knowledge and talked down on and bullied on a constant basis. Also was discriminated based on the color of my skin.."
"""Associate""",3.0,,,,,," Jul 17, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,flexible schedule and good environment,management switched a lot and scheduled switched a lot,
"""Love that place""",5.0,5.0,5.0,5.0,5.0,5.0," Jul 1, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"I liked the pay, people, environment, food, and drinks","having to be on my feet for hours, really sucked",Management was great
"""Server""",5.0,,,,,," Jun 29, 2017",Past,Server,"Greenwood, IN",No,Neutral,Neutral,Part-time,More than 3 years,Loved the management team! They were great,Summer hours were awful &amp; hard to handle,They should keep being perfect in my honest opinion :)
"""Great environment and well managed""",5.0,,,,,," Jun 28, 2017",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"The work environment is fast paced, fun, and the managers are friendly and very helpful",The front of the house is densely staffed so you have fewer tables and hours.,Keep up the good work!
"""Yikes""",1.0,3.0,2.0,1.0,1.0,3.0," Aug 2, 2017",Past,Anonymous Employee,,No,Neutral,Yes,Part-time,,"Discounts on food, tips at the end of each shift means you go home with cash in hand each day",Locals tip horribly. Managers are inconsistent with their expectations and other servers get away with breaking rules all the time. Turnaround is ridiculously fast because the good servers know there's no money to be made and bad servers are filtered out pretty quickly.,
"""Not worth it""",2.0,1.0,2.0,2.0,2.0,2.0," Jul 13, 2017",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than a year,"Very good training program for managers and employees, if implemented correctly. Very thorough communication from DM monthly, sometimes more frequently.","The franchisee that I worked for had managers split into shifts...3 managers for the store plus a GM. The GM has control over manager schedules and is able to cater to himself first without regard for anyone else's work/life balance. The last few months that I worked there I was working 20+ closing shifts a month sometimes. It killed me. The food is not great, they are not there to make great food, they are more concerned with the bottom line-how can we make the most food, the most efficiently and get more people at the tables to get the most money. That is the goal of every business but it was taxing on the staff and management to keep up with the demand of the company. The pay was also very low compared to other positions I found later in the area.",
"""Server life""",4.0,4.0,4.0,3.0,3.0,3.0," Jun 28, 2017",Past,Server,"Riverdale, NY",No,No,Neutral,Full-time,More than 3 years,I enjoyed the people i worked with,Hungry people are insane and rude,Show appreciation to your workers
"""Server/Bartender""",3.0,1.0,2.0,3.0,1.0,2.0," Jul 10, 2017",Past,Anonymous Employee,,No,No,Neutral,Full-time,,Made good money when it's busy,Made terrible money when it was slow. Like $20 for the whole day.,"Hire more professional people, including the kitchen crew"
"""Server""",3.0,2.0,2.0,2.0,3.0,1.0," Jul 8, 2017",Past,Anonymous Employee,,Yes,No,Neutral,Part-time,,You received good tips if you did your job well.,The general manager was extremely rude.,
"""Good job for a starter""",3.0,3.0,1.0,1.0,,," Jul 8, 2017",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,Great enviroment and great people,The pay and hours where not worth it,
"""Good Employer""",5.0,2.0,3.0,3.0,3.0,3.0," Jun 23, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,"Fast paced, with clear expectations",Long hours working all holidays and weekends,Become a pro a time management
"""Love this company""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 23, 2017",Current,Server,,No,No,Neutral,Part-time,More than 5 years,"Great money, works with your schedule, nice staff","Long working hours, closes late",
"""Great Place To Work""",4.0,,,,,," Jun 21, 2017",Current,Host/Hostess,,Yes,Yes,Neutral,Part-time,Less than a year,"Great team, &amp; work atmosphere. Love the online scheduling.",None I love my job!!,Keep up the great job!
"""Line cook""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 26, 2017",Past,BOH Associate,"Jacksonville, FL",Yes,No,Neutral,Full-time,More than 3 years,Free meals for boh that's all.,Bad relationship with other coworkers. Lots of call outs. No pay raises.,Give raises. Learn to solve problems and issue with the workers you have and not ignore them or do nothing.
"""FAST, FRIENDLY WAY TO EARN POCKET MONEY""",5.0,3.0,5.0,1.0,1.0,5.0," Jun 20, 2017",Past,Server,"Mentor, OH",Yes,Yes,Neutral,Part-time,More than a year,Fast-paced. Clean atmosphere. Knowledgeable managers. Generally easy to get time off for an event because so many are employed.,No Cons to speak of.,
"""Need insurance""",4.0,2.0,5.0,3.0,2.0,2.0," Jun 20, 2017",Current,Key Holder,"Irving, TX",No,Yes,Neutral,Full-time,More than a year,Good company to work for,I need medical insurance really bad,Help out the best that you can
"""Good Atmosphere""",4.0,4.0,4.0,3.0,2.0,2.0," Jun 19, 2017",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Full-time,,Team environment and management support,Area manager was rather crazy,
"""Good""",5.0,3.0,4.0,2.0,4.0,4.0," Jun 17, 2017",Current,Host/Hostess,"Haverhill, MA",Yes,Neutral,Yes,Part-time,Less than a year,I need some extra money for school. And this is a great job to have to bring in extra income,"It can be hard to deal with the stress of keeping everyone happy, seating People. Sometimes you have people who are just not in a good mood.",
"""slave work""",1.0,1.0,1.0,1.0,1.0,," Jul 23, 2017",Current,Line Cook/Prep Cook,"Willoughby Hills, OH",No,No,Neutral,,More than a year,the job had its up an down the only good thing I can say about a restaurant is that it definitely brings an interesting group of people to the back of the kitchen,"expect you to do too much, barely any team work, an its constantly negative",influence a positive environment because the job as a cook is stressful enough
"""Management Sucked""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 22, 2017",Past,Hostess/Host Trainer,"Riverview, FL",No,No,Neutral,Full-time,More than 3 years,Great customer's friendly host's (some).,Bartender Took a photo of me for no reason and put it on f.b bullying me. And management told her to take it down and she didn't!.,Don't let a decent face fool. Even though she has been there for 8 year's.
"""Best job ever""",4.0,2.0,2.0,2.0,5.0,2.0," Jun 15, 2017",Past,Manager,"Douglasville, GA",No,No,Neutral,Full-time,Less than a year,They offer a Great pay,Late work hours on weekend,They need to work on proper training
"""Applebee's Management""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 14, 2017",Current,MIT,"West Palm Beach, FL",Yes,Neutral,Neutral,Full-time,Less than a year,I have in training for 3 weeks . I've managed for Uno's and Friday's and this is by far a better company to work for . Everyone from regional management on down have been Amazing to work with . The benefits are great and they well compensate you for your time .. It's definitely a place to come work if your looking for a great new home ..,There is a lot of paperwork to do so if your not someone that can schedule your time properly you will have more difficulty keeping up,"Keep doing what your doing , This is a great company"
"""Bartender""",2.0,,,,,," Jun 29, 2017",Current,Anonymous Employee,,No,No,Neutral,Part-time,,Flexible hours<br>Food discounts<br>Cash in hand every shift,Poor management<br>Unorganized<br>Favoritism towards employees<br>Inconsistent money flow,Properly train your staff
"""Bad apples ruin it for everyone""",4.0,2.0,3.0,4.0,3.0,2.0," Jun 12, 2017",Current,Anonymous Employee,"Petoskey, MI",No,Neutral,Neutral,Full-time,More than 3 years,"Hours are given to those who are hard workers, 1 week paid vacation, frequent raises, and enjoyable...fast paced...interesting work.",Often bad management can completely derail the system the corporation has in place for every store and this also means that your employee retention will always be disasterously low...,Need more checks and balances for management.
"""awesome place to work""",5.0,4.0,5.0,5.0,4.0,5.0," Jun 7, 2017",Current,Server,"Philadelphia, PA",Yes,Yes,Yes,Full-time,More than 3 years,"management always helpful, fun place to work",there are no cons at Applebees,keep up the good work
"""Pro's and Con's of a corporate Bartending position""",3.0,4.0,3.0,3.0,2.0,3.0," Jun 25, 2017",Past,Bartender,"Portland, OR",Neutral,Neutral,Neutral,Full-time,More than 5 years,"Consistent clientele, Corporate Stability and clearly defined support/goals","Lack of creative control, too much bureacracy, cut throat mentality in middle management",Go back to giving your bartenders a little more artistict license.
"""Server/Host""",2.0,3.0,2.0,1.0,3.0,1.0," Jun 25, 2017",Past,Anonymous Employee,"Orlando, FL",Yes,Neutral,Neutral,Part-time,More than a year,"A welcoming environment. The tips can be great. Some coworkers are pretty awesome. Manager(s) as well are cool, once you get to know them. They are managers who are understanding and considerate of your issues/needs.","However, the franchise I worked at changed managers very frequently. Some staff members are there longer than management. You need a lot of patience to work with challenging customers. And sometimes managers can be huge a-holes. They began ""cutting back on hours"" which I thought was ridiculous. New management doesn't care much about the staff, but they do try to fake it. Some are good others are not.",Hire staff and most importantly management who will stay longer than part time to help properly address the issues their stores faces.
"""Don't work here unless you HAVE to""",2.0,1.0,2.0,1.0,2.0,1.0," Jun 25, 2017",Past,Prep/Line Cook,"Sicklerville, NJ",No,Neutral,Neutral,Part-time,More than a year,Made decent money for someone with no degree or other experience. The people I worked with (NOT management) made this job worth it.,"Long hours, no breaks, sloppy management, nowhere to move up in the company, no pay raises, poor training, was technically a part time employee that worked full time hours plus overtime, no communication between managers (everyone has their own rules), hours varied every week, constantly understaffed.",Get organized; provide better training; reward your hardworking employees; offer advancements for those worthy of moving up; give pay raises to those who deserve it.
"""Don't even waste your time here""",1.0,4.0,2.0,1.0,1.0,1.0," Jul 13, 2017",Past,Host/Busser,"Brooklyn, NY",No,Neutral,Neutral,Full-time,More than a year,-Good managers during first few months<br>-Amazing coworkers<br>-Tips could be great if you were a great server<br>-Wasn't too hard to get a day off; was easy to call out sick as much as you wanted (a lot of people got away with doing this a LOT),"-Awful managers in the end<br>-Get taken advantage of if you're a good employee<br>-Tips are terrible as a host or busser<br>-A lot of favoritism and unfairness<br>-Food is disgusting, plus it's only 50% off although the ""favorites"" got free food whenever<br>-NO BREAKS AT ALL!! Unless you were a ""favorite"" and wanted to smoke<br>-If you're promised a promotion it will probably never ever happen so don't count on moving up in this company",Make sure you're promoting the right people. Some work so hard and are promised so much and end up in the same place a year later. Also give your employees a break...it's just unethical not to.
"""Great""",4.0,5.0,5.0,4.0,3.0,4.0," Jun 9, 2017",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,flexible with school<br>Great people<br>Easy hours<br>Good experience all together,not really much to say<br>sometimes confusing with management,
"""Field manager""",5.0,2.0,3.0,5.0,5.0,4.0," Jun 7, 2017",Current,Anonymous Employee,,Yes,No,Yes,Full-time,,Dine Equity was a large company that offered leadership training where a person could grow and move up.,They sold all their east coast stores and wiped out middle management.,It is a struggle to be a franchisee in the food business. they need to let them grow without charging too much in royalties
"""Loved working here""",5.0,5.0,5.0,4.0,4.0,5.0," Jun 6, 2017",Past,Hostess,"Fairmont, WV",Yes,Yes,Neutral,Full-time,Less than a year,Very flexible with schedule. let me off whenever I wanted as long as I put it in the agenda/scheduling book,lazy co-workers who let you do all the work,keep up the good work. recognize outstanding employees
"""Bartender""",3.0,2.0,1.0,1.0,3.0,," Jun 20, 2017",Current,Bartender,"Chicago, IL",No,Neutral,Neutral,Full-time,Less than a year,"Discount on food, location is awesome",Everyone in the foh makes the same hourly so everyone is fighting to make tips.,"Very unorganized, dis functional and hostile environment."
"""Great coworkers""",4.0,,,,,," Jun 3, 2017",Past,Server,"Rohnert Park, CA",Yes,Neutral,Yes,Part-time,More than 3 years,"Great Coworkers, nice managers for the most part, flexible work/school schedule",No set time off so could be a 2 hour shift or an 8 hour shift,Treat workers like you want to keep them around
"""Line cook""",5.0,2.0,5.0,5.0,2.0,5.0," Jun 1, 2017",Past,Line Cook,"Council Bluffs, IA",Yes,Yes,Yes,Part-time,More than a year,Great people and managment very positive work atmosphere,Hours were not always great,
"""Cook""",4.0,3.0,4.0,4.0,3.0,3.0," Jun 1, 2017",Past,Cook,"Brooklyn, NY",Yes,Yes,Yes,Full-time,More than 10 years,Team players i 💘 it,I need to be there i miss it a lot,Know to talk to people
"""They give you all the tools and support for success.""",5.0,5.0,5.0,5.0,4.0,5.0," May 31, 2017",Past,Manager,"Las Vegas, NV",Yes,Yes,Yes,Full-time,Less than a year,"Very supportive, fun place to work. Family type atmosphere. They care about the employees. Accommodating schedules. High health inspection scores.",Change overtime pay structure for management. No other real Cons to review. Overall experience was fantastic. Would work there again. Would recommend anyone to work there.,Keep your phenomenal training program.
"""Serving tables""",2.0,2.0,2.0,2.0,2.0,2.0," Jun 16, 2017",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,I enjoyed working with my coworkers<br>Flexible hours,It's food service<br>can be stressful,
"""Not the place to be at times""",3.0,,,,,," Jun 15, 2017",Current,Anonymous Employee,,No,No,Neutral,Part-time,,"Fun, Nice People sometimes","People are Rude, Pay is not good , No promotions",
"""Hoestess""",2.0,1.0,3.0,2.0,1.0,2.0," Jun 15, 2017",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,Staff is very nice to each other,High ups do not appreciate the staff,Don't abuse your powers<br>I worked over way over 20 hours while I was in high school
"""Don't recommend working here!""",2.0,2.0,1.0,3.0,2.0,1.0," Jun 12, 2017",Past,Anonymous Employee,"Chicago, IL",No,Neutral,Neutral,Full-time,More than a year,Schedule is pretty consistent and management listens to your scheduling requests,"Awful management team, hosts don't understand how to rotate seating between sections so you're constantly being triple sat, no teamwork or help from anyone including managers, and constantly being yelled at.","Instead of sitting around looking bored, get up and help your employees run food when it's busy. Teach hosts how to seat customers properly."
"""Part Time Opinion""",2.0,4.0,2.0,4.0,2.0,2.0," Jun 11, 2017",Past,Hostess,,Yes,Yes,Yes,Part-time,,"Flexible Hours, decent pay, able to move up to different positions.","Kitchen wasn't that clean, people don't really care about their jobs, some people were drunk/high when they came to work.",
"""manager""",5.0,1.0,2.0,5.0,4.0,3.0," May 27, 2017",Current,Training/People Manager,"Kansas City, MO",Yes,Yes,Neutral,,More than a year,they have flexible schedules for every position. they have good pay for loyal employees that have been with the company for a while. The offer a wide spread menu full of options,the hours can be extremely long and sometimes not worth it. corporate inspections can be a little over the top,
"""Mid Grill Cook""",3.0,,,,,," Jun 9, 2017",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,"Great company to work for, there pay is reasonable.","No dishwasher, manager was unorganized",
"""Manager""",3.0,,,,,," Jun 10, 2017",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,,Decent pay and good co-workers,"long hours, all holidays and weekends",
"""manager""",4.0,2.0,3.0,5.0,5.0,4.0," May 25, 2017",Past,Manager,"Savannah, GA",Yes,Neutral,Neutral,Part-time,More than 8 years,great company a lot of work a lot of hours late nights. great benefits great team great menu busy shifts,long days long night open late open every day new menu often rude guests cheap guests bad tippers lots of theft,grin a bear it the benefits are great its really for younger managers because of the long days get some good shoes
"""FUN JOB!!!""",5.0,3.0,4.0,5.0,5.0,5.0," May 25, 2017",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Great atmosphere!<br><br>Competitive pay.<br><br>Plenty of room for growth.,Hard work.<br><br>Time consuming.<br><br>Little time off,
"""Server at Applebees""",4.0,3.0,3.0,4.0,4.0,4.0," May 25, 2017",Current,Server,"Tampa, FL",Yes,Neutral,Neutral,Full-time,More than a year,"Decent Management, flexibility, good money at times","Crappy customer base, expect a fair amount of low tips",
