Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Hostess," Jun 21, 2015"," Anonymous Employee in  Lufkin, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Applebee's (Lufkin, TX).""]","['Extremely short and easy. Casual questions like ""Why Applebee\'s?"" and ""How would you treat this customer?"" in front of a panel of three managers. Took about 4 days. I called them multiple times to check on my application and got an interview easily. I got the job, but after working for four days from 4-12:30 and not getting paid, I quit. They were very unorganized.']","["" What is your favorite thing about Applebee's? \xa0 "", 'Answer Question']"
Cocktail Waitress," Jun 9, 2015", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Applebee's.""]","['I asked for an application at the front, applied and was called back for an interview. Hired on the spot. The hardest part was memorizing the menu -- this had to be done before you could actually wait tables.']","[' Just about myself -- I was working my way through school, so they were interested in that. \xa0 ', 'Answer Question']"
Assistant General Manager," Jun 7, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 3 weeks. I interviewed at Applebee's.""]",['I was called in for a series of interviews with different levels of management. The entire process of interviewing me and then hiring took almost a month. Drug test and other personality and management styles test are required.'],[]
Host," Jun 3, 2015"," Anonymous Employee in  Clay, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Applebee's (Clay, NY) in June 2015.""]","['I applied back in March and was denied over email. When returning from school I was talking to a manager I knew and he said that I should apply and he would push me forward. A few days later, I was asked to come in for an interview. At the interview, the front of house manager interviewed me, asked me how I knew the manager that referred me and asked about school and my past work. She hired me on the spot. They are looking for a smile and good personality.']","["" What did you do at McDonald's? \xa0 "", 'Answer Question', "" Why did you leave McDonald's? \xa0 "", 'Answer Question', ' Are you still in school? \xa0 ', 'Answer Question']"
Server," Jun 16, 2015"," Anonymous Interview Candidate in  McDonough, GA",['Declined Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Applebee's (McDonough, GA) in June 2015.""]","['first interview was with two manager who asked basic questions, and were decently nice. as they reviewed my resume they concluded that i may be ""over qualified"" to be a server even though i had previous experience. so they told me to come back for a second interview with another manager who didn\'t even look at my resume and only care about my availability. the workers they are extremely unpleasant and i see why they didn\'t want me working there.']","[' How would you handle a customer who was upset for waiting for their turn \xa0 ', '2 Answers']"
Hostess," Jul 7, 2015"," Anonymous Employee in  Martinsville, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 3 days. I interviewed at Applebee's (Martinsville, IL) in June 2015.""]",['Very laid back and straight forward. She just mostly talked about what I would be doing and how the store is ran. She also asked if I would be ok with certain thing such as cleaning and bussing tables. After I spoke with the lead Hostess I met with the head manager. She only instructed me how to complete the online training portion of the hiring process and told me when I would need to come in to start'],"[' What is your previous work experience? \xa0 ', '1 Answer']"
Hostess," Jul 30, 2015", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 2+ months. I interviewed at Applebee's in June 2015.""]",['The first interview was based on the application I submitted and asked me about my scheduling and the hours I would get. She described the uniform policy and the hourly pay which was less than $7.25 (minimum wage in VA) but that they did co-pay or co-share idk but its tips from the servers and bartenders and that would equal it up to $7.25 or more (idk) she set me up for a second interview with the GM and he asked me more personality questions which was unexpected. The interview lasted 5 minutes and was told that he would call me back and he never did.'],"[' can you describe your humor? \xa0 ', '1 Answer']"
Hostess," Aug 14, 2015"," Anonymous Employee in  Germantown, MD",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Applebee's (Germantown, MD) in June 2015.""]",['You wait 30 min for the manager to come then answer very basic easy questions. The manager has a packet and asks about 10 questions from it. I was hired on the spot but my friends process went waaayy longer.'],"[' What responsibilities did you have at your last job. \xa0 ', 'Answer Question']"
Host," Sep 15, 2015"," Anonymous Employee in  Lima, OH",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at Applebee's (Lima, OH) in June 2015.""]","[""Talking with the FOH manager, filling out paperwork, meeting the hosts, you should probably dress in uniform, you might get to meet the GM, filling out tax forms. It's very simple. All you will do is fill out paperwork and talk to the"", ""Manager about situations and they will determine if you're right for the company. It's very relaxed and you get drinks and a free meal that day.""]","[' What would you say to a customer that was upset? \xa0 ', 'Answer Question']"
Server/Hostess," Jan 19, 2016"," Anonymous Employee in  Zion, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Zion, IL) in June 2015.""]",['I came in and was immediately greeted by the host. I was sat at a table an offered a drink. The manager talked to me like a person and I felt comfortable the whole time.'],"[' Why do you want to work here? \xa0 ', 'Answer Question']"
Hostess," May 9, 2017"," Anonymous Employee in  Hinesville, GA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied through an employee referral. I interviewed at Applebee's (Hinesville, GA) in June 2015.""]",['It was hard to get a interview . I applied. Then I applied again a couple months later. My friend was working there so I had her talk to the manager to get me a interview. I met with one one day and the. Other the say after that'],"[' How do u like working as a team \xa0 ', 'Answer Question']"
Server," May 23, 2015"," Anonymous Employee in  Tampa, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 4+ weeks. I interviewed at Applebee's (Tampa, FL) in May 2015.""]","[""Applied online for server, I called like everyday and got a call back in a month. You have to be persistent or you'll never get hired. Went in for an interview that week. The guy was boring, smiled once. Good thing im pretty bubbly. I was cool with it. Got a call back one week later for interview with store manager, he was informative. They will call previous employer. Got hired for hostess and will eventually be server. 15 mins top for both. No biggy.""]","[' Why applebees?', 'Tell me about yourself?', 'Availability?', 'Previous work experience \xa0 ', 'Answer Question']"
Server," Jun 1, 2015"," Anonymous Employee in  Alexandria, LA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at Applebee's (Alexandria, LA) in May 2015.""]","[""I placed an interview and got a call from the GM. I went in that day to interview at 430pm. He said he would get with his other manager and call me back. The next day the other manager called me and asked if i'd like to come in for a 1st interview. I said I already did one. So he said ok come for 2nd interview. I had some specific scheduling needs, so when I told him what days I had to be off he sat for a couple of minutes real quiet and then said ok come start training tomorrow.""]","[' Have you served before? \xa0 ', '1 Answer']"
Hostess," Aug 8, 2015"," Anonymous Employee in  Chicago, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Applebee's (Chicago, IL) in May 2015.""]","[""It was about 15 minutes long, I was interviewed by the hiring manager, She was so nice and welcoming. She began by asking me questions about myself, work experience, transportation, family life, why do I want to work there and so on. She asked me when could I start, and she informed me that I had the job, and told me to come back in the next week to start, and I've been working there since then.""]","[' Why do I want to be a hostess. \xa0 ', '1 Answer']"
Restaurant Manager," Aug 17, 2015"," Anonymous Employee in  Roseville, MI",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 4+ weeks. I interviewed at Applebee's (Roseville, MI) in May 2015.""]","[""I was referred by an employee. I interviewed first wit the general manager. We discussed my qualifications, why I wanted to work at Applebee's, and the restaurant environment. I talked with the human resource department. I did a short phone interview and two long test online. Then met different day with regional manager. We had the same discussion as I did with the general manager. The interview was simple like any standard interview with behavioral based interview questions. I received an offer to train to become a manager but was a server.""]","[' how did you solve a conflict with an employee or issue in the business \xa0 ', 'Answer Question']"
Server," Sep 5, 2015"," Anonymous Employee in  Shiloh, IL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 days. I interviewed at Applebee's (Shiloh, IL) in May 2015.""]","['I met with one person, the assistant manager. It was pretty smooth, they did their homework before hand. They knew a lot about me and asked very specific questions about what I would do in certain situations.']","[' Which do you think is more important, a cheap product and great service; or a great product and terrible service? \xa0 ', '1 Answer']"
Server," Dec 14, 2015"," Anonymous Employee in  Savannah, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Applebee's (Savannah, GA) in May 2015.""]",['First i filled out an application. Next I had to do a personality test. Once i did well on that i did an interview. It was a pretty quick hiring process. Things have changed now because it is less face to face and more online.'],"[' Why did i want to work here? \xa0 ', 'Answer Question']"
Server/Bartender," Jan 31, 2016"," Anonymous Employee in  Marietta, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1+ week. I interviewed at Applebee's (Marietta, GA) in May 2015.""]",['The interview process was very quick. I was asked about my ability to multitask and provide good customer service. I was asked about my previous experience in restaurants. I was asked about my availability.'],"[' How long have you been a bartender? \xa0 ', 'Answer Question']"
Line Cook," Oct 5, 2016"," Anonymous Employee in  Wichita, KS",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Wichita, KS) in May 2015.""]",['It was very easy. Just answered some basic employment history question and was offered a job within 5 mins. Very laid back but formal. Made me comfortable. Glad I got the chance to interview. It was like the job was just waiting for me.'],"[' Previous work history \xa0 ', 'Answer Question']"
Hostess," Apr 10, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 4 days. I interviewed at Applebee's.""]","[""I applied in person after eating and turned it in to a manager who scheduled me for an interview a few days later. At that interview I got asked a few questions and filled out a personality test. At the end I was scheduled for a second interview with the general manager. The only bad thing was having to wait 50 minutes because they had something going on, but everyone was very nice, so it wasn't that big of a deal. At the end of the second Interview I was offered the job, and of course took it. Overall everyone was very nice to me and it wasn't a bad experience, during the interviews you just have to remember to be nice, smile, and be honest.""]","["" Why Applebee's? \xa0 "", 'Answer Question', ' What are 3 words to describe yourself? (Asked at both interviews) and 3 words your family/friends would use to describe you? \xa0 ', 'Answer Question', ' What are your goals for the next 6 months? \xa0 ', 'Answer Question', "" If you were to throw a party at Applebee's what would the theme be and who would you invite? \xa0 "", 'Answer Question', ' Describe your favorite meal in a way that would make me want it?', ""Pretend I'm a customer coming in and greet me \xa0 "", 'Answer Question']"
Server," Apr 10, 2015"," Anonymous Employee in  Winter Haven, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Applebee's (Winter Haven, FL) in April 2015.""]","[""They were easy to talk to seems like a great place to work i can't wait to start they called me quick 1st interview went great 2nd i want sure but they accepted i love serving making great tips woohoo i can't wait woo hooooooooo""]","[' What can i bring to the table \xa0 ', '1 Answer']"
Hostess," Jun 12, 2015"," Anonymous Employee in  Neenah, WI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Applebee's (Neenah, WI) in April 2015.""]",['Completed an aplication online. Then I received a call for an interview. Then had a second one and was hired. The interview process was very to the point. They needed people and since I am in high school the hours worked for them and myself. Very efficient and nice people interviewed me.'],"[' What is your time commitment? \xa0 ', '1 Answer']"
Server," Jul 9, 2015"," Anonymous Employee in  El Paso, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 2 weeks. I interviewed at Applebee's (El Paso, TX) in April 2015.""]",['Pretty relaxed and easy going. Management just came out and talked to me about his car. I guess it was to see if I could continue a conversation with a total stranger. Overall it was a pretty easy and good experience.'],"[' What does integrity mean to you? \xa0 ', 'Answer Question']"
Host," Jul 22, 2015"," Anonymous Interview Candidate in  Sacramento, CA",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Applebee's (Sacramento, CA) in April 2015.""]","['I applied online and then called about a week later and they scheduled an interview for the following week. After the interview, I was invited back for a second interview with another manager. They had forgotten that I was scheduled for a second interview though, and when I arrived I was told they were no longer hiring.']","[' Why do you want to work here? \xa0 ', 'Answer Question', ' What do you do to manage stress? \xa0 ', 'Answer Question']"
Hostess," May 6, 2017"," Anonymous Employee in  Belvidere, IL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. I interviewed at Applebee's (Belvidere, IL) in April 2015.""]","['The people there were very nice it was just the manager and me, we small talked for a bit then asked the usual questions that an employer asks. Emphasis on whether I was friendly or not. Lots of questions regarding how I would handle situations where I had to make difficult decisions.']","[' Where do you see yourself in five years. \xa0 ', 'Answer Question']"
Server," Oct 17, 2017"," Anonymous Employee in  Wentzville, MO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Wentzville, MO) in April 2015.""]","['I walked up in person and asked if they were hiring. They said yes and gave me a website to apply at. After applying I called one day later and they scheduled an interview about 3 days later. After that interview she told me I basically have the job, but everyone has to do a second interview with the G.M. The second interview was swift and easy and I got the job.']","[' If you had to deal with a customer who had a problem how would you handle it? \xa0 ', '1 Answer']"
Server," Mar 26, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. I interviewed at Applebee's.""]","[""I applied online. It was a very easy process which I appreciated because this was my first job. Questions were fairly easy. I was very worried going into this interview but the interviewer was very nice. This was probably one of the most comfortable interviews I've been to. Good much if you have an interview coming up!""]","[' How would you handle a customers order being incorrect? \xa0 ', '1 Answer']"
Waitress," Mar 9, 2015", Anonymous Employee,['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. I interviewed at Applebee's.""]","[""easy, two interviews 1st is asking questions second basically tells you if you're hired or not. They'll ask you the basic interview questions, my manager wasn't very intimidating. He was nice, but they'll ask you how you handle customers, your experience, how you've handled a difficult situation.""]","[' How did you handle a difficult customer, and how did you overcome that? \xa0 ', 'Answer Question', ' Why do you want to work here? \xa0 ', 'Answer Question']"
Server," Feb 24, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],[],"['Very straight forward, asked questions about restaurant experience and customer service skils. Can I multi task? Work under pressure? What would I do if a customer had a problem? What hours can I work? Very simple basic interview']","["" What would you do if a customer didn't like their food? \xa0 "", '1 Answer']"
Host," Mar 16, 2015"," Anonymous Interview Candidate in  Fontana, CA",['No Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Fontana, CA) in March 2015.""]","[""After filling out the application online, I was called for an interview after a couple days. The person that interviewed me was asking questions from a couple pages that had boxes to fill in. The questions I was asked were the same questions but asked in different ways which got annoying and the other questions were random questions. I didn't get any reactions when i answered the questions so I knew from the start I wasn't going to be called back.""]","[' If you were in line at a grocery store, what would you tell the person in front of you? \xa0 ', 'Answer Question', "" Why do you want to work at Applebee's, what can you bring to applebee's, how do you find out if a customer is enjoying their food, what do you expect to do in your position, how can you make the experience enjoyable for customers \xa0 "", 'Answer Question']"
Line Cook," May 25, 2015"," Anonymous Employee in  Newark, DE",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Applebee's (Newark, DE) in March 2015.""]","[""There wasn't a actual interview at all. The whole process was very easy. I must have been lucky. I walked in and asked for a manager. Luckily no one was in the restaurant and the General manager was available. He asked me about myself, my prior cooking experience in a restaurant (which was zero) and ambitious in life and what I think Applebees could do to help. I was offered on the spot, not everyone's experience will be like mine""]","[' Do you need a job \xa0 ', '1 Answer']"
Server," Jul 25, 2015"," Anonymous Employee in  Las Vegas, NV",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Las Vegas, NV) in March 2015.""]",['After applying online I got a call 2 days later for an interview. The floor manager interviews me just asks questions about and how I was in my previous employment. After she asked me to come back to be interviewed by the bar manager. The bar manager liked me as well and asked me to come back for the on the job interview I believe is called to see how I work and for them to make a decision at the end of the day I was interviewed one last time by the general manager and got hired on the spot.'],"[' Tell me about yourself. \xa0 ', 'Answer Question', ' How will you handle a difficult situation? \xa0 ', 'Answer Question']"
Server," Aug 6, 2015"," Anonymous Employee in  Overland Park, KS",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Applebee's (Overland Park, KS) in March 2015.""]","['Applied online, got a call from them and then went in for a one on one interview and then they called me that night and asked if i wanted to come back for a second one and i did and was offered a job on the spot.']","[' Why do you want to be a server? \xa0 ', 'Answer Question']"
Hostess," Feb 18, 2015"," Anonymous Employee in  Ocala, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Applebee's (Ocala, FL).""]",['Applied online. Got called in for an interview after 3 days. 2 days later I was offered a job and had orientation the next day. He/She scheduled the interview during a non busy time in the restaurant. He told me a little bit more of the company and told me the compensation. I accepted because I needed a job.'],"[' What made you choose Applebees? \xa0 ', 'Answer Question']"
Kitchen Manager," Feb 17, 2015"," Anonymous Interview Candidate in  Prattville, AL",['No Offer'],['Positive Experience'],['Average Interview'],"[""I applied through a recruiter. The process took 1+ week. I interviewed at Applebee's (Prattville, AL).""]","['I had my resume posted online. Tge District Manager gave me a call and asked me to go and fill out and app online abd complete assessment and then give him a call. I dud and he setup an interview with me. The interview went fine so he setup a previee day at an Applebee\'s. I went there and spent a shift in the kitchen. It was basicalky meant to find out if I would like working there and if they would Iike me. It went great. They gave me a free meal of my choice. I recieved call from him the next day. He asked if "" I wanted to take the next step in the process. "" I said ""yes"". He told me to come in to do background test and drug test. When I got there I filled out background check asked about the drug test. Some hiw things change his boss was in town and wanted to interview me since he was newly promoted (I assumed). They setup a time for interview I went and interviewed. His boss told me they would call me beginning og the following week. They never did. I called D.M. and asked if they made decision he told me they were still looking at other applicants and would call. (Never did)']","[' Where you responsible for cost of good percentsges, and if so what percentage did you achieve regularly? \xa0 ', 'Answer Question']"
Host," Feb 12, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2+ weeks. I interviewed at Applebee's.""]","[""I applied online and 2 weeks later I got an email to come in for an interview. I called the next day but she was off for the next 2 days, so I called after that. She had me come in a week later. She asked me basic questions and then offered me a position. I originally applied for Curbside To Go Specialist but she said that they don't usually start people at that position but I was fine with the offered position because I really needed a job.""]","[' Why do you want to work for Applebees? \xa0 ', 'Answer Question', ' Give me a time where you had to do something where you had to do something out of your job title? \xa0 ', 'Answer Question']"
Hostess," Feb 5, 2015", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Applebee's.""]","[""went answered questions got hire on the spot. very simple just smile and don't answer the questions like an idiot. very basic job seat people and clean tables off not rocket science.""]","[' very basic. school why I ant the job. \xa0 ', 'Answer Question']"
Line Cook," Feb 27, 2015"," Anonymous Interview Candidate in  Salem, OR",['No Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Applebee's (Salem, OR) in February 2015.""]","[""Very pleasant, and professional. Did not take me back to the kitchen but interviewed in a central location so I could see all around me. Since not working for so many years the Chef could under stand where I was coming from and was very interested. I'm waiting to get a call back..""]","[' How long did I think I would like to be with the company. \xa0 ', '1 Answer']"
Prep Cook/Line Cook," Mar 6, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. I interviewed at Applebee's in February 2015.""]","[""Was called by the manager after applying online. Met with him on a Friday afternoon. He was a real nice guy, didn't seem too intimidating like you would expect from some managers. He talked to me about the schedule i would be working if i got the job and i got hired then and there.""]","[' What days are you available? \xa0 ', 'Answer Question', ' Can you handle a fast paced environment? \xa0 ', 'Answer Question', ' Do you have any experience? \xa0 ', 'Answer Question']"
Server," Mar 21, 2015"," Anonymous Employee in  Tampa, FL",['Accepted Offer'],['Positive Experience'],[],"[""I applied in-person. I interviewed at Applebee's (Tampa, FL) in February 2015.""]",['Met with General Manager and was asked several questions about my availability and personality questions. Then the Assistant Manager met with me separately and asked me questions about my experience working as a server and in what types of restaurants.'],"[' Manager wanted to know my level of energy and temperament when dealing with a difficult customer. \xa0 ', '1 Answer']"
Assistant Restaurant Manager," Jul 25, 2015"," Anonymous Employee in  Surprise, AZ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Surprise, AZ) in February 2015.""]","['A call from HR to set up a 30 minute phone interview the following day. Phone interview only lasted 15 minutes. Very simple questions. Received a call the following day to set up a interview with the area director. Met at one of their restaurants with the ADO for the interview that lasted for about two hours and then an hour shadowing the GM. Very simple, easy interview process']","[' What would I do if I knew another manager was stealing? \xa0 ', '1 Answer']"
Server," Sep 23, 2015"," Anonymous Employee in  Los Angeles, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Los Angeles, CA) in February 2015.""]","['Typical Interview questions, the manager asked, ""why Applebee\'s?""', 'Do you have experience?', 'SnagJob application', 'I think it was very easy and normal', 'I would recommend this job to anyone trying to make extra money and works hard']","[' Why Applebees? \xa0 ', '1 Answer']"
Assistant Manager," Mar 27, 2017"," Anonymous Employee in  Columbus, OH",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 6 weeks. I interviewed at Applebee's (Columbus, OH) in February 2015.""]","['They promote from within and from without. I was promoted from within after learning every position in the restaurant. The district manager interviews you, and then sends you to a training store for 6-10 weeks']","[' How do you handle an upset customer? \xa0 ', '1 Answer']"
Sever," Jan 31, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's.""]",['Easy and fun interview experience. Liked it as a company and was good stepping off point in my career in getting other serving jobs down the road. The managers were all really easy to talk to and were really helpful in all my questions. Only hard part was waiting for my background check to come back!'],"[' What is your job experience like? \xa0 ', 'Answer Question']"
General Manager," Jan 20, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 4+ weeks. I interviewed at Applebee's.""]","['Everything went perfect. First took the assessment test, then had the phone interview, then had the face to face interview with the Director of Mohawk Valley and that went awesome, set up a week later for a shift shadow walk through, which I was there for 6 hours and was so impressed with how well the location was managed, and was told I would get a call from HR for an offer. Still waiting for the call. (2 weeks)']","[' It all went very well and easy going. \xa0 ', 'Answer Question']"
Server," Jan 3, 2015", Anonymous Interview Candidate,['Declined Offer'],['Easy Interview'],[],"[""I applied online. The process took 3 days. I interviewed at Applebee's.""]","[""Applied online got called the next day, had to go through 2 interviews. After the first interview they told me I don't see why you wouldn't get hired, but policy says I need to do a second one.""]","[' How would you deal with a difficult customer? \xa0 ', 'Answer Question']"
Applebees Bartender/Neighborhood Expert Server," Jan 6, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Applebee's in January 2015.""]","['brand new location , immediately greeted and welcomed , filled out a app. went through a great interview and finally was offered the position , quick efficient ,and exact to the point .']","[' what are the best two words that would describe me best \xa0 ', '2 Answers']"
Cook," Jan 8, 2015"," Anonymous Employee in  Antioch, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Antioch, CA) in January 2015.""]","[""Friendly. Went through head manager. He asked a few questions and basically with my experience things sailed smoothly. Don't be embarrassed or ashamed. I'm excited to be an Applebee's employee!""]","[' What happens when the kitchen gets stuffed with orders and everybody is behind.. \xa0 ', '1 Answer']"
Assistant Manager," Mar 31, 2015", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. I interviewed at Applebee's in January 2015.""]","[""Laid back. The person interviewing acted very uncomfortable. He read script never looked up at me. Seemed like he had something to get to. Acted like district manager was going come, then said he was on phone and he couldn't bother him. Never asked about if I had any knowledge of company. Had to repeat answers several times for him to write down.""]","[' Past work experience. How to deal with a difficult customer. Basic questions. \xa0 ', 'Answer Question']"
Server," Jun 4, 2015"," Anonymous Interview Candidate in  San Jose, CA",['No Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (San Jose, CA) in January 2015.""]","[""I went into the restruant and turned in my application. Someone then called me on the phone and we talked for about 30 minutes. The asked me about my background and how I dealt with stressful situations. How long I had been in the industry and why I was looking to leave my current job. I enjoyed the talk and am sad I didn't move forward. I guess I didn't have the background they were looking for. It was definitely not as bad as I was expecting. The reviews on here make it sound like it's an awful place to work. Maybe I dodged a bullit""]","["" What's the most table you've ever served at one time? \xa0 "", 'Answer Question']"
Server," Sep 13, 2015"," Anonymous Employee in  Marietta, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Marietta, GA) in January 2015.""]","['Interviewed by a manager and then the general manager. Both ask questions concerning experience, goals, career, and social life. The GM will hire you on the spot unless they need to check references or resume. Experience is not required but it helps.']","[' What are your strengths and weakness? \xa0 ', '1 Answer']"
Server," Oct 13, 2015"," Anonymous Interview Candidate in  East Mansfield, OH",['Declined Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at Applebee's (East Mansfield, OH) in January 2015.""]",['It went very well know the menu by heart love the food the people are nice. Love dealing with customers and the area is great had to decline received an offer on a better position. Better pay and benefits.'],"[' how much experience do you have \xa0 ', '1 Answer']"
Server," Feb 19, 2016"," Anonymous Interview Candidate in  New York, NY",['Declined Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Applebee's (New York, NY) in January 2015.""]","[""Interview was very simple. I had a follow up the next day and the GM hired me right then and there. Each interview was under five minutes long. We just took a seat at random tables in the dining room when it was very slow. Food and drink was offered to m as well. It was the best interview experience I've had and I loved working for their company!!""]","[' why applebees \xa0 ', 'Answer Question']"
Server," Nov 30, 2016"," Anonymous Employee in  Tallahassee, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Tallahassee, FL) in January 2015.""]",['Interview was pretty quick and relaxed. The manager was really friendly and held more of a conversation than an interview. I applied on a Monday and was called in the next day. I got hired in the spot.'],"[' How do you deal with different personalities? \xa0 ', 'Answer Question']"
Cook," Oct 7, 2017"," Anonymous Employee in  Sault Ste. Marie, MI",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"[""I applied in-person. The process took 9+ months. I interviewed at Applebee's (Sault Ste. Marie, MI) in January 2015.""]","[""I was asked to compete with other chefs and the best dish won the honor to represent their culinary skills on behalf of the high-end restaurant chain, Applebee's. In addition I had to take an IQ and personality test in the 9 month hiring process.""]","["" Why do you want to work for Applebee's? \xa0 "", '1 Answer']"
Server," Dec 29, 2014", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied through other source. I interviewed at Applebee's.""]","['I was pretty much hired with a very simple interview. Just wanted to know experience, availability & why I wanted to work there. There were a few questions about how to act in troublesome situations. Management was very friendly at interview.']","[' What would you do if someone walked out without paying? \xa0 ', '1 Answer']"
Kitchen Manager," Dec 19, 2014", Anonymous Interview Candidate,['Declined Offer'],[],[],[],"['I completed a one on one interview at an Applebees in Illinois. The process began on the phone, which led to the in person interview with a manager of human resources. The interview questions were those that sought an idea of personality type, professionalism, and confidence in decision making. I was asked if I would be willing to submit a urine sample for testing as it was standard practice for this particular franchise.']","[' Nothing to difficult came about in the interview. They did ask how I felt about terminating employees. \xa0 ', 'Answer Question']"
Hostess," Dec 8, 2014", Anonymous Interview Candidate,['No Offer'],['Average Interview'],[],"[""I applied online. I interviewed at Applebee's.""]",['Applied for the job position received an email exactly one week later from the manager. wanting me to come in for an interview. attended the interview and interview lasted about 30 to 45 minutes and it just consisted of questions like how would you greet a customer when they walk into the resturant? what interested you in working in a hospitality atmosphere? questions about my job history and then I just had to verify my information turn in my resume'],"[' What interested you about wanting to work in an hospitality atmosphere? \xa0 ', 'Answer Question']"
