Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Hostess," Mar 31, 2016"," Anonymous Interview Candidate in  Mission Viejo, CA",['Declined Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Mission Viejo, CA) in March 2016.""]","['Fairly simple interview, but it took a very long time. My interview lasted about 45 minutes and two managers came to interview me. One interviewer was very nice and tried to make me feel comfortable, while the other was more intense and asked the harder questions.']","[' How would you handle a difficult customer? \xa0 ', 'Answer Question']"
Server," Apr 2, 2016"," Anonymous Employee in  Rock Hill, SC",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Rock Hill, SC) in March 2016.""]","['Two round interview process. Typical interview questions for a server position. I felt relaxed by the manager, and he seemed to want to hire me from the get go.']","[' What kind of work environment to you prefer? Name a time when you had to deal with a manager giving criticism. \xa0 ', '1 Answer']"
Hostess," Jun 16, 2016"," Anonymous Interview Candidate in  Turlock, CA",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Turlock, CA) in March 2016.""]","[""I interviewed w/ Samantha, she was alright, did not ask a lot of questions, it felt like she judged me based off looks rather than work related questions, she also kept messing with her papers like if she wasn't interested, I realized that their restaurant is very lonely and hardly any business so I'm glad I didn't get hired""]","[' What do you like to do for fun? \xa0 ', 'Answer Question']"
Host," Oct 10, 2016"," Anonymous Employee in  New York, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. I interviewed at Chili's Grill and Bar (New York, NY) in March 2016.""]","['It was very easy, and they was all respectful. They sent me a email stating that my interview went well and they want me to come in for another one.']","[' Why uou want to work for us? \xa0 ', 'Answer Question']"
Food Server," Jan 11, 2017"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Houston, TX) in March 2016.""]","[""The interview process was very easy. Mainly, if Chili's sees that you have prior experience as a server, you're pretty much hired on the spot. As long as a professional attitude is maintained, it's not difficult at all to get into to.""]","["" How long have you've worked as a server? \xa0 "", 'Answer Question']"
Server," Feb 7, 2016"," Anonymous Interview Candidate in  Baton Rouge, LA",['Declined Offer'],['Negative Experience'],[],[],['They were incompetent and made themselves look like a very disorganized company. It may have just been a bad location and specific restraint though. This chilis was in the ghetto and there was a lot of crime nearby.'],"[' Sell me a glass of Coke \xa0 ', 'Answer Question', ' Why do you want a job serving food \xa0 ', 'Answer Question']"
Server," Jan 25, 2016", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. I interviewed at Chili's Grill and Bar.""]","[""Simple and straight forward. The turn over rate is very high so they are always looking. I've watched people come in in jeans, a t-shirt, and flip flops and still get hired. Doesn't take much as long as you somewhat know what you're doing.""]","[' Name a time you had to deal with an unruly or upset customer. \xa0 ', 'Answer Question']"
Food Server," Jan 18, 2016", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Chili's Grill and Bar.""]",['It was quick and easy. It felt rushed and they were in need of servers so they needed to hire as many as possible asap. We sat a table and I came in during a time when it was dead. Right after lunch so that was convenient. The other servers kind of prepped me before I had the interview so it felt a bit more comforting.'],"[' Why do you want to work here? \xa0 ', '1 Answer']"
"Host, Busser"," Jan 18, 2016"," Anonymous Employee in  Victorville, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at Chili's Grill and Bar (Victorville, CA).""]","['I went in looking for a job as soon as I graduated high school. A staff member told me to come back a certain day of the week during a specific time. I did as i was told and I spoke with a manager. They said they said they were not currently hiring but that I could apply online for the next hiring session. Turns out I knew someone in a management position, and i got hired on.']","[' When can you start? \xa0 ', 'Answer Question']"
Hostess/Server," Jan 10, 2016"," Anonymous Employee in  Saint Joseph, MI",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Chili's Grill and Bar (Saint Joseph, MI).""]","[""I interviewed for a hostess position. I became a server after putting in my time as a hostess; often the best way in if you are young with little experience. It was more informal than formal. It was a great help to me that I had a personal reference that was actually working there at the time. Sat down at a booth, during afternoon dining hours; so there wasn't many people eating there. Discussed experience in other dining jobs.""]","[' What is your availability? \xa0 ', 'Answer Question']"
Host/Hostess," Jan 14, 2016"," Anonymous Employee in  Fort Worth, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Fort Worth, TX) in January 2016.""]","['Applied online. 2 weeks later, I received a phone call and was asked to come in to interview. I first interviewed with the Team Lead, Store manager ( and discussed hours) and FOH Manager. I received an offer. VERY easy interview.']","["" Why Chili's? \xa0 "", 'Answer Question', ' How many hours are you looking for? \xa0 ', 'Answer Question']"
Host/Hostess," Jan 15, 2016"," Anonymous Employee in  New York, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (New York, NY) in January 2016.""]","['I interviewed at Chilis in Altamonte Springs, FL. Very sweet people. My interview was short and sweet & was hired on the spot. Light talk. We discussed my experience, my availability, & he talked to me a little bit about the company itself.']","[' So what brings you in? \xa0 ', 'Answer Question']"
Host/Hostess," Jan 20, 2016"," Anonymous Employee in  Glenwood Springs, CO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1+ week. I interviewed at Chili's Grill and Bar (Glenwood Springs, CO) in January 2016.""]","['Filled out online application then interviewed in person with a store manager about a week later. There were a lot of behavioral/situational questions. The manager was really energetic and friendly. She said that she had a few more interviews, but she ""liked my vibe"" and if my availability worked out with their scheduling needs, I would probably be good to go.', 'I wore a black dress and tights with a purple blazer.']","[' Tell me about yourself. \xa0 ', 'Answer Question', ' Why did you apply for this position? \xa0 ', 'Answer Question']"
Hostess," Feb 5, 2016"," Anonymous Interview Candidate in  Stockton, CA",['No Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2+ weeks. I interviewed at Chili's Grill and Bar (Stockton, CA) in January 2016.""]","[""I applied online and got an interview a couple weeks after. The manager mainly went over my resume and asked about my availability. He didn't really ask any typical interview questions since it was the first interview.""]","[' Talk about a situation you have been in where you had to use a positive attitude \xa0 ', 'Answer Question']"
Server," Feb 18, 2016", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. I interviewed at Chili's Grill and Bar in January 2016.""]","[""I submitted my application online and I went in for an interview that same day, I had an interview with one manager and he ask me if I could wait until the other manager came, so I said sure. I had a second interview the same day, I dressed very appropriate black slacks, nice blouse, heels, I was even complimented on how nice I was dressed, I have four years experience as a waitress and a bartender for the same company, I had my second interview which was very very brief, I was told that orientation would be the next week and that I would get a call back, the assistant manager called me the very next day and told me that they had chosen to go a different way, I don't even know what that means or what that meant, but it was very unprofessional. I had to wait an hour and thirty minutes to talk to the gm and they just wasted my time.""]","[' How would you deal with an unruly customer? \xa0 ', 'Answer Question']"
Server," Mar 3, 2016"," Anonymous Employee in  Dallas, TX",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 4+ weeks. I interviewed at Chili's Grill and Bar (Dallas, TX) in December 2015.""]",['Emailed the address on the corporate website. Called by HR from the franchise office. Next day interviewed and hired on the spot. Not much asked. Interviewer seemed high. The other employees walking through seemed to have very minimal communication skills but somehow got hired in a customer service job.'],"["" Why chili's. \xa0 "", 'Answer Question']"
Server/Waiter," May 24, 2016"," Anonymous Employee in  Manassas, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 4 days. I interviewed at Chili's Grill and Bar (Manassas, VA) in December 2015.""]",['Met with the General Manager to submit application. He seemed very pleased with my resume and asked me to come back for an interview. He hired me on the spot after we spoke upon our second meeting and helped set up my orientation date. Mike was very personable and easy to talk to.'],"["" What are your goals in the next 3 years and how can Chili's help you get there? \xa0 "", '1 Answer']"
Food Server," Jul 25, 2016"," Anonymous Employee in  Colorado Springs, CO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Colorado Springs, CO) in December 2015.""]","['Standard food service interview. Asking personal questions, experience, knowledge of industry. Got a feel for attitude. Luckily I was told I would probably fit in. And I do! This is a very standard service job. I would recommend it as a second serving job after you have some experience. or start here as a host/ hostess and then move on to serving.']","[' What would you do if you saw a coworker not following procedure? \xa0 ', '1 Answer']"
Line Cook," Nov 26, 2017"," Anonymous Employee in  Vero Beach, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Vero Beach, FL) in December 2015.""]","['interviewer briefly checked qualifications, asked some questions about me and showed me around the restaurant. There was a meal provided to get you comfortable with the brand and the employer explained the expectations of the job.']","[' So it says here you have 4 years experience in cooking? \xa0 ', '1 Answer']"
Hostess," Jan 3, 2016"," Anonymous Employee in  Fort Lauderdale, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Chili's Grill and Bar (Fort Lauderdale, FL) in November 2015.""]","[""Really easy. The GM basically asked a couple questions, asked about my previous job experience, talked about himself and the company. I almost thought that I didn't get the job because the interview was so fast, but I got an email the next day saying that I was hired.""]","[' What made you interested in working in the restaurant industry? \xa0 ', 'Answer Question']"
Waitress," Aug 29, 2016"," Anonymous Employee in  San Juan, PR",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through other source. The process took a week. I interviewed at Chili's Grill and Bar (San Juan, PR) in November 2015.""]","['Interview was easy a lot of questions about customer services. There are two interviews. When you pass it they send you to central offices and take a test about the whole menu, if you pass it go to training for a week.']","["" What do you have to offer to Chili's? \xa0 "", 'Answer Question']"
Food Server," Sep 25, 2016"," Anonymous Employee in  Jacksonville, FL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Jacksonville, FL) in November 2015.""]","['I applied for the interview, then shortly after I called the store. After calling I was scheduled an interview. On the day of the interview I was asked questions by two managers, mainly about serving, situations and making guests happy.']","[' Explain how to make a guest happy? \xa0 ', '1 Answer']"
Host," Oct 16, 2015"," Anonymous Employee in  Stockton, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 2 weeks. I interviewed at Chili's Grill and Bar (Stockton, CA).""]","[""Everything is online, the managers won't usually take in person resumes or anything mainly because there is a personality/situational test during your online application which will tell them if you are a potential candidate. If you pass the test you'll get an email asking you to choose an interview date best for you. I came in, talked with the GM, the host position is pretty easy to get into. He didn't ask many questions, mainly conversated. I am currently a server now after a year working with them.""]","[' When was a time you dealt with a rude customer? \xa0 ', 'Answer Question']"
Line Cook," Oct 15, 2015", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],[],[],"[""Couldn't interview in the afternoon because of my current job commitment. Met the manager at opening. He was more interested in what was going on in the restaurant, he kept getting up to resolve issues with the staff. If he wasn't going to have the time to do a proper interview he should never have called me in. When he asked a question, i felt like his attention was more on the restaurant than what i was saying.""]","[' Experience, where I worked, job duties, etc. Talked more about the restaurant kitchen operations than asked questions \xa0 ', 'Answer Question']"
Hostess," Nov 11, 2015"," Anonymous Interview Candidate in  Paragould, AR",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Paragould, AR) in October 2015.""]","['The manger seemed bored from the beginning of the interview to the end. He seemed like he wanted the interview to be over as quickly as possible. A week later, he called me and had said that the position I applied for has been filled already. The questions he asked were really straightforward and easy.']","[' Why are you interested in working for this company? \xa0 ', 'Answer Question']"
Server," Aug 9, 2016"," Anonymous Employee in  San Antonio, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (San Antonio, TX) in October 2015.""]","['They asked me if I had prior experience, then I spoke to another manager. I guess they liked me, because I got asked when I would next be available to train.']","[' Any prior serving experience? \xa0 ', '1 Answer']"
Server," Sep 15, 2015"," Anonymous Employee in  Pittsburgh, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 6 days. I interviewed at Chili's Grill and Bar (Pittsburgh, PA).""]","['Met with manager, went over resume and experience, had to take personality/skills test that asked how you would react in certain situations and asked you to solve basic math problems, had to go through five day orientation/training that involved shadowing another server and taking a test at the end of the day about ingredients/menu items']","[' The only questions asked involved previous experience on resume \xa0 ', 'Answer Question']"
Server," Sep 18, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 5 days. I interviewed at Chili's Grill and Bar.""]",['informal and manager did not know what they were doing. the process is and and tiresome. Just like any other serving position. Restaurant managers are all typically the same. I have worked at chilis and outback and mesquite creek and cooker and applebees'],"[' how long employed', 'what experience \xa0 ', 'Answer Question']"
Server," Sep 15, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 3 weeks. I interviewed at Chili's Grill and Bar.""]","[""After calling many restaurants to get an interview having already applied, Chili's had an opening. It took about 2 weeks for me to actually get the interview. First the woman said she would email me, no email, tried calling back multiple times until I reached her again, then she scheduled me the following Wednesday, after that I had to interview with the GM, that was Saturday, Then I waited for a call on Monday at 5 for the decision. I was hired. Though any time that I was told I would get an email, call, or follow up...I never got it and had to make the call. Oh well, its certainly worth it""]","[' Tell me about yourself \xa0 ', '1 Answer', ' What makes a good server \xa0 ', 'Answer Question', ' What is your stance on alcohol sales? \xa0 ', 'Answer Question']"
Host/Hostess," Nov 3, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar in September 2015.""]","['Dressed business casual. Interview was laid back and comfortable. The managers were extremely friendly and there was small talk. Of course, interview questions were asked, but never felt awkward or uncomfortable. The experience made me excited to start working.']","[' In your opinion, what are the responsibilities for this position? \xa0 ', 'Answer Question']"
Server," Oct 27, 2017"," Anonymous Employee in  Bloomington, IN",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Bloomington, IN) in September 2015.""]",['I had one interview with the general manager of the Chili’s location I applied for. He asked me about 10 questions and I got an email shortly after that I got the job.'],"[' What would you say to a table that asks for suggestions? \xa0 ', 'Answer Question']"
Host," Aug 26, 2015", Anonymous Interview Candidate,['Declined Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar.""]","[""Asked like five questions automatically got the job. The manager did not remember my name or anything that I had told him. I had to repeat myself over about three of four times when he asked me if I currently work or go to school and if I lived near the location and he didn't write anything down. (Stay away from chilis they are so unprepared and made me wait longer than need over my interview start time)""]","[' Do you currently work or go to school? What was your experience? When do you want to start? What&#039;s your school schedule? \xa0 ', 'Answer Question']"
Assistant Manager," Aug 25, 2015", Anonymous Employee,['Accepted Offer'],['Negative Experience'],['Average Interview'],"[""I applied through a recruiter. The process took 4+ weeks. I interviewed at Chili's Grill and Bar.""]",['Process took four weeks. Very slow with weak follow up. Had to call or email to find out next step. Had to drive to different counties to interview with different people.'],"[' How would you handle inventory issues \xa0 ', 'Answer Question']"
Server/Waiter," Aug 7, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar.""]","['It was a simple interview. I was asked the typical interview questions. There were some weird questions though. The manager asked me about my hair and if I always had it like that. I said no, not always. And he said that for work I would have to do a pony tail. I said I was fine with that. Other than that, it was a normal interview.']","[' Do you have transportation? \xa0 ', '1 Answer']"
Food Server," Sep 18, 2015"," Anonymous Employee in  D'Iberville, MS",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 days. I interviewed at Chili's Grill and Bar (D'Iberville, MS) in August 2015.""]","[""I was looking online for jobs hiring along the gulf coast and I saw that Chili's was hiring for food servers. I went to the Chili's website and applied for the position. Within a few days I received a phone call from the GM requesting to meet with me for an interview. I went to the restaraunt and met with the GM , had a sit down casual interview, and was offered the job!""]","[' Give me a situation where a customer was unsatisfied with the service they received and how did you handle it \xa0 ', '1 Answer']"
Host," Oct 11, 2016", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar in August 2015.""]","['They contact you by email which is a little strange. Questions are super easy, I did have to wait a while in the middle of the interview while the manager had to deal with something. I got hired on the spot.']","[' Tell me about yourself? \xa0 ', 'Answer Question']"
Food Server," Nov 25, 2016"," Anonymous Employee in  Littleton, CO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Littleton, CO) in August 2015.""]","[""Asked me about hours and if i knew the main rules about serving (refill drinks, how to take orders etc.) I didn't need server experience, but having good customer service experience helped. In the time i have worked there, i have seen them hire people with no experience in either field just by being a friendly person.""]","[' How is your customer service? \xa0 ', '1 Answer']"
Server," Jul 27, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1+ week. I interviewed at Chili's Grill and Bar.""]","[""The whole process was fairly easy. The personal assessment took longer than I would've liked, but it is necessary to get hired. I applied in person, waited for a call to get interviewed, had a brief interview with manager on duty, got offered job on spot, accepted job, and started training within days. The training process lasts about a week. Basic learning and testing of knowledge learned from each day.""]","[' Why do you want to work here? \xa0 ', 'Answer Question']"
Server," Jul 13, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 1 day. I interviewed at Chili's Grill and Bar.""]","['Very relaxed, best to know information about up-selling and sales. Not anything serious a high school graduate with a bit of common sense could get this job. Must be quick on your feet, must be able to retain a plethora of information']",[]
Restaurant Manager," Jul 30, 2015"," Anonymous Interview Candidate in  Cincinnati, OH",['Declined Offer'],['Negative Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Cincinnati, OH) in July 2015.""]","['Interviewed at two different locations, but district managers conducting interview could not find my resume. Very disorganized. Was informed that I would be called, received a email, and after several weeks received a job offer for assistant manager not the general manager I interviewed for.']","[' How long have you worked as a manager \xa0 ', 'Answer Question']"
Host/Hostess," Aug 20, 2015"," Anonymous Employee in  Irvine, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Chili's Grill and Bar (Irvine, CA) in July 2015.""]","['I applied for the position on a Wednesday and they called me Friday morning to schedule an interview. I was going out of town that weekend and met with them on Tuesday afternoon. I met with 4 managers during their meeting at Chili\'s Bar and Grill. I went in with confidence like I already had the job. They were all really friendly, comfortable, and great listeners. They asked me basic questions about myself and why I wanted to work for them. They didn\'t ask me about my previous job, just about my school schedule, how many hours I was expecting to work, and if I was planning on working there for a long period of time. They also asked me some ""how would you handle a situation where..."" questions. After the interview, they asked me to wait in the front of the restaurant. A few minutes later, two managers came over and gave me the job on the spot! I accepted the offer and have been working there for about a month and a half; I love the atmosphere, my coworkers, my managers, and most importantly, how we all work as a team and are able to help one another at any time with anything.']","[' What is your greatest weakness? \xa0 ', '1 Answer', ' What do you know about this position? \xa0 ', 'Answer Question', ' At times, this position can be really stressful and a high volume of guests can come in at once. Would you be able to handle stressful situations? \xa0 ', 'Answer Question']"
Server," Mar 28, 2016"," Anonymous Employee in  Bangor, ME",['Accepted Offer'],['Negative Experience'],['Average Interview'],"[""I applied in-person. The process took a week. I interviewed at Chili's Grill and Bar (Bangor, ME) in July 2015.""]","['I had two interviews, one from the back of house manager and one from the front of house manager. Both were very kind and respectable to me and made feel comfortable to answer honestly.']","[' Have I ever been in a situation where a customer complains, if so, what do I do? \xa0 ', '1 Answer']"
Server/Waiter," Jun 5, 2015"," Anonymous Employee in  Phila, PA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Chili's Grill and Bar (Phila, PA).""]","[""The process was very simple - just talked about past experience and Chili's culture."", 'I was told this was one of the busiest restaurants, and was asked how I deal under pressure.']","[' How do you deal under pressure. \xa0 ', '1 Answer']"
Server," Jun 2, 2015"," Anonymous Employee in  Atlanta, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at Chili's Grill and Bar (Atlanta, GA) in June 2015.""]","['Put in an online application, three days later received an email asking to schedule an interview. I wore a shirt and tie and interviewed with the FOH manager. Easy and relaxed interview. (I lied and told them I had serving experience). He asked about working as a team, my serving ""experience"", and my hobbies and interests. Then I was called later that evening to set up an interview with the general manager.', '2nd interview with the general manager was nothing but a conversation about what job entails and the things he expects. He only asked one interview-type question. 2nd interview felt like a formality. I believe they already wanted me as a new hire after I interviewed with the FOH manager, as he would be the main one the servers and hosts deal with.']","[' Tell me about yourself \xa0 ', 'Answer Question', ' Describe a typical day of serving at your last job \xa0 ', 'Answer Question', ' If you started tomorrow, what would be your main focus of that shift? \xa0 ', 'Answer Question', ' Why is teamwork important in serving? \xa0 ', 'Answer Question', ' General Manager Question- What is the most important part of serving? \xa0 ', 'Answer Question']"
Server/Waiter," Jun 15, 2015"," Anonymous Interview Candidate in  Chicago, IL",['Declined Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Chicago, IL) in June 2015.""]","['The interview was very straightforward. They like to know more about you and how you can problem solve. Will ask random questions: i.e : if you were a superhero which would you be? Some questions will catch you way off guard. Relax, and take your time to give a solid and believable answer.']","[' Why is it important in a restaurant that everyone works together? \xa0 ', '1 Answer']"
Host/Hostess," Jun 29, 2015"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Chili's Grill and Bar (Houston, TX) in June 2015.""]","['The entire process took less than a 4 days. I got a message in my email telling me that I was being asked for an interview. It was a really quick interview. Less than 20 minutes. I did wait a while for the manager, but overall really quick. He asked me the basics, nothing really surprising.']","[' Tell me a little about yourself. \xa0 ', 'Answer Question', "" Why did you chose Chili's? \xa0 "", 'Answer Question', ' How much do you expect to be paid per hour? \xa0 ', 'Answer Question', "" What's your availability? \xa0 "", 'Answer Question']"
Food Server," Aug 17, 2015"," Anonymous Employee in  Jacksonville, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 5 days. I interviewed at Chili's Grill and Bar (Jacksonville, TX) in June 2015.""]",['I applied for the job online. Then went in person the next day to bring them a copy of my resume/follow up with them. I was then scheduled an interview with a manager. After the first interview I was called back for an interview with the GM a few days later. The GM hired me on the spot at the end of the interview.'],"[' What do find most challenging about waiting tables? \xa0 ', '1 Answer']"
Waitress," Nov 7, 2015"," Anonymous Interview Candidate in  Diberville, MS",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 3 weeks. I interviewed at Chili's Grill and Bar (Diberville, MS) in June 2015.""]","['I arrived ten minutes early. After waiting for roughly 20 minutes, a manager came out and briefly said that they would not be able to conduct the interview that day and If I could call in 3 hours they would reschedule for another time. I called and reschedules for the following day. The interview was very relaxed but I got the feeling they were not looking to hire anyone at that moment.']","[' Did you apply anywhere else? \xa0 ', 'Answer Question']"
Hostess," Nov 15, 2015"," Anonymous Employee in  Goleta, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Goleta, CA) in June 2015.""]","['Completed the online application then called the restaurant after a few days of not hearing from them and asked if they had received my application and if they were still looking to fill the position, they then said yes they received the application and scheduled an interview at that time.']","[' Strengths and weaknesses \xa0 ', '1 Answer']"
Host," Dec 17, 2015"," Anonymous Employee in  Vienna, VA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 5 days. I interviewed at Chili's Grill and Bar (Vienna, VA) in June 2015.""]","[""The hiring processes for chili's was very quick. I talked to three managers and after all i had to do was set the time of when i wanted to start and i got the job.""]","[' work experience, social skills \xa0 ', '1 Answer']"
Server/Bartender," Sep 30, 2016"," Anonymous Employee in  The Woodlands, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Chili's Grill and Bar (The Woodlands, TX) in June 2015.""]",['sat down for a while waiting patiently which felt like forever. But once I got the actual interview it went by pretty quickly and got hired on the spot. Easiest interview ever'],"[' Have you ever served before? \xa0 ', '1 Answer']"
Server," May 23, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],[],['I walked in with a resume and had my first interview immediately. Came back two days later to interview with the GM and got hired on the spot. They were extremely friendly and were excited to meet me. I started my paperwork right away.'],"[' How would you deal with an unhappy customer? \xa0 ', 'Answer Question']"
Dishwasher," Jun 24, 2015"," Anonymous Employee in  Glendale, AZ",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"[""I applied online. The process took 6 days. I interviewed at Chili's Grill and Bar (Glendale, AZ) in May 2015.""]","['I applied online and followed up with a phone call within 24hrs and was told I would receive a call back. I waited about 48hrs without response so I called again and was given a distinct impression this job was unavailable to me. I may have made 3 calls, actually. So - realizing being 21 without job history, with a GED, could reflect poorly, I decided to walk-in personally. Quickly, I was given ice water then met with a manager who told me the man I needed to speak to was gravely busy. She offered a good time to return and/or a phone call back. I insisted I could wait if possible. So, I waited patiently for two hours. Upon the initial introduction it was clear the hiring manager was underwater at the time and I felt like a pest. To my surprise, after a brief Q&A he invited me to sit for an on-the-spot interview! About 20 minutes later I was told I may receive a phone call, no promises and left. Later that week I got an email that confirmed I was extended the job. This entire process took only 6 days. After a few official online form submissions, I was set up for the orientation. That is two hours of PAID pre-training. You complete an I-9, then go meet with the other new people in the dining area and chill for a bit. Then the manager appears to get started. Next, you get to order free lunch. In the time it takes to hit the table you fill out a form and get the Chili\'s history. About the time that\'s over, food arrives and you listen to the company values, mission statement, goals, etc as you eat. Then when the tables clears you engage in a quite entertaining, very informative, hour long rules & regulations/expectations booklet. After completing a group test and clocking out with your fancy new card, you head back out the door and wait for your schedule to be posted online! A simple, classy, laid-back, nerve settling process dubbed; ""orientation"". I loved it.']","[' What are you passions? \xa0 ', 'Answer Question', "" Why Chili's, why this position? \xa0 "", 'Answer Question', ' Have you had ANY experience getting paid in exchange for work? \xa0 ', 'Answer Question', ' What are your goals career wise? \xa0 ', 'Answer Question', ' Do you know anything about the industry? \xa0 ', 'Answer Question']"
Server/Waiter," May 16, 2015"," Anonymous Employee in  Brighton, CO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1+ week. I interviewed at Chili's Grill and Bar (Brighton, CO) in May 2015.""]",['Quick and painless. I went in to check on my application and got an interview for the next day. Came in and was asked my availability. Availability was key to gaining employment. I made type that I had the option for a flexible schedule because I am in school. The interview lasted less than seven minutes. Then I was on my way.'],"[' What is your availability? \xa0 ', '1 Answer']"
Host," May 18, 2015"," Anonymous Employee in  Marble Falls, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Chili's Grill and Bar (Marble Falls, TX) in May 2015.""]","['Very simple interview. Scheduled during a lunch rush, so I had to wait a long time for the manager. He was much more concerned about the amount of time I would be home for the summer than my qualifications even after I specified very clearly I would be working only for the summer at the start of the interview. Seemed disorganized.']","["" Why did you choose Chili's? \xa0 "", '1 Answer']"
