Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Busser TGI Fridays," Mar 13, 2014"," Anonymous Employee in  Porter Ranch, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Porter Ranch, CA) in September 2013.""]",['The interview process was really BS in y situation. I went in and they forgot about my interview. They ask simple questions why do you want to work here? Do you get along with others easily? How have u dealt with a customer before? The interview are very simple questions that you could answer without hesitation.'],"[' How have you dealt with an upset customer? \xa0 ', '1 Answer']"
Server," Aug 26, 2013", Anonymous Employee,['Accepted Offer'],['Easy Interview'],[],"[""I applied in-person. I interviewed at T.G.I. Friday's.""]",['Informal interview with GM. Was offered the job the next day.'],"[' all questions were easy. I think GM wanted to make sure I had the personality for the job. \xa0 ', 'Answer Question']"
Server," Aug 5, 2013", Anonymous Employee,['Accepted Offer'],[],[],[],['Interview often pertains to a persons personality over qualifications. The restaurant business is about ones personality working with customers and garnering return visits.'],"[' Unrelated quirky questions like ""If you were a superhero, who would you be and why?"" etc... \xa0 ', 'Answer Question']"
Bartender," Nov 23, 2013"," Anonymous Employee in  New York, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (New York, NY) in August 2013.""]",['The interview process was simple and very friendly. The store manager is a very approachable woman and very honest and no nonsense which is very appreciated. I was hired right on the spot and had to visit the securities office a few days later to complete the paperwork and security access forms.'],[]
Server/Waiter," Jan 28, 2016"," Anonymous Employee in  Wayne, NJ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 2 weeks. I interviewed at T.G.I. Friday's (Wayne, NJ) in August 2013.""]","[""3 interviews with 3 different managers. The final is with the General Manager. You walk in wait for the manager to take you for the interview. Make sure you are on time if not it will look bad. Dress appropriately answer honestly. If 1 of the managers doesn't like you its fine the GM makes the final decision.""]","[' What makes you feel you would be a good fit for Fridays? \xa0 ', 'Answer Question']"
Server," Jul 31, 2013", Anonymous Interview Candidate,['Declined Offer'],[],[],"[""I applied through a recruiter. I interviewed at T.G.I. Friday's.""]",['easy'],"[' all simple straight forward \xa0 ', 'Answer Question']"
Host/Hostess," Jul 17, 2013"," Anonymous Employee in  Saint Charles, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 5 days. I interviewed at T.G.I. Friday's (Saint Charles, IL) in July 2013.""]","['I applied on a Friday July 14th, got called the next day and had an interview on Sunday night with the Host manager. He told me I was a really good candidate for the job because I had work at a TGI Fridays before, he said I was going to have a second interview with the general manager to expect a phone call. So yesterday July 16 I got a phone call from the GM to have the second interview with get on July the 17 and she said she liked me that I have a really good personality and she said congratulations you got the job. The manager is the best she looks like a real nice manager as well as the host manager. I think im going to love this job.']","[' What does TGI Fridays Means? \xa0 ', '1 Answer']"
Host/Hostess," Mar 25, 2015"," Anonymous Employee in  Boston, MA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 1+ week. I interviewed at T.G.I. Friday's (Boston, MA) in June 2013.""]",['After applying online I was called for an interview about a week later. I passed the first interview and went on to a second. After the second interview I was hired on the spot.'],"[' How would you handle a complaining guest? \xa0 ', 'Answer Question']"
Service Manager," May 13, 2013", Anonymous Employee,['Accepted Offer'],[],[],[],"['Simple enough, I moved up the ranks over the years, never had a real interview, just a series of chats. A much more natural manner of interview.']","[' My biggest flaw \xa0 ', 'Answer Question']"
Server," Jul 11, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's in May 2013.""]","[""Hiring process was kind of ridiculous. There were 3 interviews: One with the FOH manager, one with the general manager, and one with the owner. They were all fairly easy, didn't ask any unexpected questions. I pretty much knew I got the job after the second interview but I had to talk with the owner. The last two interviews ended up being with me and another girl interviewing at once. We both got the job.""]","[' Why T.G.I. Fridays? \xa0 ', '1 Answer']"
Server," Jun 24, 2015"," Anonymous Employee in  Seekonk, MA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. The process took 2 weeks. I interviewed at T.G.I. Friday's (Seekonk, MA) in May 2013.""]","['I spoke with the bar manager over the phone following completion of the online application, then had a face to face interview with the general manager. The general manager asked about my two existing jobs which I told her I planned to keep until I was sure the new job would work. She explained that the training process was very involved and would demand a lot of time. This convinced me to quit my lower paying job.']","[' What kind experience. How much availability. What my expectations were. \xa0 ', 'Answer Question']"
Server," Sep 2, 2015"," Anonymous Employee in  Buena Park, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (Buena Park, CA) in May 2013.""]","['It was easy. Applied in person, got sent into a group interview that day, individually got asked the same questions, walked out with a job offer. Training took about a week then had to serve managers as a final test. Passed. If you fail they make you continue training for a few days and get tested again']","[' how do you handle a situation where another employer upsets you? \xa0 ', 'Answer Question']"
Host," Jan 9, 2018", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at T.G.I. Friday's in May 2013.""]","['It was relaxed, like a conversation between someone you already knew. Asked how you see the job offer, experience etc. There were two interviews between one manager and the general manager.']","[' What do I value most in my life? \xa0 ', 'Answer Question']"
Hostess," Apr 14, 2013"," Anonymous Employee in  Boca Raton, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's (Boca Raton, FL).""]","['I applied online and recieved a phone call the same day. I scheduled an interview with the manager and was told to come in that week. I arrived 15 minutes early and was greeted by the host. I was interviewed by the store manager and general manager at the same time- was really stressful. After a series of questions about my experience, they started telling me about the job and what was expected of me. Interview lasted less than an hour and I was given a job offer before I left.']","[' Why should we hire you instead of the other applicants? \xa0 ', '1 Answer']"
Restaurant Manager," Jul 1, 2014"," Anonymous Employee in  Springfield, MO",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through a recruiter. The process took 2 weeks. I interviewed at T.G.I. Friday's (Springfield, MO) in April 2013.""]","[""I was Contacted by a recruiter - sent a link for an online management assessment then contacted for a one on one interview with Director of Operations. Short phone interview with head of HR. Interview was professional yet relaxed, very engaging. Didn't feel nervous or intimidated, staff was very courteous as the interview was conducted on site.""]","["" What's your biggest weakness? \xa0 "", 'Answer Question']"
Host," Jun 28, 2016"," Anonymous Employee in  Massapequa Park, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at T.G.I. Friday's (Massapequa Park, NY) in April 2013.""]","[""The interview was great. They don't ask anything. The mamanegrs are chill. Don't really care about anything. Hired you right on the spot. I don't know what else you want from me. This is so stupid. I just want to be a member""]","["" The interview was great. They don't ask anything. The mamanegrs are chill. Don't really care about anything. Hired you right on the spot. I don't know what else you want from me. This is so stupid. I just want to be a member \xa0 "", '1 Answer']"
Hostess," Feb 4, 2017", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. The process took 2 days. I interviewed at T.G.I. Friday's in April 2013.""]","['Normal, very relaxed and easy going. I was referred by an employee and was called pretty much immediately for an interview. The hiring manager was very nice and seem relaxed in asking questions and answering them. Overall a very good interview process.']","[' Mostly behavioral questions.... name a time when you went above and beyond your normal work duties to help a customer... stuff like that. \xa0 ', 'Answer Question']"
Hostess," May 12, 2017"," Anonymous Employee in  Cincinnati, OH",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at T.G.I. Friday's (Cincinnati, OH) in April 2013.""]",['This is an interview process that was very easy. They casually wanted to add some new people due to their high turnover rate. I was a kid who needed a temporary job so it was a match.'],"[' Why do you want to work here? \xa0 ', '1 Answer']"
Hostess," Feb 23, 2016"," Anonymous Employee in  West Nyack, NY",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 4 days. I interviewed at T.G.I. Friday's (West Nyack, NY) in March 2013.""]","[""It's supposed to be a two part hiring process, you first meet with a manager and then a general manager, but they were in desperate need of hosts so they hired me after just one interview.""]","[' How did you prepare for this interview? \xa0 ', '1 Answer']"
Server," Mar 30, 2013"," Anonymous Interview Candidate in  Nashville, TN",['No Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 3 days. I interviewed at T.G.I. Friday's (Nashville, TN) in March 2013.""]","[""I arrived 10 minutes early. Hosts were very friendly and asked if I wanted a drink while I waited. One came and asked me to sit at a booth for the manager. Manager was really laid back and read the questions off of a sheet. They were pretty basic questions but there were 2 I didn't understand and had to bs it. I saw that there were sections for him to rate my answers 1-5. I was too nervous (hadn't had an interview in 2 years) so I didn't come off very fun or outgoing and ended up not getting a call even after coming back for a second interview. I was more interested in working in the back of the house so they could probably sense that.""]","[' He grabbed the salt grinder off the table and told me to sell it to him. \xa0 ', '1 Answer']"
Line Cook," Oct 18, 2013"," Anonymous Employee in  Grand Rapids, MI",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (Grand Rapids, MI) in March 2013.""]","['Applied online late at night. Received a call the following morning in which an interview was scheduled a few days in advance. The first interview was short, lasting about 10 minutes. The following interview which was taken place with the GM who would be in charge of the hiring was longer, at about 20 min.']","[' What is your favorite food to cook and why? \xa0 ', '1 Answer']"
Server," Mar 4, 2014"," Anonymous Employee in  Orlando, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took a week. I interviewed at T.G.I. Friday's (Orlando, FL) in March 2013.""]","['Talked to bartender who told me they were hiring servers. I called the manager the next day and she told me that she would like to schedule an interview. The first interview consisted of basic questions such as schedule and experience, but it was very relaxed, it did not even feel like an interview. The second interview was with the general manager this interview was more typical asked questions like ""What would would you do in a situation with an unhappy customer"". Received a letter within a few days that I had been hired.']","[' What would you do with an unhappy customer? \xa0 ', '1 Answer']"
Server," Jul 11, 2015"," Anonymous Employee in  Pittsburgh, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 3 days. I interviewed at T.G.I. Friday's (Pittsburgh, PA) in March 2013.""]","['Fairly easy and routine. I applied in person and I received a phone call the next day to come in for a face to face interview with one of the managers. They basically ran through my application/ resume in what seemed like a verification of my previous job history. They told me that they liked me, but it was a formality to meet with the general manager and that they were the individual who had the ability to ale the final decision. i met with the general manager approximately 2 days later and was offered the position.']","[' How much previous high volume serving experience do you have? \xa0 ', 'Answer Question']"
Waiter," Sep 17, 2015"," Anonymous Employee in  Westbury, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (Westbury, NY) in March 2013.""]",['it was brief. walked in sat down with two managers. told them how awesome i was and they hired me. cant say i blame them some of the characters their seemed suspicious.'],"[' what is the longest job you held \xa0 ', '1 Answer']"
Server," Sep 24, 2015"," Anonymous Employee in  La Crosse, WI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's (La Crosse, WI) in March 2013.""]","['Easy, they are just looking for someone with a nice smile and a good attitude. Unless other stores have a more demanding hiring policy, it goes exactly how one would expect it to go. The cooks make the job fun.']","[' How would you up-sell our newest item? \xa0 ', '1 Answer']"
Host/Hostess," Apr 6, 2016"," Anonymous Employee in  Garner, NC",['Accepted Offer'],['Positive Experience'],[],"[""I applied online. The process took 3 days. I interviewed at T.G.I. Friday's (Garner, NC) in March 2013.""]","['I applied on Snagajob late at night. Early the next afternoon, I got a phone call from the Service Manager, inviting me in for an interview. We scheduled it for the next day. It was a pretty simple one-on-one interview that took place at a table in the bar area (still with the Service Manager). He started out with the standard ""Tell me about yourself,"" then went into a couple behavioral questions, and we lastly discussed availability, start date, and desired pay. The manager went back to his office for about 10-15 minutes, then came back and told me I\'d gotten the job. He described the uniform standards, and then told me to come back in three days for a full-uniform orientation.']","[' Tell me about yourself. \xa0 ', '1 Answer']"
Hostess," Feb 26, 2013"," Anonymous Employee in  Rosemead, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took a week. I interviewed at T.G.I. Friday's (Rosemead, CA).""]","[""Well, i applied on snag-a-job, received a phone call about 3 days later. attended the interview. I went through three rounds of mangers: hostess manager, server manager, and ended with the general manager. All of the questions involved customer service experiences, what you can contribute to the job, and problem solving. If you get to the general manager, you basically have the job. Another plus, was that the restaurant hadn't opened yet, so they really needed to hire a lot of people. The restaurant is now open, and they still have openings for severs. Go apply on snag a job!""]","[' What can you contribute to the restaurant? \xa0 ', '1 Answer']"
Cocktail Server," Aug 8, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 2 days. I interviewed at T.G.I. Friday's in February 2013.""]","['I completed an online application, and then met with the general store manager in person to submit an application. One week later I completed two interviews: one with the general manager and the other with the district manager. At the time of the second interview, I was offered a cocktail serving position.']","[' Are you capable of delivering excellent customer service? \xa0 ', '1 Answer']"
Server/Waiter," Sep 3, 2015"," Anonymous Interview Candidate in  Tampa, FL",['Declined Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (Tampa, FL) in February 2013.""]",['You are brought in and told that depending on the location you work for you will not always make money. The manager looks you up and down and mainly hires you based on looks. Even if you have no experience.'],"[' Are you willing to work in a bad neighborhood \xa0 ', '1 Answer']"
Dishwasher," Mar 14, 2017"," Anonymous Employee in  Manchester, NH",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 7+ months. I interviewed at T.G.I. Friday's (Manchester, NH) in February 2013.""]",['fast good gave the the job right away never really talked about the job. got to hear how high and mighty the MGR was. got the feeling that he though he was better then everyone there.'],"[' stanard \xa0 ', 'Answer Question']"
Training Developer," Jan 11, 2013"," Anonymous Interview Candidate in  Carrollton, TX",['No Offer'],['Negative Experience'],[],"[""I applied through other source. I interviewed at T.G.I. Friday's (Carrollton, TX).""]",['I was very surprised by the interview process. Two people walked in. One excused herself. A few minutes into the conversation the second person excused herself. They ended the interview 10 minutes into the session and boy was I glad. I brought a pen capable of recording both audio and my keystrokes - commonly known as a LiveScribe. It seemed to freak them out. I thought wow what do these people have to hide. This place was not what had been sold to me - a really good place to work with cool people. The interview was interrupted twice. A total wash. They said they had to attend to an urgent matter - yeah right.'],"[' Tell me about yourself. \xa0 ', 'Answer Question']"
Hostess," Jan 16, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at T.G.I. Friday's in January 2013.""]","['I applied online. It was kind of long.', 'I got a phone call in the morning asking if I was still looking for a job and if so would I like to come in for an interview.', 'My interview started a late and there was someone who had to be interviewed before me. While I waited I chatted with the host there. He told me that the job was and I would probably get it.', ""There wasn't really any interview questions. I was asked about my previous work experience and availability. The interviewer explained that the job was really easy, I would be trained on the technical stuff but it was important that I was upbeat and smiley. The person who was supposed to make the final decision wasn't in so I had to come back for a second interview."", ""In the second interview I was asked if I had any restaurant experience. I got a more detailed info on the pay wage, job description. At the end he asked if I had any questions. I couldn't think of any so he explained that there would be a orientation and I would be filling out paperwork at that time.""]","[' Nothing unexpected. \xa0 ', 'Answer Question']"
Bartender," Jun 22, 2017"," Anonymous Employee in  Rockville Centre, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (Rockville Centre, NY) in January 2013.""]","[""This is all just to see your personality and how you work with others! There is a comprehension test when you apply online, but it is not hard! be yourself and if you don't have any personality, communication skills or people skills, this might not be the job for you""]","[' Use 3 words to describe yourself ! \xa0 ', '1 Answer']"
Server," Jul 25, 2017"," Anonymous Employee in  Waco, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at T.G.I. Friday's (Waco, TX) in January 2013.""]",['Basic interview questions. Very informal and relaxed. Attire was business casual. Interview questions were not difficult and did not go too much in depth. Nothing difficult about the interview and easy for first time interviewees.'],"[' What experience do you have? \xa0 ', 'Answer Question']"
Dishwasher/Host," Jun 8, 2015"," Anonymous Employee in  Easton, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 2 weeks. I interviewed at T.G.I. Friday's (Easton, PA) in December 2012.""]","[""I got the interview through an employee. I met with one of the newer managers to the location. He showed up a few minutes late but I didn't mind. We talked and did the interview. I was originally applying to be a dishwasher, but after reviewing my resume and observing me during the interview, he offered me a position as a host.""]","[' Why do you want to work at a restaurant? \xa0 ', '1 Answer', ' Do you have guest service experience? \xa0 ', '1 Answer']"
Food Server," Feb 16, 2016"," Anonymous Employee in  Batavia, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 4 days. I interviewed at T.G.I. Friday's (Batavia, IL) in December 2012.""]","['I went into the restaurant and filled out a application on a computer while in the restaurant. It was fairly standard information. Where have you worked, what experience do you have? etc. It took about 15-25 minutes. Then I left and waited for a call. The manager called me a few days later for an in-person interview. It was fairly informal, but not unprofessional. We sat at a table in the bar area and talked for 20 minutes. I felt we left on a good note.']","[' Do you have any previous service experience? \xa0 ', '1 Answer']"
Host," Jul 14, 2015"," Anonymous Employee in  Roseville, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (Roseville, CA) in November 2012.""]","[""I had no restaurant experience, so I had to start at the bottom when applying for Friday's. The interview was brief and incredibly simple, illustrating they needed workers and were willing to give any seemingly sane person a shot. Manager was nice and pretty straightforward with his questions, with a couple oddball ones to gauge more of my personality. Only needed one short interview to get the job, so I have no complaints.""]","["" Why do you think you'd be a good fit for our restaurant? \xa0 "", '1 Answer']"
Server," Nov 12, 2012"," Anonymous Employee in  Aurora, IL",['Accepted Offer'],['Negative Experience'],['Difficult Interview'],"[""I applied in-person. The process took 3 weeks. I interviewed at T.G.I. Friday's (Aurora, IL) in October 2012.""]","['In Illinois they are now doing ""3rd Tier"" interviews. I interviewed 4 times!']","[' Where do you see yourself in 5 years? \xa0 ', 'Answer Question']"
Hostess," Oct 8, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I interviewed at T.G.I. Friday's in October 2012.""]",['They were quick with the interview and it was extreamly easy! Just b urself.'],"[' there was never anything difficult. \xa0 ', 'Answer Question']"
Line Cook," Aug 20, 2015"," Anonymous Employee in  Orlando, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's (Orlando, FL) in August 2012.""]",['the interview process was positive and motivational. The person that interviewed me was very personable and down to earth. It felt like I was catching up with a friend. The vibe was comfortable and it made me feel less anxious or nervous as I previously would feel in interviews. After work related questions they ask about your personal interests.'],"[' They asked where do I see myself in 5 years \xa0 ', '1 Answer']"
Bartender," Mar 3, 2016"," Anonymous Employee in  East Windsor, NJ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (East Windsor, NJ) in August 2012.""]","[""The Interview was laughable. If you can't get a job working in a restaurant, I don't know what to tell you. Unless you sabotage the interview on purpose, there is pretty much no way to not get this job unless you have absolutely no experience. At that point, you may want to work someplace a little slower pace first.""]","[' Why should we hire you? \xa0 ', 'Answer Question']"
Server," Jan 13, 2014"," Anonymous Employee in  Temecula, CA",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at T.G.I. Friday's (Temecula, CA) in June 2012.""]","['I waited for 20 minutes for the manager to approach me. When we finally sat down, he talked for 30 minutes. I couldn\'t understand anything he said except or ""you\'re only working long hours?"" Which he asked me 5+ times. Apparently he thought that since I had kids, I wouldn\'t be able to do this.']","["" I couldn't understand the manager interviewing me because his accent was so thick. \xa0 "", 'Answer Question']"
Hostess," May 22, 2015"," Anonymous Interview Candidate in  Woodstock, GA",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took a week. I interviewed at T.G.I. Friday's (Woodstock, GA) in June 2012.""]","['I filled out my application, and had a personality test.I turned the application in the same day I filled it out, then was told to come back for an interview. But they made me take the personality test again, claiming I did not take one. Then told me they would call me back. It was very frustrating.']","[' Do you work well with customers? \xa0 ', 'Answer Question']"
Manager," Mar 12, 2013"," Anonymous Interview Candidate in  Troy, MI",['Declined Offer'],['Negative Experience'],['Average Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (Troy, MI) in May 2012.""]","['phone interview, restaurant site interview with GM, interview with district manager']","[' questions were routine;', 'How long do you plan to work here? \xa0 ', '1 Answer']"
Server," Apr 7, 2015"," Anonymous Interview Candidate in  Pearland, TX",['Declined Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 3 days. I interviewed at T.G.I. Friday's (Pearland, TX) in May 2012.""]",['Three interviews mainly based on personality questions. The managers might also ask questions that pertain to your life example if you. have kids or go to school. This is where the person trying to get hired should demonstrate their personalty. As for dressing up for the interview itself can be dressed casual not too much emphasis on formal unless it is your personal style'],"[' Why you like working in a restaurant? \xa0 ', '1 Answer', ' Sell me a dish \xa0 ', '1 Answer']"
Beverage Manager," Jun 5, 2014"," Anonymous Employee in  Charlotte, NC",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through other source. The process took 4+ weeks. I interviewed at T.G.I. Friday's (Charlotte, NC) in April 2012.""]",['It was an internal interview from an hourly position. Interview with the HR director in the area and then an interview with the district manager. You have to pass the assessment test to get to the second round. Final interview on the phone with the Vice President of the Region.'],"[' The fact that I was an hourly employee who had been with the company for many years my questions were more based on what I could bring to the management team to increase scores and profitability. \xa0 ', 'Answer Question']"
Hostess," Feb 25, 2013"," Anonymous Employee in  Simi Valley, CA",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Simi Valley, CA) in March 2012.""]","['Three interviews. First with kitchen manager, second with bar manager, third with general manager. General ""what would you do"" questions; how I handled certain situations, etc.']","[' Every question was average/easy. \xa0 ', 'Answer Question']"
General Manager," Oct 21, 2013"," Anonymous Employee in  Bensalem, PA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (Bensalem, PA) in March 2012.""]","['3 part interview with HR, DO and VP, took 2 -3 weeks.']","[' What is the boiling temp of water?, How do you treat people? What is the temp danger zone? \xa0 ', '1 Answer']"
Bar Manager," Feb 24, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 2 weeks. I interviewed at T.G.I. Friday's in February 2012.""]","['I was a server and a shift supervisor (key holder) positions were available for a bar manager, and service manager. i interviewed with the Director of our region, interviewed with a hiring manager through HR, the VP of our regions right hand man, and then our VP. went to training one week after accepting the position. (training was 5 weeks, usually 9 weeks long if you are new to the company or not a validated shift supervisor)']","[' they asked pretty normal questions, nothing to out of the ordinary. \xa0 ', 'Answer Question']"
Hostess," Jan 23, 2012"," Anonymous Employee in  Newport News, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 3 days. I interviewed at T.G.I. Friday's (Newport News, VA) in January 2012.""]","['I had an interview with a kitchen manager, which is so nice person. Asked me about work experience, my great weaknesses and strength, then told me about the time of the next interview with a general manager who asked the same questions, after that i was hired.']","[' What means hospitality for you? \xa0 ', '1 Answer', ' why do you wanna work at the restaurant with food? \xa0 ', '1 Answer']"
Waitress," Jun 19, 2013"," Anonymous Employee in  Alexandria, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at T.G.I. Friday's (Alexandria, VA) in January 2012.""]","['Was called the day after I applied online, went in two days later and interviewed with our General Manager, then came back a day later and interviewed with the Bar manager, and lastly with the service manager. I applied as a host, but they said that I had enough work experience to be a server ( even though i had no restaurant experience) took a personality test which i passed, then signed all W2 papers and was told to come in for training the next week! It was a great process. Followed around a great longtime employee who coached me before i felt comfortable taking my own section.']","[' I was asked to sell our General Manager a bottle of ketchup haha, i did it pretty well, but make sure you know how to talk to people casually, while you are really trying to influence them, especially people in power \xa0 ', 'Answer Question']"
Server/Bartender," Jan 14, 2016"," Anonymous Employee in  Corona, CA",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at T.G.I. Friday's (Corona, CA) in January 2012.""]",['Took less than 10 minutes was very simple to get through. I sat down with the store manager and he was very friendly. Asked if I was interested in a Bartender position. Also said they do flare Bar tending with competitions have I ever done that before. I had not. Would I be willing to learn that. I said yes. I believe I was hired based of looks as well as experience and willingness to learn to be a flare bartender.'],"[' Basically wanted to find out how outgoing I am and How I handle the public. \xa0 ', '1 Answer']"
General Manager," May 24, 2016"," Anonymous Employee in  Baltimore, MD",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through other source. The process took 2 days. I interviewed at T.G.I. Friday's (Baltimore, MD) in January 2012.""]",['Comprehensive and complete. Interviewed with two different area directors as the store I took over at that time moved frequently between them. Prior to the interview myself and 2 other peers were selected to be part of an 18 month training process to prepare us to be General Managers. Each of us went on to be successful with Fridays and eventually other companies.'],"[' How would I move the business forward? \xa0 ', 'Answer Question']"
Server/Line Cook," Oct 4, 2012"," Anonymous Employee in  Yonkers, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 5 days. I interviewed at T.G.I. Friday's (Yonkers, NY) in November 2011.""]",['one on one and then filling out paper work'],"[' Why did you quit your last job? \xa0 ', '1 Answer']"
Hostess," Nov 7, 2011"," Anonymous Interview Candidate in  Woodland Hills, CA",['No Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 6 days. I interviewed at T.G.I. Friday's (Woodland Hills, CA) in October 2011.""]","[""I applied online and was called in for an interview about 3 days later. I went in two days later and met with the kitchen manager. He mostly just clarified my experience, and then asked if I had any questions for him. I didn't get a second interview.""]","[' Do you have any questions for me? \xa0 ', '1 Answer']"
Server," Jan 25, 2012"," Anonymous Interview Candidate in  Springfield, IL",['No Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at T.G.I. Friday's (Springfield, IL) in October 2011.""]","['I met with the manager, and he told me about the job; salary, training process. He then asked me to describe myself and asked me if I had any questions for him. He told me that if he were to continue the hiring process, I would be called back for another interview.']","[' Why do you want to work here? \xa0 ', 'Answer Question']"
Manager," Apr 18, 2015"," Anonymous Employee in  Springfield, MO",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at T.G.I. Friday's (Springfield, MO) in August 2011.""]","['They called me and i called them back, then i had a interview and sat down with the manager then the hr lady then the cfo of the franchise then asked me questions and i answerd them and i got the job']","[' previous work experiance \xa0 ', 'Answer Question']"
Server/Bartender," Dec 30, 2015"," Anonymous Employee in  Aurora, CO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took a week. I interviewed at T.G.I. Friday's (Aurora, CO) in August 2011.""]",['The interview process was very relaxed. It was scheduled over the pone and upon arrival was seated in a booth in the dining area. They provided a drink while you waited and during. It was not a high pressure interview and covered past experiences and normal conversation probably to help determine if interpersonal skills were up to par for the service industry.'],"[' How do you handle customer complaints? \xa0 ', 'Answer Question']"
Waitress," Jul 19, 2011"," Anonymous Interview Candidate in  Brooklyn, NY",['Declined Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 1 day. I interviewed at T.G.I. Friday's (Brooklyn, NY) in July 2011.""]",['Discussed my background in waitressing.'],"[' What is your experience? \xa0 ', 'Answer Question', ' Do you have customer service skills? \xa0 ', 'Answer Question']"
