Username,location,friend_count,review_count,photo_count,date,rating,review
Sheila N.,Temple City  CA,55,2,,6/17/2016,1.0,If I could give zero stars  this review would receive zero stars!! I booked an event here with 45 guests recently. The contract stated that alcohol war NOT included in the package. At the end of the night why was I given an alcohol bill of $300 dollars?!?!?! I had no choice but to pay it at that time as half the guests were already gone. The next day I spoke with the manager Steven who indicated that he would call me back in 2 days so that he could speak with the GM Debbie in order to come up with a solution. I had to call him back and his solution was to blame me for paying the bill!! Really??? Such poor customer service. Even the GM was suppose to call me back but nothing!! I will NEVER eat here and I will be telling ALL my friends and family to NEVER book an event here again!!
Anthony R.,Los Angeles  CA,133,19,16,10/1/2016,1.0,Absolutely horrible service never coming here again. We had a large party. And we had 3 servers who obviously did not communicate with each other. One of our tables got drinks with all their food. While the others got half their drinks. They messed up our orders. We got our desert before our salad and got our specialty drinks when we were almost done with our meals. Our server rarely came and checked on us. Absolutely horrible. The manager did comp us some food. But after everything it was not worth it. I know it was a big party bit thats no excuse. Will never come here again.
Small S.,Rowland Heights  CA,7,6,,10/11/2016,5.0,Good staff great service. Beer is the best. Nice place to dine or grab a drink. Highly recommended... And also they found my phone and gave back to me.
Cinde Q.,Pico Rivera  CA,0,5,3,10/29/2016,1.0,Bad service from the waitresses and management. Everyone here is beyond rude. No customer service experience. Not sure why anything hasn't been done after reading ALL the bad reviews for the customer service and wait times. I love BJs but AVOID this location!!!!
Ana R.,La Puente  CA,0,8,4,11/9/2016,2.0,We have been to this place about 15 times this year. It seems it gets worse every time. I used to like their pizzas  salads and appetizers. But it gets worse every time. Every time we wait longer and longer. This last time we waited for 35 minutes for our meals to arrive  my son fell asleep. Service wasn't bad this las time but the guys usually seem too busy. My steak was supposed to be cooked medium-well and it was burned in the outside and totally cooked in the inside. Our abocado in the bacon-avocado burger seemed old. Definitely not going back there. Attaching pictures...
Desiree L.,Chino Hills  CA,7,79,48,3/25/2017,1.0,Thursday night I went to this location and it started out fine. But as the night went on and more people came to join us for our going away get together for a great friend and coworker things started to deteriorate. We asked to have separate checks and for the first couple hours it was fine  then when our server was off  they could no longer give us separate checks. One of our party waited 30 minutes for his drink  another was closed out then told they didn't pay and another was over charged 3 extra beers. Maybe your staff should be trained a little more or get more staff. Better yet we were told that we would either have to move inside if we could find tables or if we stay out side we would not be served because no one on the wait staff wanted to serve us. No one wanted to serve us I asked again to be clear and was told twice yes that is correct. If we were to be served at all then whatever tabs we had at the bar would be combined and we would no longer be able to pay separately. When some of my party who had tabs went to pay their bills  found that the bill had already combined and when the paid it remained on the combined bill. So  now your telling me that your computer system can't handle subtracting a payment or is it your wait staff that can't? This coming from a manager also stating that his server was doing us a favor by giving us separate checks in the first place????? WTF!!!!!! If you don't want to serve paying customers on the patio after a certain hour  then don't offer to seat them at the patio. Seriously  if your under staffed say so.... we would have understood. We work in retail we understand being busy and understaffed. I would suggest if your mgt is going to flat out lie to a customer come up with something better than our servers don't want to serve your party because it's too big. What a way to not get repeat business or a good tip. Doesn't you staff survive on their tips. I will no longer patron this location again that is for sure.
Eduardo B.,Hacienda Heights  CA,0,14,,1/28/2016,2.0,"The waiters are usually pretty impersonal-able but the food is usually good. I say usually because I had the worst dish I\'ve ever had at a restaurant the last time I visited bjs. Do not have the deep dish ziti it was so small and had very little pasta. It was more like a tomato soup with some nasty ""cheese"" thing that was more like a cream. It was 10 noodles swimming in a orange mess."
Gigi g.,Los Angeles  CA,185,59,26,3/11/2017,1.0,I hate writing a bad review.  This is about front of the house.. I don't know where to start. Maybe when I walk in and hostess has her back against the host stand having a conversation with a coworker. Then we made eye contact only to finish the conversation. I walked to the bar area with my adult daughters. Note we are all in the food industry and we know how corporate restaurant are run. I know that BJ have a standard of service. Saw nothing. We didnt receive roll ups! We were using the bar nap for our drinks. WtF! Or sever did not want to be there but talk to his friends at a different table. I didn't see a manager in site. No one touching tables let alone my server. What's going on here. I can here for great service but it was horrible tonight. On a side note..Props to the kitchen. Bravo Pizza was on point and ticket times. Runners ran food with acknowledgment and she refresh our table with plates and sliver.
Yuka N.,Brea  CA,314,440,1691,11/20/2013,3.0,Parking: bad & smallInterior: dimly lit but nice atmosphereService: ok... Few exceptions of couple of friendly serversBar area: bartenders r pretty coolFood: depends on wut u order... Can't go wrong w the deep dish pizza & pizookieDrinks: beer!!!Happy hour: best time 2 comeRestrooms: don't know  never used it
Christy M.,San Gabriel  CA,1008,353,4245,3/30/2014,5.0,My boyfriend and I came here on a late Sunday night because we were both hungry and wanted something different from what we would normally eat. We waited in the front for a few minutes until someone finally tended to us and seated us. Kayla was our server for the night and she was amazing. I've been to BJ's a few times before at different locations  and I've received good and bad service. But Kayla was refreshing to have; she was very sweet and attentive to us. She gave us recommendations  and told us about the specials the restaurant was having. My boyfriend decided on getting:Ahi Poke appetizer - $10.25Small Great White Deep Dish Pizza - $15.25Seared Ahi Salad - $14.95No joke  our meal was huge. I really love how decadent and comforting their pizza is  so I only order pizza whenever I come here. I ordered the small so I could bring back left overs for my brother to eat  and have some for lunch the next day. My boyfriend has been hooked on Ahi Tuna for the past few months  so that's a perk for me too since I also like Tuna. The Ahi Poke ($10.25) was good; poke tasted freshly tossed and didn't seem like it was sitting in the marinade for too long. The avocado chunks were huge  and they were the big haas avocados  so they tastes very rich and a perfect balance to the smooth texture of the tuna. It wasn't any special sashimi grade  considering that it's BJ's  but it was good. It was a pretty good portion of tuna  and it came with a side of 8 won ton chips. The Small Great White Deep Dish Pizza ($15.25) was pretty good. I usually just get the combo  but the garlic was definitely savory. I was just expecting garlic seasoning on the pizza  but I saw some chunks integrated into the alfredo sauce in the pizza  so that was awesome. The toppings to pizza dough ratio wasn't well balanced in my personal opinion  but because the crust was sooo unbelievably buttery and flakey  I won't complain. I got more full from the dough itself than the overall meal. I ate about 2 slices and got full. My boyfriend really liked their alfredo sauce  so another perk!The Seared Ahi Salad ($14.95) was such a huge portion! It looked as if it as easily 2 salads in one. Personally  I'm too cheap to be spending $15 on a salad from BJ's  at that rate I would have just ordered a pizza. The seared ahi was just okay in my opinion. The texture itself was a bit mushy  so it wasn't as fresh as the poke earlier  but the overall dish was good. The dressing was delicious  however the salad itself was overdressed. The avocados  greens  and overall flavors were very generous and my boyfriend and I thought we could've just shared the salad and an appetizer and we would have been full already!We also signed up for their rewards programs  and I guess once you sign up it includes a free pizookie? This was actually the first time I went to BJ's and didn't get a pizookie because we were so full from the salad! I guess we'll save the freebie for another time :)Overall  we both had a great time at Bj's  and we left with way more food than we intended to. Kayla  you were great! She made us feel very welcomed  and our glasses were never left half empty. We will definitely be back at this location.
Rachel M.,Rosemead  CA,59,16,7,6/3/2016,1.0,DISSATISFIED! Should have checked yelp first. Reviews were spot on. Arrived at 11:45 am. Seated very quickly. Server finally got to us at 12:10 appetizers got to us before the fountain drinks. Took 40 minutes to get food with half of it only arriving after I called the manager. Never received my grandson's rice and manager never came back to see if everything was taken care of. Eventually leaving the restaurant at 2:30! Be warned  make sure you are willing to spend 2hrs and 40mins for lunch and not receive a correct order.
Chloe H.,Diamond Bar  CA,51,11,6,5/26/2016,1.0,Crappy humans  bad service  rude to Asians. Seated people with more people than my group. Never coming back. Probably going to starve myself before I come here again. Ever. Do not come here I hope they get out of business. They make a really bad first impression.
Fred F.,La Verne  CA,0,10,1,3/28/2017,5.0,We love coming here and Krystal the manager is great. She was very accomodating and always has a smile. Service is great. I have been to several other BJ'S but this place in Industry is by far the best.
Gloria C.,Irvine  CA,596,563,572,10/1/2014,1.0,I've been to this BJ's many times and like many of the other BJ's out there  it's a well oiled machine. Standard decor  standard menu  standard food and standard service. I love the pizookie's here  love their enLIGHTened menu items such as the mahi mahi with rice  and adore their kale and brussel sprouts salad. I've had great servers  but also not so great  it just depends on the day. Came here this past weekend and I stupidly left my wallet on the table. I discovered this a few hours later  had a moment of intense panic when I looked in my purse and it wasn't there  and was so so relieved when I called BJ's and found out they had it. Only sad thing is I had about $80 in cash in my wallet INCLUDING a sentimental $2 bill a deceased family member had given to me  and it was gone when they returned my wallet back to me. I don't care so much about the $80  but did they really have to take the $2 too? It was tucked away in a different pocket of my multi-compartmental Kate Spade wallet so it was obvious someone had taken the time to sift through the contents of my wallet.While I appreciate that my server found my wallet  and saved me the hassle of getting new credit cards and driver licenses  to take a personal stand  I will never come back to this BJ's again.
Brizylla A.,Irvine  CA,2253,198,348,7/23/2013,3.0,I came here to celebrate my birthday with some girlfriends and I was discouraged afterwards. The food isn't as great as everyone says because it really depends on what you order. The menu has a large selection with many choices of meals and drinks. If you get a pizza the portions are big obviously. However  my friend had a pork sandwich; the portion was small and we also saw it was a little raw. My other friend had a pasta and it was tiny but she said it tasted great. Attention from the server wasn't the best and she only came to us twice. It's as if we didn't exist.I do recommend going here if you want a FREE pizookie on your birthday. It's the only perks of it. Other than that  I would suggest going somewhere with better prices and bigger portions like Olive Garden or Cheesecake Factory.
Leslie M.,Homeland  CA,0,3,,10/2/2016,1.0,Bjs is my favorite restaurant I go at least 3 times a month.It wasn't a very busy Saturday night there was no reason for the food to have taken as long as it did and when it did come out one plate had hair. The service wasn't bad but I've never had bad service at a BJs. This BjS needs some improvement. They didn't even add my points to my reward card and we had to pay for the hairy plate...
Reyna M.,West Covina  CA,135,11,1,9/25/2016,1.0,Got my order wrong. After they fixed it  I only got my food after my date was done eating  so I took it to go. Pizza was undercooked and 99% bread with hardly any cheese or toppings. Bummer
Cherrie W.,Westchester / LAX  Los Angeles  CA,0,13,5,6/21/2016,1.0,Worst place ever. During a busy lunch hour  we had to wait an hour an half for our food. We ended up having it to go because it was past our lunch break. We saw so many people who came after us got their food  which was the same food. I don't want to point out names but Michelle was our server. She gave us attitude and just gave us excuses of why our food wasn't coming. I am never coming back again
May L.,Pasadena  CA,36,91,14,12/22/2015,1.0,"My first server stepped out of the segregated south and treated us like second-class citizens. It wasn\'t busy and waiting ten minutes to be acknowledged seemed like an eternity. When he finally came to our table  he glared (yes! Death stare style) at us  without any glimmer of smile  introductions  apology for the delay and took our order in the most condescending tone. If we were out on the streets  a beat down would\'ve ensued. That\'s the vibe we got at our table. Scary! Management finally sent me a new server. She was friendly but her runner nearly threw our plates down. Wow! Their tantrums are far better than my kids\' soap opera rage. Five stars for novella-show quality attitudes...In the service industry  it\'s an epic fail! Management didn\'t offer any concessions when the bill came. Even complimentary iced teas on a $100 bill for lunch would\'ve shown good faith. Service should\'ve been done right the first time. Considering the surreal nature of the poor service  it\'s a negative 5 stars. Manager switched our server  who turns out friendly. 4 stars. Average the two: 1 star Although smart establishments would go out of their way to ""take care"" of their customers  lack of concessions are not within norm of any dining experience. If it is part of a restaurant grade  this review would downgrade to a negative star rating.The food was mediocre  at best. My favorite item is discontinued: basil tomato pasta. The calamari was skimpy and the rib eye was charred on the outside. Real chefs know the difference between burning the outside of a steak versus properly searing it. You can tell it didn\'t rest in room temperature and was thrown on the grill half frozen. The rice pilaf was still hard and 1/2 cooked. My soup arrived lukewarm. The burgers were haphazardly stacked together and the patty was not seasoned at all. That\'s a sign of complacent standards in the kitchen. Taste in my mouth: meh"
Roman A.,Montclair  CA,39,44,18,5/11/2016,2.0,"Went in for late dinner  self seating in the bar area cause the rest of the restaurant is closed. Funny go in at 10:55pm and they they close at 12:00am and the regular seating is ""closed"". So it\'s self seating and first come first serve. I walk up to a table (booth) that just was finished being cleaned and the little host girl tells me that it is for other guests  I look at her and say first come? She tells me that they were waiting for that booth. They were sitting at a high table eating all ready. Poor decision to close the rest of the restaurant. We left and will not return."
Jennifer A.,Walnut  CA,9,147,441,11/4/2015,1.0,Came in for HH & was pretty empty around 6:15 pm on a week night. Sat down & waitress basically threw menu's on table without saying a word. Ok  that's fine  maybe she's having a bad day  whatever. Wing's  Calamari  Chips & Queso were all average. Deep dish pizza is always good. Came time to pay & I showed the $10 off $35 email coupon BJ's keeps spamming my email with and I was told  I couldn't use it because our tab was all HH items. Hmmm...really ? I've used these type of deals before on HH so either I got lucky (all the time) or she was just Sh*tting me. Fine print stated nothing about HH food  alcohol yes  but ok  unsubcribing and would rather eat Costco food court dinner next time. Much more friendlier there !
M K.,Hacienda Heights  CA,0,4,,9/1/2016,1.0,Very poor service  we left Chilly from having a bad experience  but this location isn't any better. The manager working eating at one of the tables  she made a few passes in front of us  we did make eye contact but no greet from the manager  knowing we are looking for our waiter.... We been here a few times in the past  service before has always been pretty good for us. We final ask the manager to assist  she bring us the bill  and goes back to her table to do work and eat  again no waiter or waitress to be seen for well over 15 mins.Manager needs to be coached and re-focus  set the example for the staff on the floor. Majority of the waiter and waitress are in the back  and there are very little customers in the building. The host was great  she very happy jolly personality  also the bar tender seems to be pretty active  otherwise everyone hanging out in the back.Poor service will result unwanted customers wanting to return.
Connie Z.,Rowland Heights  CA,365,14,13,10/18/2014,1.0,"First I have to say this place\'s food is delicious. The reason I give it a 1 star though is for the service. HORRIBLE  RACIST  NEGLECTEDI walked in seeing the receptionist giving me the ""whatever"" attitude then my waitress waited me very VERY impatiently. I felt like I was being questioned as a suspect. I ordered their wonderful dessert thinking it would come last cause it\'s common sense  right? But it came before everything else and I asked to put it last. Guess what? My waitress swoops in arguing and questioning me  somewhat forcing me to either have the dessert or get charged double to make a fresh one. Then she gave me the ""sucks to suck"" attitude. My question is what did I ever do to her to deserve this?!I\'m just trying to celebrate and now I feel like I\'m in prison. Thanks BJ\'s.Tip for you waiters in BJ\'s: YOU DO NOT TELL YOUR CUSTOMERS WHAT TO DO."
Nicole Q.,Long Beach  CA,266,473,370,9/8/2014,4.0,Because I attempt to avoid chain restaurants on a whole  my rating may be somewhat biased. This is a place my dad likes and the only time I've been is when my dad and grandma want to eat out. Generally-speaking  the service is pretty good. The food is ok.The Scallop entree  even with no sauces and no butter whatsoever was pretty good. For me  the downside is a huge restaurant filled with people  loads of kids and huge families  which can translate into a loud and chaotic-feeling dining experience. As I said  my review is probably a little biased by my dislike of chain restaurants  which usually are more concerned with packing people in than intimacy.
E S.,Whittier  CA,1,77,,2/21/2017,4.0,We had a party of 20 people and I had to make my reservations the same day. They gave me the run around over the phone. After speaking with the manager we finally worked it out. It was on a weekday so I do not believe they were very busy. Once we arrived they seated us quickly. Took our orders quickly and were very pleasant. I am giving four stars only because the food came out sooo slowly! Once it did arrive everyone seemed happy with their orders. Another plus  they allowed us separate checks. That made it so much easier. I will go back eventually but not going to rush my return.
Hilda Q.,Pico Rivera  CA,1,6,3,9/18/2016,5.0,Good service and good atmosphere I really loved the fried calamari and the artichoke and spinach dip I'll defenitly be coming back for more
Lucy S.,La Puente  CA,4,6,,2/20/2016,4.0,Came Friday night and we got seated right away. Atmosphere was chill and this place looks really nice inside. Service was on point. He came often to see if we needed anything. I ordered the Ziti wich is new on the menu. I would come here again! Not sure what all the negative comments are about but this place had better service then some spots around that area.
Kelvin R.,Anaheim  CA,43,24,20,9/13/2015,4.0,I came in tonight with my girlfriend for dinner. Was seated and when our server( Kailia I belive this was her name) she came up to our table and introduce herself and before anything else she looked at me and thanked me for my military service.  I got to say it was one of the nicest and most sincere thanks I've heard in a long while. I almost choked up because of how she said it.  She told me that her father was in the Army and that she has so much respect for the veterans. ... I want management to thank her for making my dinner experience spot on.
Grace C.,San Diego  CA,66,194,272,11/22/2015,2.0,Chain restaurants are great sometimes. You know what to expect when you walk in - no surprises with food quality or service. And this BJ's offered just that. I was able to get a table easily during dinner time on a Sunday night while I waited for the rest of my party to arrive. Our server seemed a bit annoyed with us because she had to come back twice to get our order (first time we weren't ready  then there was about 10-15min wait time before she came back). Attitude was lukewarm and deadpan the entire time. Oh well. Food was decent - I ordered lemon chicken and there was way too much lemon over my meat  and my dish was incredibly salty. Their in-house root beer was rather flat and soft  so root beer lovers beware!Eh  it's not like I'll never go back to a BJs  but like I said  you kind of know the mediocrity you get yourself into when you step indoors.
Jessica A.,Azusa  CA,0,32,17,8/20/2016,5.0,Great place. I got signed up for a rewards with Carla. Honestly she was an amazing waitress  made sure our drinks were full and made sure we had the best service. A week ago we were there and we had a rude waitress  but Carla changed our minds to keep coming back to this location. Super polite and nice.
Grace C.,Anaheim  CA,51,829,812,11/20/2014,4.0,Been to a good number of BJ's. All have been fairly consistent  and this City of Industry one is no exception. Came over here because our strict diet means we need a restaurant where they have a very broad selection of menu items that we can choose from. I ordered a salad  while the hubby got a burger. Both very good  both very savory.Service was very good. Had no issues  as our server had a LOT of tables he was dealing with. Yet he was able to get to us in a fairly timely manner considering he was having his hands full. It was a very busy Sunday  so we weren't surprised on the wait times. May be back. Good number of restaurants in the Puente Hills area  and this will be a possible option for us if we're in the area. Their loyalty program seems interesting. Already signed up  but we'll see how it turns out.
Buzzin Around Town I.,Fontana  CA,0,40,45,7/29/2016,1.0,AWFUL SERVICE- NOT EVEN DESERVING OF A STAR!!! Lunch service is extremely slow and unhelpful! Waitress had an attitude and the manager Kayla was not helpful to accommodate picking up the slack for Michelle H. took over 45min to get salads to the table before our entree! Spoke to manager to help and took an additional 15 min to bring boxed entree. Tickets would not be accommodated since Kayla complained we were an error/hassle for their system for ORDERING FOOD AHEAD to avoid being delayed! STAY AWAY
Michael F.,Covina  CA,187,22,8,8/9/2016,1.0,The food was mediocre. The service was not great. Drinks were only refilled once and our server would disappear. It's also kind of sad when a business encourages being able to pay through an app to avoid the wait to pay.
Eileen H.,Hacienda Heights  CA,0,3,1,2/19/2017,1.0,Was overcharged three times the amount of my original bill and managers answer for this is oh just wait 3 days and you'll get credited this happens all the time I waited more than three days called it in again and they told me to wait another 3 days for a return for their mistake like I was the one doing something wrong! Never returning to this bjs ever! customer service sucks
Andrea P.,Brea  CA,120,31,,7/10/2016,1.0,This place took a ridiculous amount of time. Our first server took so long just to take our water order and the second server would NEVER check on us. The food was taking an extremely long time and he would walk by so quickly or just not look our way to not deal with us. I am not exaggerating when I say I was here for almost 3 hours just to eat lunch. They should never take this long and I will never be back at this BJs and will warn friends and family before they come here too.
Shadi B.,La Puente  CA,0,9,3,5/3/2016,1.0,This BJ's location is one of the worst locations I've ever been to. The employees are extremely rude and inconsiderate of others. It always takes forever to receive my order and when I need something on the side or a refill on my drink I have to wait forever. Regardless if the place is busy or not it still takes forever. Also  I always hear the employees complaining about their job in front of customers. Who ever the manager is needs to really look into who they are hiring because the staff is AWFUL. BUT  the dishes are ALWAYS clean. So gold stars for the dish line! Everyone else.... No comment.
Monica M.,Pomona  CA,0,4,,8/4/2016,1.0,Come here maybe once every 2 months mainly for the food because I've had more bad than good experiences with the service . I'm a server so I know how things go but Lawrence and Marvin are horrible servers. Both were rude and lacked attentiveness.
Liz C.,Santa Clara  CA,380,495,2284,9/12/2013,5.0,"Came here for a late night dinner. It closes at midnight on Thursday. The server and waiters are all very nice and friendly. The place is dim and has lots of choices on the menu. I like how they have a ""light"" section for those who are watching their calories.I got the salmon from the light section. It tasted great and also had perfectly cooked couscous. My boyfriend got spaghetti and meatballs and he thought it tasted great. Overall  great place and if you want a sweet dessert  definitely go for the pizookies!"
Tiffany M.,Simi Valley  CA,0,37,2,10/20/2016,5.0,Visited on a Thursday night. The baseball game was on and the restaurant was busy and short staffed. Steven the manager came through and was helping deliver food and take drink orders. He showed that he truly cares about his patrons.
Willy M.,Seattle  WA,370,727,1459,10/15/2014,3.0,Was in town for work and my coworker has never been and he isnt too adventurous of an eater so we decided that this would fit him with some bar food  burgers  beers and it would be safe bet since its a chain type place. Nice looking place  a lot of tables  huge screens to watch sports on and nice environment. We actually came here twice during our work visit to the area. From those days we ordered burgers (black & bleu  BJ smokehouse  cheese burger) pizzas  fish tacos and some stuffed mushroom apps. Burgers were cooked decently but nothing to send back  pizza looked tasty and no complaints there. Fish tacos was seasoned nicely too. I like that you can choose from thin cut fries or potato wedges ( we call them JoJo's in Seattle area). A few recommended beers and we were good to go! Service is fine  I can tell they were a little stressed out since I think the amount of staff is limited and they have a lot of tables to cover. We didnt have any issues the 2 nights we went there. A pretty decent place despite some of the other review  our wallets weren't stolen  I kind of hoped my rental car would've been so I can get a new rental because that was a piece of crap! (unrelated rant)Happy BJ'n!!!
Chris Z.,La Puente  CA,0,22,,8/13/2016\n            \n\n\n\n\n\nUpdated review,1.0,"This one star rating is not a reflection of the food or our server but the staff we encountered AFTER the meal. After leaving this location it was discovered a set of keys were left behind by my mother. She had taken them out of her purse and set them on the seat to put on her glasses and forgot to pick them up. So I drove back and went to up to the three hostesses and explained I had just dined there about 20 minutes ago and keys were left behind. I pointed out the booth and asked if they could look as it was now occupied. The hostess left and returned about 5-10 minutes later and said ""no one found the keys .. leave your name and number"". I asked once again if they could simply look on the floor of the booth. She simply repeated to leave my name and number. No one would simply take a moment to look under the table !! disgusted I left doubt I will visit this location again. Called and asked for a manager - someone named Crystal gave me the usual "" we will talk to them about this"" brush off."
Kevin C.,Rowland Heights  CA,26,3,12,7/8/2015,3.0,I give three stars only because the food was ok tonight!!!!!!!Where all the serivcer????????????I put up my hand for 30secs the serivcer didn't come the hostess came.....I mean u guys talk to each other doesn't bring u guys more tips!!!!!!
Steve F.,San Diego  CA,914,1163,5927,2/19/2013,2.0,"Over the weekend  I had told my girlfriend about Golden Corral. But  after seeing the line there go out the door and around the parking lot  we decided to try BJ\'s nearby. And apparently we weren\'t the only ones - we noticed a steady stream of customers coming in after us.The first sign that we may have made a bad call was when we gave our name to the servers for a 10-minute wait... and after seeing everyone else\'s names called that were after us  we asked to see if we\'d been skipped. Their response: ""Oh  we called your name sometime ago."" Um  we were in the lobby next to the desk - we WOULD have heard it.The second bad sign was with my order. While Kathy\'s California Burger and my Jalapeno Burger turned out ok (along with the fried artichoke hearts)  I had asked for the skinny fries - and I got the potato wedges instead. Don\'t get me wrong - the burgers were very filling (if not overpriced). But while your orders come out quickly  the service at BJs leaves much to be desired. In fact  one could say that we didn\'t get a happy ending from this BJ\'s!"
Lily L.,Hacienda Heights  CA,0,2,,7/24/2016,2.0,The food was not great. The service was worse.The waiter was helpful when we walk in but he disappeared and another waiter gave us the bill but it was the wrong bill. This is the second time we had poor service and for sure not coming back to this place.
Ter R.,Baldwin Park  CA,0,10,,6/28/2015,1.0,Garbage service. We didn't even stay for the food.  In fact we never saw a waiter/waitress the entire time we waited to be attended to.  Came in on a Sunday right before noon.  Sat down and watched as people who had arrived after us placed their orders in a decent amount of time.  Walked up and let the hostess know we had been waiting for someone to come take our order for over 20 minutes.  She just looked at me and said she was sorry as we walked out. This place can take its SORRY and shove it.
Anthony P.,Brea  CA,20,280,233,9/6/2015,4.0,I come here for the pizzookie: an outrageous dessert of a large  warm cookie (chocolate chip  my fav) and vanilla ice cream. Don't get me wrong  there are other good combinations of cookies and ice cream  but this one is my favorite. As a brew house  they have good sampler sets and the appetizers are filling. For this review  it was all about the pizzookie...
CeeJay B.,Diamond Bar  CA,15,28,6,10/24/2014,3.0,This location is not to far from the office  and the online ordering makes it a lot easier. Reason I have it three stars:-1 star: I ordered a medium burger and received a well done  charred and burnt tasting burger-1 star: an item I ordered was incomplete  missing their sauce. Not to mention  it was very messy like they were in a rushHowever  I appreciate how the manger  Melissa  who handled the situation. I came back to work to discover my over cooked order and called them right away. She was very nice and respectful and was able to accommodate a refund my mailing a Gift card back since i could not return back to the restaurant.
Matthew z.,Diamond Bar  CA,314,143,41,10/3/2015,3.0,Consistent with a corporate chain trying to increase prices to increase margins. Don't expect anything special just mehhhhh. Passing time while I go to a wedding ceremony. Appetizers are alright but they have beer so that's all gravy!
Reezs B.,Rowland Heights  CA,35,3,4,6/23/2015,1.0,"There\'s really no need to write a review about the food at this place. I\'m only writing this review because the service here is terrible. Came here and got attitude from the host and the other host who walked us to our table. The girl slammed the menu and the seats. We hoped to get a more decent service from our server  but he was just as bad. Very rude to our party and did not have a smile on his face until he realized he knew one of the guys in our party. That didn\'t change his service though. He said something like  ""yeah I\'m here to serve you but ask me a question and I\'ll tell you straight up!"" in such a rude way. We didn\'t bother to even ask for a manager because we figured management is probably just as bad if the whole crew is bad so we just left."
Zahra B.,Los Angeles  CA,87,35,32,7/6/2014,4.0,Its my third time experience BJ's restaurant. I always come here when I am on my way to Vegas. I always order crispy fried artichokes and spinach Stuffed Mushroom for appetizer which is great. Today I order Lemon Thyme Chicken lunch portion. It was perfect. Herb-roasted chicken breast over brown rice in lemon thyme sauce. I LOVE IT !Service is very good today :)
Nicolas S.,Rowland Heights  CA,72,41,37,11/1/2014,3.0,Our waiter was very nice especially on a weekday at the end of the day. I ordered the classic rib eye and it was delicious! Our waiter did seem tired but he still tried his best to be nice to us. The food is great but service could use a bit more help to perfect things. I don't care how fast my food gets to my table but I do care about how nice my waiter is.Overall I've heard mixed things about this place but one reoccurring thing is the service.
Felicia M.,Hacienda Heights  CA,598,261,793,2/9/2014,4.0,This is my go to place for happy hour drinks and snacks. I have to say  when it was first built it was not that good. Once they got their stoves broken and and left over grease on the pans it was much better. I am going to review on the happy hour experience that I often have here at BJs. It is from 3-7 and 10 to close Sunday through Thursday. The bar area is good size so I never have problems finding a seat. The staff is always nice but changes throughout your meal for some reason so you may have more that one server. Now for the good part  the food and drink. I have had chicken club flatbread  bruschetta  sliders  spinach dip and avocado egg rolls. No  no not all at once but maybe once day. All of the items I listed are very good. I recommend the flatbread and the bruschetta. They are very lite and refreshing  not too heavy so you can still get your buzz on. They have $4 beer and $6 wines which include La Creama Pinot Noir  one of my go to wines. Sports are always on and on huge TVs over the bar. The crowd is a mix so no weird age group thing going on there. All in all I think it's a really good place for what it is and I recommend it to all happy hour goers!Right behind the puente hills mall on the movies side  plenty of parking and walking distance from target. C'mon if that doesn't do it for you than I don't know what will.
Kyle P.,West Covina  CA,2,20,11,10/18/2014,5.0,I WENT TO THE BAR ONLY  great service!Great beer and good place for a date. Reccomend all day.Time to get messed up
Nicole I.,Covina  CA,154,18,3,11/7/2016,1.0,Note to BJ's: when every single one of your chain restaurant locations garners the same 3-Star rating on Yelp  it's probably time to re-think your business plan. My boyfriend and I chose to visit on a Sunday night after both of us had worked long  hard shifts in the customer service industry. We were looking forward to a nice meal but unfortunately this was denied us by our terribly rude server  who will from this point forward be referred to as Man Bun. Our appetizer and waters were delivered in a timely manner but everything else just plummeted from there. Man Bun treated us like we were an inconvenience and didn't seem to care about doing his job. Our drinks took about an hour to be brought to our table  even though I could plainly see my drink sitting there getting warm as our booth was less than ten feet from the bar. No silverware was brought with our plates and Man Bun had disappeared. I had to flag down a passing server after being ignored for 20 minutes. My boyfriend's beer took more than an hour to make its way to our table  because that's how long it took our server to put in the order. During this time we actually attempted to flag down the manager  who willfully ignored us  and walked away. Man Bun didn't start providing decent service until we were finished with our meal  ostensibly because he was worried about his tip. It was too little too late for that  as I refused to leave a tip for the privilege of being ignored. In lieu of that  Man Bun received a hand-written note about bettering his service skills. It took away my appetite  and as I sit here eating my leftovers  I can only reflect that the food is much more palatable when not paired with horrendous service.
Marvelous M.,Oxnard  CA,1,21,,12/4/2016,1.0,"Ordered a medium Supreme Pizza for take out  and was told it would be 15 mins  I paid for my pizza and sat in my car in the designated take out parking spaces. I walked in 20 minutes later just standing in the take out section looking dumb founded as there employees were just looking at me as if I was just there to hang out. I asked is that my pizza in that little oven warmer on the ground and immediately the Bjs employee gave me a look like who the hell are you!!!! So he grabbed the pizza and I placed the receipt on the table and stupid enough he says ""did you pay for this"" I was like OMG the receipt was right there in front of him idiot!!!!! So he grabs the pizza and for some reason goes thorough the side kitchen!!!! I was like where is he going!!!! Did he spit in my pizza or what!!!! So finally he comes right out and just places the pizza on the front take out table and turns his back and basically says here you go!!!! I just don\'t know why he grabbed my pizza and went back into the kitchen that\'s very odd!!!!"
Dean R.,La Puente  CA,111,28,44,5/2/2016,4.0,Everything in our takeout order was perfect  lost a star because of the 3 strands of hair I got in my pizza
