Username,location,friend_count,review_count,photo_count,date,rating,review
Lynda R.,Covina  CA,12,16,1,4/10/2017,1.0,Probably one of my worst experiences at Bjs thanks to your server Patrick. Had to constantly ask him for lemons which we never received and food was brought out so late it was cold. It was also my friends bday and he never got his birthday pazookie after Patrick asked him what kind. Did not care to wait. Getting the bill was a hassle as well. I like coming to this bjs and it sucks that I have to go somewhere else and spend my money for now on.
Audrey L.,Covina  CA,141,3,,7/3/2017,5.0,I came here last night with my husband and had a great experience the food was very yummy but best of all the service was great our serve Steven Corona was soo friendly and helpful!!! I uploaded the Bjs app and got a free bazookie!!! We are eating healthy so we opt for healthier choices my husband got the Quinoa and chicken and I had the Barbacoa chicken with feta cheese and Greek yogurt and black beans only 560 cal so yummy!!! Highly recommend this dish and that server Steven Corona!!!
DrewsMom p.,San Gabriel  CA,9,41,4,4/23/2017,1.0,Terrible service tonight. We were here for over two hours what a waste. Drinks took forever. Food took forever. No one ever commented about how Long things were taking. No apologies  nothing. My husbands order was wrong. He ate three bites waitress never questioned why his food wasn't eaten when we questioned his order  she just said that's what he ordered and moved on. Paid way too much for a wrong dinner taking way too long. Wrote comments on the back of my receipt with my email address. Wonder if anyone will even reach out. We will never go here again.
A S.,Walnut  CA,362,47,26,6/25/2017,2.0,The food is mediocre and so is the service. The staff do not appear attentive. I understand it gets busy sometimes and it's difficult to keep up  but please actually make a genuine effort to be courteous.
Aaron A.,Downey  CA,17,18,1,4/3/2017,1.0,Was there this past saturday. Horrible customer service. The server couldn't find my assigned table because of the overlapping shift. Not once did she come by to offer us a refill or anything... we had to ask the buzz boy for water ketchup etc. I'd rather take my business elsewhere. I'd grade this as a negative ten!!!
Bai C.,El Monte  CA,0,1,,8/18/2017,1.0,This restaurant doesn't even deserve one star. Servers are rude. The people cleaning start cleaning and picking up items while people are still eating at the table.They tend to make a lot of mistakes when it comes to the food. I've been here about 12 times this year and the service is always horrible. I try coming here with an open mind and I try to take a lot into consideration. At this point management here needs to get it together the waitresses need to be better prepared. And for the people cleaning they should get some manners. Don't come here  go to Arcadia instead!
Lindsey N.,Fairfield  CA,71,19,1,4/9/2017,1.0,We were told that our wait would be 15 minutes and that they would text when our table was ready. Thirty minutes roll by and we went to check up on the status of our wait and they had 'forgot to text us
A M.,Los Angeles  CA,2,38,2,9/2/2017,1.0,Worst customer service. Im at my lunch and I'm at the takeout station. A worker says that someone will be right with me. Workers keep passing me by and no one comes to take my order. 20m waisted in waiting and no one is coming. #getittogetjerbjs never coming here for lunch.
Michael B.,Simi Valley  CA,1,37,3,4/6/2017,2.0,Not the best experience here folks. Poor service. Terribly long wait for drinks and food. Made me late getting back to work for lunch. When food did finally arrive  it was garbage. Very disappointed for a BJ's. Maybe dinner time is better. I gave it two stars because the server tried to deliver  he just couldn't.
Jasmin C.,Whittier  CA,3,12,3,2/23/2017,4.0,Came for lunch   it was super busy but we had an awesome waiter Nicko which made the waiting experience not so bad . He was attentive and sincere about us having to wait so long . Food was delicious.
Lucia P.,Hacienda Heights  CA,186,2,,7/1/2017,5.0,Steven C. was such a pleasure to have as a server. He was very attentive  very friendly and overall just knew how to do his job correctly. We'll definitely be coming back. And Steven if you're reading this  awesome job!
Mimi T.,Temple City  CA,48,3,,10/8/2016,1.0,Food was good! Service was horrible  horrible!!! Waitress Jessica C. was very unprofessional  unfriendly and rude!! We were there for lunch for the fact of Free Pizookie  we weren't offered until we asked for it  and Jessica was giving us attitude like we were there for free food!  We paid for our lunch!!! Jessica brought us the Pizookie and dropped it on the table  not a word of ENJOY or SORRY...She needs to be taught of basic manner before being a waitress.  I like BJs  but i would never go back to this location again.
Ojitos S.,Los Angeles  CA,772,44,226,1/30/2017,1.0,I honestly stopped going to BJ's when they got rid of their meatloaf which was the best ever! Last night we went to the one in Montebello since we were close by with friends. We sat in the bar area in a booth and we ordered our drinks and the waitress comes back to take our order which was 2 calmari  hot wings and small ribs. The server brings one order of calmari. A few minutes brings the ribs then my boyfriends gets up to find the waitress and oops she only got one order after we repeated the order smh then the server brings the hot wings which was supposed to be an order of 10 and there was 8 1/2 .... really! So my boyfriend calls the waitress to show her there is only 9 and a 1/2 of another and she picks up the plate and says I will get you another one with no apology. Then they bring the calamari she forgot and minutes later the wings so by then we were eating cold calamari smh I was irritated and hungry so we just ate. From the time they brought our first plate to the last was almost 20 min! When you order together they should bring the food at the same time. This was my worst experience ever at any BJ's and I would have called the manager to complain but we were running late for a concert in Anaheim. Great wings and cold calamari! I definitely will not return to this BJ's the service was bad and the worst part is that I did not get her name.
Krystal Z.,Los Angeles  CA,69,39,,8/5/2016,1.0,I've been to bjs several times when it first opened and thought I'd go again for lunch with some family  bad call. We were seated and I though all was well when we received our drinks. .. it wasn't till it came to the food. Our orders were wrong  it took forever for them to be corrected  it took 30minutes for ranch and we waited so long for the check we had to demand it from the hostess because any other waiter we encountered were just ignoring us! I'm pretty understanding when it comes to food service because I've worked as both server and hostess  but when your rude  slow and the restaurant is slow... What is your excuse?!
D M.,Monterey Park  CA,0,2,,6/17/2017,1.0,Waited for my take out for over 30min! Server knew my food was ready  but ignored me while I was standing there waiting in plain site. Pretty sad. Asked how long my food was waiting  and she commented she was waiting for my side. Really? It takes 30min for my side dish?? Just BS!6/17/17 waited 8:50-9:30
Vince B.,Covina  CA,52,12,,6/16/2017,2.0,One of the best parts of on-line order is being able to arrange what time you will be picking up your food. One of the worst parts of on-line order is when you food isn't ready at the time specified. I'd arranged for an 11:45 a.m. pickup - paid for it at 11:30  but still had to wait over 10 minutes. Sure - not the end of the world  but still very frustrating as I had picked the time for specific scheduling  and it was a inconvenience to have to wait.
C J S.,Shafter  CA,0,23,2,6/4/2017,3.0,The food is very good here but the place is not fun to dine at as the place has terrible accoustics which makes conversations difficult. The menu has many options and their tortilla soup and salads are delicious.
Demi C.,Long Beach  CA,451,5,,2/8/2017,4.0,Although my boyfriends jambalaya was missing the shrimp  James was an amazing server. He got us a side of shrimp to make up for the missing shrimp. He was so nice and made sure we were happy and feed. I will come back just for his service!!
Fannie B.,Redondo Beach  CA,25,133,60,2/9/2017,1.0,Bad service  mediocre food. We were a large group of 20 for lunch. Some people in our group never even received their lunch or drinks. The place was empty so not sure why they could not provide good service. Very sad. Will not return to this location.
Patty L.,Pico Rivera  CA,1,8,,5/4/2017,5.0,One of the best customer services  & the food was so yummy. The price is not too overwhelming  either. I'd go again!
Jose T.,El Monte  CA,0,2,,5/19/2017,4.0,"My wife and I love to come here for lunch or dinner. We\'re big fans of the BJ Signature deep dish pizza. But my favs gotta be the pepper BBQ ribs. They got the right amount of ""POW"" to them. Service is great all the time."
Tim M.,Montebello  CA,200,129,419,2/22/2016,4.0,I've been going here for a few years now since it first opened.. this place always has good food and good service. Typical BJ's food and menu. I like the pizzas and appetizers. Some of my favorites are the santa fe rolls and stuffed mushrooms.This location has large TV walls and regular and late night happy hour. They also have a good selection of beers on tap along with a full bar. Good place to watch a game and have pizza and beers!
L V.,Stanton  CA,0,5,,9/3/2017,1.0,Omg  the service here is sooooo slow. Our server took a long time to get our order and the food took forever to arrive. We also lost our server until the time we have to pay. She did not checked if we need anything. I'm very disappointed with this location
Vic C.,Duarte  CA,104,2326,8399,1/14/2015,4.0,"This BJ\'s Restaurant is located at The Shops at Montebello (formally the Montebello Mall)  specifically located right next to JcPenny. (Review is for To Go Order only) Decided to make a to go order for lunch for both my husband and myself this early afternoon. I called to make a to go order before leaving work (I work pretty close by this place) and was told my order would be ready in 15 minutes. This is what we had:Mahi Mahi Tacos- ($9.50 prior to tax) I had the option of having my mahi mahi tacos grilled or fried and decided to opt for grilled (healthier option). This entree comes with 2 tacos and chips (with avocado cream sauce and fire roasted tomato salsa packed in a separate container). I really liked my mahi mahi taco. The chipotle mayo added a little spice to it (which was plenty spicy for this non spicy eating person) but my husband added a bit of sriracha to it. I thought the fish was nice and tender. The shredded Napa cabbage and carrots added a nice crunch to it. The chips were just ""eh"". I have had better chips from the market. Kale and Roasted Brussels Sprouts Salad- ($9.75 prior to tax) This salad is pretty good with the different flavors and textures. Not only is there kale and roasted Brussels sprouts but also blueberries  sliced red grapes  dried cranberries  candied pecans  chopped cucumbers and toasted pepitas. This salad also comes with goat cheese and red onions but I requested to omit this. I love the sweetness and flavor from the fruit and the strawberry vinaigrette enhances that light sweetness throughout each bite. My dressing automatically came on the side since this was a to go order  but if I dined in  I would normally ask for salad dressing on the side (don\'t like my salad swimming in dressing... kind of defeats the whole purpose of eating healthy). When I arrived exactly 15 minutes later (told you I work close to this BJ\'s location) after I placed my to go order  it took another 10 minutes to pick up my order since there was a person ahead of me making an order and the computer system was moving slow (according to the employee who was helping me with my transaction). Making my order to go over the phone was easy  along with pick up. I like that you can also have the option of making a to go order online as well  but I didn\'t want to use my cell phone data to do that for this visit. (They have free  fast WiFi here by the way).Overall  had a fantastic lunch with my husband at a price that was reasonable. Will have to come back for a dine in experience some time."
Elizabeth G.,Pico Rivera  CA,250,6,,9/2/2017,1.0,My review is a accumulation of visits into one. This is by far the worst BJ's location. Only thing giving it a star is the conveniency of the location as a meet up point for my friends. Waiters and server are just terrible. One visit  I ordered a mini pazookie took more than one hour to receive it. I had the same waitress twice after that and never had a good dining experience with her. Another visit  we never got a refill on our drinks until after we were done eating. Oh and once we were done eating the table was never bussed. The empty plates sat in front of us for at least 20 minutes before we finally got the attention of our waiter. (We were so kind enough to stack them on top for him *sarcasm) Another visit  the waitress kept forgetting everything  mixed up orders  and etc. The manager even admitted our table wasn't the only one who made a comment. It was not a good experience. So yeah this location is a no for me and has been for awhile. I recommend BJ's Downey location. Best to management.
Kenneth S.,Los Angeles  CA,2,39,127,8/19/2017,4.0,This is one of my favorite restaurants to visit and have good food and watch the games on tv. The staff is always nice and professional and take great care of us when we visit. We ordered the pepperoni  sausage and mushroom pizza and it was excellent as always. Our server was Kristian and she was nice  had a smile on her face and professional. Looking forward to visiting again.
Emiko H.,Rosemead  CA,254,26,8,4/1/2017,1.0,My friends and I come to bjs occasionally to do celebrations for birthdays  New Years  and coworker dinner parties. This is the first time ever coming in and leaving with anger and confusion. We came in on Friday night and was told that our wait was about 20 minutes; but instead  my friends and I waited over an hour to be seated. It didn't really bother us because it was a bit crowded so it was understandable. But what confused me was that no waiter/waitress came up to let us know that he/she would be serving us that night. We looked around and tried to flag down a server but were ignored countless times. One worker stood by the pos system while the other 5-6 waiters were on the other side near the stairs just talked amongst themselves while they stared at the customers. Excuse me? My friend raised her hand to get service but instead of being attended to   she was completely ignored by the waitress even though we clearly saw her eyed our table. What I don't get was that if she wasn't our server  why couldn't she let our server know that we are ready to order? We sat there for over 30 minutes plus the hour we've waited for our table. We were all hungry and pissed off so we stood up to leave. As we walked out  not one server gave a damn and just watched us leave. What a complete waste of our freakin time. This will be the last time any of us will be back. We will also be sure to let our friends and family know of our experiences because why should anyone support a restaurant that doesn't care about their customers.
Lynette V.,Whittier  CA,0,1,,8/9/2017,5.0,This place was great. The food was amazing I got the fettuccine Alfredo with a side of fries. The fries were the best fries ever. And the pasta was a great size of a lunch special. And the bread it can with was amazing. Will absolutely come back.
Gigi g.,Los Angeles  CA,185,59,26,1/31/2017,1.0,Hostess was rude. Did not even acknowledged us. So we went to the bar area to seat ourselves. When we sat  we were asked for ID. I was with my 19 year old daughter. I know of you serve food in a restaurant you can have minors on a bar area. We just wanted food.
Aer D.,Park La Brea  CA,6,68,17,3/2/2017,1.0,Food came at all different times. Do not get the ahi salad. Dressing drenched the wilted leaves  plate was dirty and soiled with grease  ahi tuna smelled fishy  and it was overly vinegary. Pickled cucumbers worsened the dish. Tomato chunks were too huge in size.
Ryan J.,Tracy  CA,0,11,7,5/6/2017,4.0,Just another BJ's. Nothing special but the bartenders are definitely above average. This BJ's is located inside the Montebello Mall next to the 60. You cant go wrong with the Parmesan Crusted Chicken.
Carlos R.,Pico Rivera  CA,0,13,2,5/1/2017,4.0,Very good ambiance. Very good service. Calamari appetizer very good. Nutty brunette beer & Jeremiah red a must try.
Rebecca G.,Buena Park  CA,111,7,3,7/1/2017,1.0,Had never been to this location before. My husband's work friends chose it for a send off dinner for him. I get we had a very large group on a busy night so we expected the service to be a little slow but to wait 30 minutes for a beer after asking for it 2-3 times  40 minutes for checks and being over charged for stuff that wasn't ordered. And the service was flat out rude. I was engaged in a conversation with my husband and one server came with a drink and set it right between us and didn't even have the decency to pour after she behaved to rudely(it was a split of prosecco)Its clear that the servers here are poorly trained and/or overworked. These servers need to be retrained in the art of customer service. The food was ok. We ordered nachos and wings. There was no guac on the nachos so we ordered a side of guac. The guac had CELERY in it! Who puts celery in guacamole!? A cheap ass restaurant trying to stretch ingredients and skimp on quality  that's who. I sent it back and the server tried to save face by saying  oh its a mix that they put in. Uh no bitch  that shit was ground up and mixed in. Clearly  in an effort to stretch it out. At least try your shit before you serve it. Also  celery is not a typical ingredient. What happens when you serve that to someone with an allergy to celery? Good luck with that one. If I'm ever in the area again I'll choose Olive garden instead....and I don't even like Olive garden's food.
Kevin W.,Temple City  CA,496,1767,7725,2/19/2015\n            \n\n\n\n\n\nUpdated review,5.0,BJ's has some pretty good brews!Blonde - $5.25 HopStorm IPA - $5.75Chicken Ranch Mini Deep Dish Pizza - $6 - Awesome happy hour item. You get a 6 inch pizza of your choice. Chicken ranch was a nice twist on the normal ddp. Crust is good and the cheese that crisps up on the edges was delicious. The ranch drizzle on top added a nice creamy flavor.
Orlando S.,Long Beach  CA,1280,29,1,12/11/2016,1.0,Tonight I ordered a Kale & Brussel Sprout Salad for take out. I picked it up and when I got home  the shrimp in the salad was ice cold  not blackened as I asked  and there was only four in the salad. I called and was immediately transferred to Ryan the manager. This guy started making excuse after excuse as to why the salad was made wrong and when I asked for my money back  he told me i'd have to get in contact with the general manager. Tomorrow I plan on calling corporate and getting my money back. I will NEVER order from this place again until Ryan is no longer an employee of this restaurant.
Dania D.,Los Angeles  CA,51,8,1,4/1/2017,5.0,Amazing service! Definitely the best BJ's I been to. My boyfriend and I have date night on Thursday and this is our go to spot. DEF RECOMMEND
Marissa A.,Monrovia  CA,0,1,,8/10/2017,5.0,We had a waiter named Daniel. He took over from our previous waiter while he went to break and took very good care of our table all the way til we ended our night.. and sang a great happy birthday song all by himself. Definitely love bjs and there drinks and food.. and good service. That is Daniel!
art D.,Whittier  CA,85,8,,3/27/2017,1.0,I was just watching the commercial and wow BJs looks so good! It makes me sad that whenever I try this place the service has been so bad I will never go back again. Last time I was there I ordered a calzone and it was ice cold in the middle and they heated it up twice for me and it was still not cooked all the way. I had to pay a full bill and I did not even touch the calzone I was so grossed out. I couldn't get out of their fast enough  just a very bad vibe. And the service was extremely slow. I hate to complain or write a bad review but that commercial brought back that feeling of bitter disappointment. Hopefully their service has gotten better  but my experience was terrible.
Tiffany C.,Pico Rivera  CA,1,86,29,2/14/2017,1.0,This is the fifth time I ordered to go and the fifth time they messed up my order. I asked for a half and half pizza. Half NO onions and NO olives...well guess what...I opened the box and found onions and olives. Thanks for nothing BJ's. Seriously-get it right.
Janelle G.,Monterey Park  CA,52,252,56,1/1/2016,1.0,"This is my first time at this BJ\'s. The service is HORRIBLE!!!! I couldn\'t keep track of how many servers helped us. One girl sat us down  another came to our table  who claimed to be our waitress. A few minutes later another waitress came and said she was taking over for our first waitress. We ordered our drinks  which took about 20 minutes to get. Some guy brought out our drinks  another guy brought out my soup  then ANOTHER guy brought out our entrees. My deep dish ziti was not so ""deep."" It was basically a few noodles with a gob of cheese with a cup full of grease on the bottom. The ""waitress"" never came to refill our drinks or ask if we needed anything else. The tables are ridiculously close together. It can\'t possibly be safe in there if an emergency happened!!!! I WILL NOT be returning to this BJ\'s!!!!"
Sally C.,Santa Fe Springs  CA,0,22,2,7/22/2017,1.0,Sat down very quickly. Server never came  no waters  no acknowledgement of any kind. We got up to leave and told the hostess that nobody came to attend to us. No apology and very indifferent if we stayed or left. Terrible service!! We walked to the sushi place and we were taken care of ASAP! BJ  you suck and I won't go back.
Lori M.,Costa Mesa  CA,125,4,1,7/26/2017,2.0,Good food HORRIBLE service. As soon as we sit down we notice the waiter was going to deliver anything but good service and we were right. We get our food and it was great all of our orders for that matter. Which made us overlook the waiters horrible customer service. Until it wasn't. Our Pizookie was rock hard. So I decide to say something to the waiter. Only thing  no waiter. He had checked us out before we got our dessert  which made me realize he wasn't coming back. So I go up to a waiter and what seemed to be a manager and let them know and they say ok sorry we'll send one right out. 20 mins later still no Pizookie. I go ask again and this time they did bring it out fairly quickly. What made it great.. as we were leaving the manager asked us if the second Pizookie was better. I told him  after waiting over 25 mins .. and he says but was it good? Just not the best customer service. But overall the food was delicious  second Pazookie was better. I do want to add that our server (gentleman that brought out the food) was amazing!!!! Wish he was our waiter !!!
Rizzomar ..,Arcadia  CA,0,19,4,8/22/2016,4.0,This is my 4th time coming to BJs. I really love the Shrimp and Asparagus Penne. The hot and spicy wings have an intense smell because of the sauce but they are pretty good too. This place gets very busy but the food has been good so far. The service is nice too. My fianc ordered an Avacodo burger which he loved. This place is definitely an option for us when we want to eat out.
Carol D.,Rosemead  CA,91,2,,12/8/2016,1.0,All right  where to begin... Service was bad; our waitress seemed to forget about us entirely for half the time spent here. Our food was delivered by someone else  and we had to flag down a busboy for utensils. That  unfortunately  was the best part of my experience. My biggest issue was the food poisoning I contracted from the meal. I had the Baby Back Pork Ribs with mashed potatoes and Brussels sprouts  and my boyfriend had the BJ's Classic Rib-Eye. We both got sick  but I had to miss work the next day on account of horrible nausea  muscle pain  and fever. Suffice it to say we will never be returning to this location again.
Lizbeth M.,Downey  CA,0,12,8,6/6/2017,2.0,My experience was ruined before I even arrived at the place. Customer service is not a priority here. I called to ask what the wait time was for a party of 7 and was told they can't give an accurate wait time for over a party of 6. When I asked for the wait time for a party of 6  I was hung up on!!! I tried calling again  this time simply asking the wait time for a party of 6  and I was told 15 minutes. 5 minutes later I arrived at the restaurant and the wait time was 2 hours. I understand a lot can change in 5 minutes  but that was RIDICULOUS! I was so fed up I ended up picking up fast food and eating at home. Terrible customer service.
E L.,Alhambra  CA,313,220,137,1/23/2017,4.0,This place is always great for their Tatonka stout. That's probably the only beer I would recommend. Food is okay. Always try to sit at the bar since you'll get better and faster service. They have late night happy hour also. Usually the beer was $4 a pint but i think its closer to $5.00 or $5.50 now. Very clean and spacious place. Good place to watch sports at the bar area.
Renee C.,Los Angeles  CA,78,18,5,7/12/2016,1.0,I decided to drop in  solo  after shopping at the mall. I walked in to see four ladies standing at the front counter they greeted me and when I informed them that I was a party of 1 for dinner I was told that I could find a seat at the bar  because it was happy hour.I hesitated for a moment but was not offered another option. I asked if there were tables available. They said they didn't know but I could seat myself anywhere.I I walked to the bar area and although there were pub tables  I turned around and walked out. Not one comment from the four ladies there. I know that front desk is a sturdy piece of furniture that does not require 4 bodies to hold it up.I will be withdrawing from their email list. An email was what brought me in this evening.
Aly B.,Los Angeles  CA,0,10,2,2/17/2017,5.0,I've been coming to this location for over 8 years and truly have never been disappointed with my food or service  staff is always so friendly and attentive. My Boyfriend and I had dinner today and we were served by Nicklus he was more than friendly and helpful of all our needs he went above and beyond to make sure we were well taken care of constantly asking how we were doing  we got our food in not time and he was on top of his game refilling our drinks. This review is way over due but it felt like the right time! Thank you BJ's for your Delicious food and outstanding service.
Rachel H.,Los Angeles  CA,0,47,9,6/26/2015,2.0,Sundays  Fathers day  was a wonderful experience. Not crowded  we were seated fast. Came back on Tuesday night  3 of us  the experience was horrible  the waitress had attitude  we ordered drinks  my drink was not my drink  i returned it. then we ordered a small dish (see picture) burnt  they burnt it!!!
Jose S.,East Los Angeles  Los Angeles  CA,22,14,65,7/1/2016,5.0,A regular at this place. Love the food and the service. Brussels sprouts on point. Recomendable appetizers.
Julie L.,Los Angeles  CA,1,13,3,1/22/2017,1.0,Horrible experience  they had a problem with my to go order and when I asked for the manager  they bring me the KITCHEN MANAGER.. how unprofessional is that? and he's shirt was all dirty like really . I was a loyal customer from this location until yesterday. I don't need managers to give me attitude like if I was asking for free food . I will take my money elsewhere.
Shaun B.,Montebello  CA,0,3,7,8/19/2016,2.0,Service was incredibly slow  we came here for a quick meal at 8:30  were seated at 8:45  it is now 11:05 and our server Martin G has disappeared once again for almost 10 minutes after giving us the check.I ordered a BJs favourite deep dish pizza which was quite average - not bad  but not great either.The wife ordered the fish & chips  of which the chips were ok but the fish was so overcooked and had so much batter it was basically fossilized.We will not be coming back.
Luis C.,Pomona  CA,0,10,1,1/17/2017,2.0,Went to this location on Martin Luther Kings  Day a bit busy services was a bit slow we ordered a pitcher of beer are glasses were very dirty had to replace them twice flatware was also very dirty spotted and had dry food on it pretty gross. pizza was good and so were the appetizers. Received our bill they did not give us the discount for happy hour we had to complain they did change it after a bit of complaining I don't think I'll be come back to this location. The West Covina location is much better.
Elizabeth G.,Rosemead  CA,2,12,133,7/5/2016,3.0,Family friendly restaurant with a big selection of menu items. Their pizzas are very good. Loud atmosphere with televisions for watching sports. Good bar selection of beers as well. I always get their pazookis. Great dessert! Service is a hit or miss. Always crowded. Make reservations before you get there. Wait can be long at times. Overall  the quality of the food is descent and I would come back to explore other dishes.
Edward R.,Los Angeles  CA,47,131,437,11/11/2015,4.0,I have came to this BJ's many times and never have any problems with their service. The server usually is good about following up and checking if everything is well and if we need anything at all. The appetizer comes out first and devour it prior to our main entrees. I recommend this location since I have never had any issues and rate them with a 4 star.
Dora C.,Montebello  CA,0,17,,7/11/2017,2.0,There were three of us in the bar area sitting at a booth. Our waitress took such a long time to take our order for drinks and took even longer to take our order for food. She only came around once to check on us . Our food which was only a few appetizers took even longer. It was a frustrating experience and we felt bad for the other servers who helped us because we couldn't find our waitress. Won't be returning there for happy hour.
Javie M.,Montebello  CA,0,7,,1/11/2017,5.0,This BJ's is great always go here with the babe  good for a date or family dinners. They are on top of there refill game they don't ask they just bring your drink.
Veronica M.,San Gabriel  CA,7,28,2,12/27/2016,4.0,We love this place !! I like the shrimp tacos wow excellent food my favorite place to eat
Jon O.,Lakewood  CA,16,17,64,1/9/2016,5.0,We love Bjs and are members. Staffs are always great every where. Food is fantastic and beer is cold. The tavern cut pizza  itialian market good with a house blonde. Gladys gets the ahi tuna salad every time. Distinctively good wings. Get the sauces on the side  and a side of pot stickers.
Sandra J.,La Mirada  CA,2,2,,6/23/2017,5.0,We had a party of 16 water polo players on Fathers day and they accommodated us last minute!
Victor G.,Commerce  CA,58,5,,2/3/2017,1.0,I came here to get my self a shot of Jamison with a pickle back. The bartender told me I couldn't get a pickle back cause it was in the back this the Second time I come and I have a bad experience. Why can't this bjs be more Friendly like the one in downy they are awesome over there.
Kathy M.,San Gabriel  CA,152,9,21,6/20/2016,3.0,The hosts were friendly and welcoming. We were told we would be seated in a few minutes  which we were. The host that guided us to our seat walked in a nice timely manner. Jimmy then greeted us as our server and took our drink orders.Here is where it turned a little bad. A different server came and took our food order. We got our food order in a timely fashion. Between getting sat and placing our order  we never got our table settings (napkin and silverware). So I kindly asked our server for some settings. He came back a few minutes with one fork. I then asked if we can get two settings  with the napkins and silverware. He looked at me with a confused look  but when he returned with what I've asked for  there was some attitude given back at me. I also asked for some ketchup and Tabasco. It took about 3 minutes to get the condiments. I understand how servers work. I also understand how some customers are jerks  but that doesn't mean to push it onto other customers. I set my glass on the side for a refill. He took my glass hoping to get it refilled. Nope. I waited over 5 minutes before asking a busser for a refill.When we were done eating and received the bill  that was when I found out his name  Carlos. It wasn't until we paid our bill that he became super friendly.Overall  food was great  but the service can be better.
Janell C.,Los Angeles  CA,7,26,1,3/5/2016,2.0,I really don't know why we came here. Not my favorite. We were invisible.  The service was awful. The server was some young kid that looked like I bothered cause I was ready to order.  He didn't roll his eyes but I was waiting. Never again. Soooooooo disappointed.  Beer was cold. I guess that's the two stars. Flip this joint.
Oliver C.,Whittier  CA,0,21,2,5/1/2017,1.0,Idk how many times I'll let myself be disappointed by this place if it's not one thing it's the other.  The run down; 11:30 get there sit at the bar that has 3 other people  bartender takes a good 5 minutes to acknowledge me too busy chattin. Then they've changed their happy hour again no longer $5 call drinks. Now it's $1 off WOW a whole dollar! And TWO off of apps. Hardly can be considered a happy hour  maybe slightly makes up for the unprofessional and straight shitty service by all staff. Took way longer than expected for spinach dip when restaurant was empty. At 1130 they turn up the lights!!! It closes at 12. The manager who looked bitter didn't once smile or acknowledge a single guests existence even thou I was staring at him trying to get his attention to say something about my so far shitty experience. He just went behind the bar and told the bartender to close up his tabs. Mind you the place is suppose to be open till midnight and it's not past 1140. The tender tells the new guests they have 5 minutes to order  I didn't know they stopped serving food 15 minutes before they close. Or did the staff just wanna go home?? I work in the industry. There's no excuse for this behavior they didn't even try  they didn't give a rats ass about anyone or anything other than getting outta there. You're a manager!!! You should be acknowledging every guest! At least try and fake a smile. You are in the wrong industry man. HOSPITALITY! it's the way you make one feel during the transsction. I felt upset  frustrated   bitter  not cared about  rushed and ripped off. Definetly unsatisfied to say the least. Not ideals. Thanks bald bitter manager who hates his job and Cesar who made me wait too long for my drink because he was busy either ignoring my existence or talking. Manager turned off music and tvs before my phone even read 12! Never. Again
Darlene Q.,Temple City  CA,15,241,58,10/4/2016\n            \n\n\n\n\n\nUpdated review,1.0,They don't even deserve a star for the wu their bathroom is. A lot of dtalls didn't have toilet paper and there was paper all over the floor. The toilet seats were also dirty. Where's the person who's supose to keep the bathroom clesn?
Amelia L.,San Gabriel  CA,6,19,,4/27/2017,2.0,My experience with BJ's has been up and down  never consistent. I had visited this restaurant with my family before and received exceptional service. I don't understand why this time was different. Our female server  don't know her name but she wears glasses  was enthusiastic at first and seemed prompt and friendly  but her attitude gradually fell along with the service she gave us. We ordered two hickory barbecue burgers  a parmesan crusted chicken  a salmon entree  a sandwich  and a large pizza. The pizza was the first to come  which took me by surprise because it usually takes the most time to arrive. Twenty minutes had passed and the entrees started to arrive one by one. I ordered a well done burger and I received medium rare. My dad's sandwich hadn't arrived yet  but the table next to us ordered the same sandwich and his arrived first (even though they were sat 20 minutes after us). I think they made a mistake and gave the sandwich to them instead. After the food arrived  our server stopped checking up on our table. We saw her jumping from table to table  but never checked up on us. We had to wave down a bus boy to ask where my dad's sandwich was because everyone's food had arrived. 30 minutes later  we decided to ask for a manager and he came to our table. We told him that my burger was made incorrectly  and didn't receive the sandwich. Another 20 minutes passes  but at this point our server was avoiding our table because we complained about our service. We thought she did it on purpose because she felt embarrassed. But my question is  she is our server and if she made a mistake  she should be the one to apologize for the inconvenience. Why was she acting like a child by avoiding us. She kept checking up on the surrounding tables  but never made an effort to stop by us until the very end to drop off the check. They took off the sandwich from the bill  but we told the manager there was no need to do that because we weren't looking for a free meal  we just wanted our food. We did appreciate the effort  but it came too late. Instead of making up for it at the end and apologizing  make the moment right and do something about it when the time comes. We could have gone to other restaurants  but we chose this one because of a previous experience. This is unacceptable. Will not be dining here for while and will visit the Arcadia location instead.
Abigail Abby D.,Corona  CA,81,6,1,1/4/2017,2.0,Terrible service. They have this new texting where they text you when your table is ready and once they send the text  they will only hold it for three minutes. We checked for our table because we have been waiting more than the 30 minutes that they estimated and they said they texted us. We didn't get it and they didn't call us and we were standing right next to them. When we went up to ask  they didn't even look at us.
Jessica W.,Alhambra  CA,2,90,186,7/18/2015,4.0,I ordered the chicken tenders with crispy thin fries and the sparkling raspberry lemonade. They were both good. The waitress was friendly. I wouldn't mind coming here again.
