Username,location,friend_count,review_count,photo_count,date,rating,review
Gigi G.,Alhambra  CA,0,2,1,1/25/2017,3.0,My friend and I decided to go to this place yesterday for lunch  our experience was not what we expected from a place so popular like BJ'S. First off  I ordered fried Calamari  let me tell y'all it was hard as a rock  dried and old. Then we were offered a free dessert if we sign up for the members rewards program. Well we ended up paying for it. Overall bad experience.
Kira P.,Los Angeles  CA,181,77,171,9/30/2015,5.0,"My husband and decided to go to BJ\'S last night because it was Free Pizookie Day. When we arrived we found out there was a 20 minute wait. (Which was to be expected on this momentous day) As it was  the main bar was full so we had to wait. My husband got antsy 10 minutes into our wait and decided to explore the restaurant... and he found a second bar! (There is actually another bar inside the restaurant area) We asked the host and he said yes  we can seat ourselves at that bar as well.Once seated we were greeted by Rebecca who said  ""Thanks for deciding to join me tonight guys."" Right away we knew we had made the right choice. Her bright smile  welcoming personality  and charisma made us feel right at home.While perusing the menu I couldn\'t find the stuffed baked potatoes. Rebecca assured me that they do still have then on the menu  they are just on the lunch menu now. I was elated  since I had been craving that dish for weeks  and was looking forward to finally getting to go to BJ\'s so I could have it. Throughout our meal Rebecca was very attentive and always there whenever we needed anything. Towards the end of our meal we overheard a regular asking our server how she liked married life. So when she returned to our table we inquired if she is newly married? She told us that she just got married in May. We informed her our wedding was just 3 weeks ago. We congratulated eachother and it was a bonding moment.All in all  the food was delicious  our food came out very fast  the service was excellent  and the Pizookie was the icing on the cake (so to speak). Thank you BJ\'s for making our date night truly special! To ensure our compliments get to the right place I feel it necessary to include information that might help. 0490 Table 652 Rebecca 30 SvrCk: 12 9:10p 9/29/15"
Marissa B.,Burbank  CA,16,103,22,3/4/2017,1.0,"If I could give this place 0 stars I would. I contacted the restaurant Friday to schedule a reservation for 10 people Saturday. Some snotty a-hole answered the phone  put me on hold first then told me to call back in the morning. When I asked if reservations were possible he said  ""call back in the morning"" and hung up. I reluctantly called back today and was told to hold while the person who answered transferred me to a manager. I asked for an explanation  ""why did I need a manager?"" He said they were booked  I asked what their reservation policy was? He said typically you have to reserve a day prior or days prior. I explained I had attempted to reserve and was told to call the next morning. At least this person was a bit more helpful but still a ridiculous attempt to book reservation. Bottom line  this is shitty customer service and now my party of 10 will take their business elsewhere"
Regina P.,Burbank  CA,16,71,48,2/8/2016,2.0,BJ's has really declined in their service and quality of their food. On this particular visit  my dad ordered a steak to be well-done and was shocked to see how raw the meat was (I posted a photo). At first  he tried to forget about it and dunk the pieces in some A1  but the texture was chewy and tasted bloody. So  as you can imagine  it was difficult to swallow.I called to speak with a manager and I was surprised by the lack of reaction to my dad's raging red steak. He tried to be reassuring by insisting that my dad was always welcome to have his meal sent back to the kitchen to be fixed. I explained to the manager that my father was a diabetic and couldn't wait for the restaurant to get things right on their second  or perhaps  third try. I didn't appreciate the direction of our interaction. I felt as though the manager was simply shrugging off the incident as something that happens sometimes  instead of taking full accountability and apologizing on behalf of their error. Although I made it clear that there was no excuse for the raw steak  it still felt like taking it off the bill was pulling teeth for this guy  (though it should have been a no-brainer). It's unbelievable what customer service has become. I feel like this restaurant needs to be more willing to take responsibility for their mishaps and not try to smooth things over by offering a free pizookie. You can't buy a consumer's loyalty with a hot cookie and vanilla bean ice cream  even if it does sound tempting. Simply apologizing and not making excuses for your staff's error would've sufficed. Speaking up about the quality of food being sub-par shouldn't be taken lightly. My parents don't go out to eat much and they shouldn't have to settle or wait forever for the staff to get it right.
Myra L.,Sun Valley  CA,5,10,,12/28/2016,5.0,Drove in from Las Vegas and was greated with enthusiastic and friendly faces. We were seated immediately and our waitress was very informative on the specials and what was the most popular dishes. Our daughter was a bit fussy but our waitress  Amanda  was very patient and kind. The meal was delicious and the experience was worth it. We wil be back  especially for the pizookie. Thank You Amanda  you're such a gem.
Frank S.,Los Angeles  CA,82,46,6,6/11/2017,5.0,We came here during dinner service. There was a problem with their system so every orders were delayed. We waited almost an hiur just to get our food. However  the waitress and the manager was very accomodating; they told us the reason why everything was late. Because we got our food really late  they gave us a big discount; which was really awesome. The customer service was reallt phenomenal. The food was also good.
Ardi M.,Woodland Hills  Los Angeles  CA,218,4,,3/25/2017,1.0,"Went in around 11:15 pm last night. Waited almost 45 min to get a cold pizza that wasn\'t even made right. On top of that the manager tried to compensate us for our time by ""rushing out"" another pizza which took 30 min. Our server said that our manager is going to ""hook you guys up"" on the bill when all they did was deduct the first pizza which was supposed to be replaced regardless cause it didn\'t even taste like a bqq chicken pizza. I go to the Woodland Hills location at least minimum once a month and when I compare the 2 it\'s pathetic as to how disgusting the customer service was from both the server and manager. Manager was a small short middle eastern looking woman. I hope other people don\'t have to go through what I went through last night."
Cheri S.,Camarillo  CA,53,10,2,6/9/2017,1.0,Serving half the table   then serving the rest of the table a half hour later is BS. What the H?????
Elaine P.,Winnetka  Los Angeles  CA,48,146,591,9/3/2015,5.0,"I was wary of coming here due to the recent reviews  but I got the opposite experience.Went here Monday night for a farewell dinner. Parking is free and it\'s a 2-3 story lot next to the restaurant. It\'s fairly busy even on a Monday  but we were seated quickly. Our server was the nicest guy ever. Friendly demeanor  patient  and didn\'t get our orders wrong (argh! I wish I remembered his name to give him credit!). When he found out that it was a reunion  farewell  and late bday celebration all in one  he was like ""I usually don\'t do this but...""When someone says that  you can\'t help but be curious.He offered to make us a \'pizookie platter\'. What is that you ask? Well  I\'ll just say It\'s a monster. It\'s 4 cookie flavors in a large pizza pan topped with a mountain of ice cream. None of us could finish it (I regret nothing! NOTHING!).Other than our main waiter  other servers were nice and helpful when we asked them to take pictures of us. Our main food and drinks were great  no complaints there. Get the fish and chips (extra tartar) and the berry cider (Jerry Berry  I think it\'s called).All in all  a great place to bring a small group of friends. The customer service made the memories all the more sweeter (hah! I\'ll shut up now.)."
Kayla R.,Los Angeles  CA,107,104,240,4/19/2016,5.0,I've been here several times & even at the Glendale location. Not sure why I haven't written a review yet  but I really needed to after my last experience. We came here last Thursday after my brother's pinning ceremony and figured this would be a quick and smart place to go and have a celebratory dinner.We walked in with 7 of us. They just needed to set the table & had us seated right away. Our server was Jan & she took care of us entirely.Everyone got their own thing  but I ordered the Lemon Thyme Chicken and the Spinach Stuffed Mushrooms. I always always always get the Spinach Stuffed Mushrooms when I'm here. It is so freakin' good. Highly recommend!!!!!!!My parents shared a rack of ribs with their side soups. My brother got the jambalaya. I'm not sure what the rest of our group ordered  but everyone was happy. No complaints. Everything was delicious. I tried some of my parents' & brother's order and everything was cooked & seasoned well.Our server even offered a complimentary pazookie to my brother as we were there celebrating him as a new college graduate. How sweet & kind of her! It was such a special day for him  so I thought it was extremely thoughtful of her to do that for us without us even asking!!!!!!!!!She took care of us from beginning to end & her section was full!!!!! I love a good server.Good food. Good service. For our most recent experience here  5 stars!
Sarkis A.,Burbank  CA,75,50,552,7/29/2017,1.0,wow i'm going to give theses people 1 star since the whole place is empty and they said we have to wait 15 to get a table. can you believe this one employee can bring down a good biz
Whippet G.,Los Angeles  CA,1,10,,6/13/2017,3.0,I really do enjoy their diverse menu and food  but never go there if you are in a hurry! I went there an hour and 15 minutes before I planned to catch a movie at the AMC. I only ordered an appetizer and a salad  and it took them AN HOUR to bring them to me. I was literally getting up to leave and cancel my order when the food finally arrived. So  the server took the app off my bill (because it was the cheaper of the two) and put my salad in a to-go box. I attended the movie hungry  and very annoyed. PS Nobody wants to eat a leftover soggy salad! I still gave them 3 Stars because when I do have unlimited time to devote to dining out  the food is great! Those servers must be perpetually slammed  because it's always the slowest service in town!
Jason R.,Los Angeles  CA,0,10,5,2/18/2017,1.0,wow what can i say! only rating 1 starr because i cant put 0. get to the restaurant with a party of 10  on a saturday night. get sat down rather fast about 15-20 mins. take our waiter about another 10 mins to get or drinks which i thought was weird. he takes our order it took over an hour to bring the food. aside from it taking over an hour for our food everyone around us that got there after us got their food first. the food was also cold. i ordered a guacamole bacon burger and our waiter asked how i wanted my patty and i said well done. when i got my burger it was so pink i asked him to take the burger back and not bring me anything. it is by far the worst service i have ever received from a restaurant. food was cold  waiter was attentive worst birthday my friend has ever spent. waiter didnt want to give his name when we asked for it. it said ryan on the receipt.
Briana N.,Sunland  CA,0,48,5,6/11/2017,1.0,Terrible service! We asked to order rite away as our party was hungry and knew what they wanted. We were there for TWO HOURS!!! It took forever for our food to come and anything else we asked for. Will never come to this location again.
Melanie D.,Los Angeles  CA,305,934,1517,2/25/2015\n            \n\n\n\n\n\nUpdated review,3.0,This review is for BJ's beer dinner event.Several times per year  BJ's holds beer dinners  highlighting a special brewery. This time it was Rogue Brewery from Oregon. The dinner is 4 courses with 8 different beers to try - 6 from Rogue and 2 beers that they brew themselves. The cost is $30 advanced purchase  $35 on the day of the event.They started with the lightest brew (good chit pilsner - yes  that's the name!) and progressed to the richest one (double chocolate stout). They served a variety of ales in between. Each beer pour was about 6 oz  so drinking a full 8 of them would have been way too much. They were very generous with their pours (sometimes offering seconds)  and it was nice to be able to taste so many different beers.Unfortunately  the food was lackluster and boring. They started with 2 appetizers - crispy  fried artichokes and chicken tavern-cut (thin crust) pizza. The entree was cajun pasta. The apps were tasty enough but nothing special. The entree was horribly bland with a minimal amount of chicken and overcooked pasta. Dessert was an individual sized peanut butter pizookie (basically a big chewy cookie) topped with vanilla ice cream. If you like their pizookie  this is right up your alley. The amount of beers to try was impressive  but the food left a lot to be desired. I'm glad I tried it  but unless they elevate the food  it will be my last beer dinner here.parking -limited free self parking or valet
Edythe M.,Hollywood  Los Angeles  CA,77,31,16,5/15/2017,5.0,Their BBQ drop dish of sooooo fire!  Never disappointed with anything from pizza  to pasta or chicken dishes. Even their entree salads are on point.
Jazmine G.,Sun Valley  CA,26,43,47,5/12/2016,5.0,I was here about one week ago we came just to have some good dinner and to our surprise it was surprisingly on point.I hadn't been here in a while so I didn't know what to expect. My fiance got a bison burger  I on the other hand was craving clam chowder but for some reason I went with the bacon brisket burger which was delicious btw I have not had such a good burger in so long.We also got calamari has an appetizer because that's always good and of course my boyfriend couldn't say no to some good beers and a triple chocolate Pizookie.Janice was really nice  great customer service.
Johanna M.,Los Angeles  CA,10,6,8,3/4/2017,1.0,Worst place to eat. Service sucks. Especially on a Saturday. All the tables get waited. But if I got here first where's my food. Maybe it doesn't help that you ask who's your waiter. No water offered upon arrival. The impression I got being from out of town is. Don't come here so bad. No appetizer even though it was ordered. Food came kinda cold. And we'll after telling the waiter no appetizer just food. I did get a free desert. But was gonna order one anyways. At least my date had a better mood then mines.
Robert L.,Los Angeles  CA,0,24,22,3/5/2017,3.0,got here and the place was jam-packed. After a 40 minute wait we were seated. 20 minutes later we got to order and another half hour before our food was delivered. To top it off all the food was cold
Erika M.,Prosper  TX,1,11,,3/9/2017,1.0,This was terrible food. I had the deep dish mini pizza. Something on the pizza tasted soured. The thin crust pizza was also not good. My husband said the gluten free pizza was actually pretty good. Overall it was way below average and not worth your hard earned dollars.
Cindy A.,Los Angeles  CA,2,14,16,4/30/2017,3.0,Service was ok at best. Waited about 15-20 to be seated. Waitress didn't come to our table too often and was nowhere to be seen. She kind but quite clumsy. She dropped a utensil when picking up our plates. Our food arrived after over 20 minutes of waiting and the pizza we ordered wasn't hot anymore. My family took a bit into it and it was cool. This place redeemed itself with my correct order of the California chicken club.
Peter V.,Fresno  CA,9,8,,5/13/2017,4.0,Great place to eat  good prices and enjoyed the atmosphere here. The outside was well furnished and I recommend to many that enjoy great food
Leona R.,Spring Valley  CA,396,120,104,3/23/2017,3.0,average BJs  nothing too special. they are almost always consistent with their food
Webes T.,Sun Valley  CA,0,48,,3/9/2017,1.0,save yourself the frustration of being treated like shit and eat anywhere else in LA but this particular BJs. The staff is so bad. Seems like every time I try to go here I just get frustrated with the staff. This time they couldn't even seat us right. I couldn't take and left. I hope the new restaurants opening in Burbank are better and don't hire anyone from this BJs!!
Monica T.,Covina  CA,0,1,4,4/26/2017,5.0,Just got back from a dinner with coworkers and our waiter Mike was A M A Z I N G. I don't usually do these Yelp reviews but I feel like Mike really did make our visit a great one. He was on top of everything and so kind! We even asked when he's usually in just to go back and have him as our waiter! Ask for him if you want great customer service!
Kevin B.,Panorama City  Los Angeles  CA,0,3,,6/10/2017,1.0,By far my worse experience at BJ's in Burbank. The service was slow  they had issues with their point of order system and paying. It took 15 minutes from the time we sat down before they even asked about drinks  took our entire order. My wife's beer came relatively fast  our cheese sticks came out. We had to ask for the two remaining drinks  one water and one strawberry lemonade. Explanation  they had to get the lemonade from the back. But how long does it take to get water.We had a coupon for a free appetizer and two gift cards. We ordered two deserts which they comped because of the slow service. I reminded them of the free appetizer when I gave them the gift cards. I estimated the amount of the check  when I got it back I owed $16  but they could not get the one gift card to work because of system issues. The amount was higher than I expected  I asked for the check  was handed the wrong one  we were a table of three adults and I was handed a check with kids meals on it. I finally got the check and saw they had not take off the appetizer. We went over the check  the free appetizer and the one gift card  we estimate a credit of $4. I left an $8 additional tip. Much higher than was deserved but I once was a waiter. And we left.When I got home and put my leftover flat pizza away there were only three slices when I know there were 4 left.It may be a while before I go back.
Mel D.,Glendale  Los Angeles  CA,366,165,104,1/4/2016,4.0,Look it's BJs (hayoh)... We all know what the food is like  it's very typical. Nothing special but it is one of the better restaurants to go to for a game or meeting. What I love most about this specific location is the parking. You never have to worry about parking because you can always valet.Like I mentioned  food is alright. I usually get the bbq salad or wings and they've always been good. But it's nothing crazy to flip the table over from excitement. It's alright - just alright!
Joe E.,La Crescenta-Montrose  CA,841,381,1218,12/30/2014,2.0,It's kind of silly to write a review that is only highlighting lunch specials. A chicken quesadilla and chicken tacos. Each served with a side of black beans and 3 tortilla chips. 3. Coming in at around 6 dollars a piece  what is there to complain about? It's just that the tacos were so dry it was almost inedible. The quesadilla was mostly crispy tortilla. If you're going to have lunch specials  at least make them good. Next time we drive by all I will think about is the blah food we had last time. On the bright side  the beer was 3.50 a pint. Their IPA is pretty tasty if you're a fan of the West Coast style. Service also wasn't bad. But it wasn't great either. Parking is valet so bring some singles.
Diana G.,Los Angeles  CA,176,87,213,7/28/2016,4.0,I don't usually go to big chains  as I love to support mom and pop shops  but I have been going here for years (10+). I am a rewards member and get a lot of deals sent to my email. BOGO  free desserts and/or half priced meals. Because of this  I have tried almost everything on the menu. The one thing I recommend most is the pizza. Nothing beats that deep dish. I have tried the meats  Mediterranean and Hawaiian.I also like their sandwiches  fries (both skinny and fat)  calamari  parmesan chicken  steak  mashed potatoes  salads  etc...I can go on and on. Their ahi salad....OMG....Do yourself a favor and GET IT! Thank me later. Ok  I feel like I am all over the place on this review. I've been there too many times. The only reason I knocked off a star is because their burgers are not that great. I've given them a few chances  but they are never right. Only once did I return the burger  but it still came back as burnt as the first one  so I stopped ordering them. I've never had a problem with the service. They have usually been very friendly and attentive.
Chelsea S.,Los Angeles  CA,1,9,1,1/20/2017,1.0,I want to start off by saying I was server myself at a local Cheesecake Factory and now work at Marriott as guest services so I know how crazy guests can get. I don't ever complain because I understand the struggle. But this review can be used as a training tool. Our server started out as a welcoming male and then he went on break and was replaced by Alyssa. We ordered appetizers  sliders two with cheese and the other two without along with the beginnings combo. When the food came out the sliders had no cheese so I simply told her the situation and she looked at me with a blank face. With that  awkward silence so I suggested to just bring a slice of cheese and I'll make it myself. The cheese didn't come out for another 25 minutes so by then the sliders were cold and dry. Still  I did not complain. The service by her was very poor. She had an unprofessional attitude. After the cheese came we didn't ask her for anything else because we wanted to avoid her unprofessionalism. Paid for our meal and left.
Christel L.,Murrieta  CA,572,641,1647,2/4/2015,3.0,We were in the area and I had a BJ's gift card  so we came here for lunch. Wanting a little sun  we opted to sit on the patio rather than the dimly lit restaurant so the seating was quick. We ordered a couple of lunch specials and drinks. The food (personal pizza  salad  sandwich) was your standard BJ's quality food. Wedge salad  potato wedges  chicken tenders  and of course the small pizookie were good  but the pulled pork sandwich didn't have enough sauce on it. From this visit I've now noted that they've gotten on board with smaller drink portions  so I got a half pint of their Berry Burst Cider since it was still midday. The service was fine albeit laggy  but put me on the list of others who have issues with their valet parking. Being first time visitors  we pulled into the lot thinking the only option was valet because of their sign. If we knew self parking was also an option we would have tried that first  or at least nearby parking. Instead  we shelled out an extra $4 and change because they specifically encourage gratuity.
Sean W.,North Hollywood  Los Angeles  CA,7,11,,4/15/2017,3.0,Sunny day  130p. Burbank.Pull into BJs driveway. Valet blocking road. We know the top of the structure is wide open so we pass paying $4.50. Walk into BJs  empty. Empty like a Kmart on... any day. Sit at the bar where we are told service should be even faster  however  that was a big lie.Nice server  very chatty  but slow on delivery. The Bingo partners next to us also complained about their service. On our walk out we thanked the greeters  responded to ourselves  twice  and walked out - not hearing a peep. If you like beer  recommend.
Britta G.,Los Angeles  CA,515,240,399,1/24/2015,4.0,"I know BJ\'s is one of those chains that everyone knows about  but I\'ll write a review anyways! I personally love this specific BJ\'s because it\'s so huge. You never have to wait for a table. I\'m also a fan of the layout. There are a few different rooms so it doesn\'t feel like you are surrounded by people. I\'ve gotten so many things here  but I would say the ""Great White"" pizza is my absolute favorite. The personal size is perfect. I don\'t even like deep dish pizza but I just love it. ALL of the appetizers are phenomenal. You really can\'t go wrong. My favorite is the pepperoni pizza dip though. I\'ve made pizza dip before with basically the same ingredients and it\'s no where near as good as theirs. This really goes without saying  but the pizookies are life changing. I went this morning and was happy to find out they have a weekend brunch menu. I ordered the breakfast flatbread pizza and it was really good! Well cooked and flavorful."
Daisy I.,Downey  CA,0,8,1,9/3/2017,2.0,Ordered an deep dish ziti for take out. And it didn't have much sauce or flavor. Very disappointed about BJ's. Never going back again
Michelle D.,Vista  CA,0,12,7,5/31/2017,4.0,To be honest the food was great BUT they brought my brisket burger to the wrong table and I had to wait an additional ten minutes. I'm not picky but the customer service wasn't the best. I tried to get gravy and find a waiter for 10 minutes and he was no where to be found. The stars were earned by the quality of food and the fact that they made it right by offering a desserr
Cynthia A.,Los Angeles  CA,2,5,,2/18/2017,1.0,"ONLY RATING IT ONE STAR BECAUSE I HAVE TOO. Worst service ever the waiter was like ""oh I\'m going to help you guys with your drinks but let me help the other table first"" came back 35 mins later took our drinks waited more than an hour for our food asked for the burger well done and it tasted like it was only cooked for a couple mins the red juice was coming out of it completely gross. And when we got the food it wasn\'t even hot. To top it off it wasn\'t even that busy never coming here again!!!"
Rachel L.,Rancho Cucamonga  CA,1,2,1,7/27/2016,1.0,Tbh man  I came in here pretty excited for some good food  but I was fucking wrong smh! I asked for a Mac N Cheese  and all I got was the noodles without any sauce  or salt! What kind of food is this man? I hope y'all don't expect me to pay for this because I'm super heated! PLUS FOUND A CRICKET ON THE WALL NEAR MY FOOD AND MY WIFEY WAS TRIPPING SHIT! GET THE FOOD INSPECTORS TO INSPECT THIS BITCH AGAIN! KAREEM OUT
Maria M.,Sylmar  CA,153,1,,2/4/2017,1.0,I am here right now ...it didn't take long to get seated but when we did we ordered our food and took almost an hour my husband asked for his burger n it came out pink so we asked if they could fix it took another 25 min the 2 tables on each side of us came ate and are waiting for the check while me and my husband are barley starting to eat......never again
susie a.,Burbank  CA,0,91,96,2/4/2017,2.0,Slowest service ever and the food isn't that great. Ovoid this place if you are hungry!!
Eva S.,San Fernando  CA,1,14,,4/5/2017,1.0,"Service and quality of food have gone downhill. Server Marcus first forgot to put our appetizer order than finally came with the coldest order of calamari. I asked for another it was inedible. A long time later our entrees came out. Shrimp and asparagus pasta was . Pretty much salty marinara sauce. Fish n chips were super oily not crispy at all. I asked for wedge cut fries server didn\'t notify me that they ran out til after my order came n gave me regular. He finally ask for the check and he takes 20 min to bring it. Server kept disappearing on us and would randomly walk by n say ""oh yea u wanted this or that"" Worse service and food!! Go to woodranch grill near by. Much better quality food and better service. Also  when the bill came it was just the printed bill no portfolio along with it to place your card in. How awkward is that felt like I was at Denny\'s lol"
Jovanee R.,San Diego  CA,73,18,28,1/4/2017,1.0,On my way to my flight for New York City my friends and I decided to check this place out. The waiter by the name of Jessie was not friendly and took forever to take our order. She never refilled our water cups and our orders were all messed up and our food was cold. I will NEVER go back to this place and will not recommend it to any of my friends. Bad customer service and bad food.
Elen S.,Los Angeles  CA,16,8,,2/3/2017,1.0,Came to celebrate my birthday with my friends. It took over an hour for the food to come and the only reason they brought it out was because we complained on the wait. The pizookie ice cream was melted  my mini pizza was cold. It was absolutely the most disappointing birthday dinner I ever had in my life to the point that we ended up leaving the place without touching the food. Absolutely unacceptable.
Jennifer K.,Los Angeles  CA,3,2,9,4/14/2017,5.0,We have been here many times. It is always good. We came tonight and had the pleasure of getting Heather as our server. She told us about the prime rib special  which two of us got. Although my meat was too rare for me (even after they cooked it more)  I didn't really care. Heather was awesome. She didn't have to write anything down and got everything right. She kept checking on us and making sure our drinks were full and we were doing ok. She was very personable and friendly. I will definitely ask for her next time.
Paola S.,Los Angeles  CA,0,10,,7/6/2017,1.0,Went on a Sunday at around 12:30. It was a nice day so we sat outside  don't know if that's why our service was so bad. It wasn't even as busy as I expected  but maybe they were understaffed? Took 20 minutes to get our drinks and an additional 10 to get our orders taken. Had to ask for silverware and once we got it  it was dirty. There was a guy smoking at the table next to us. The waiters didn't ask him to put out his cigarette until someone complained. There was a family with a dog that came after us and the dog got fed before we did!this location sucks. Would recommend a different location.
Gunner J.,Los Angeles  CA,5,38,21,4/25/2017,4.0,Great place to eat  very many options. Sometimes the service can be a little slow... especially if it's a big game night. But the food is great  pizzookies make the whole trip to this place worth it! Highly recommend those! The spaghetti is great  the Siracusa queso is also great and I haven't really had anything I didn't like here! Enjoy!
I. T.,Glendale  CA,1,29,2,4/24/2017,3.0,The three stars are for the very friendly  helpful  charming staff  from the front desk to all the servers. Really nice people. I wish the quality of the food was as good as the quality of the staff. The spinach cheese dip was hard as a rock. Dip should be soft and luscious  not something you have to smash with your fork before you can eat it. Plus  it came in a ramekin so small  you could barely share it with anyone. They have great tortilla chips  but they all broke off in the dip because it was like cement. And the dip needs salsa on the side  because it's quite blandThe little $5.50 salad I had with it was okay. Decent ranch dressing. I would eat that again. The prices are reasonable. Valet parking  and free self-parking upstairs in their parking lot. The restroom was stinky and gross  with paper towels falling out of the trash can  which looked like it hadn't been emptied in a while. Do clean restrooms matter? They do to me. Not the worst place I've ever been  but I'm not planning to return. I'd like to give the staff jobs in a better restaurant!
Ruben N Olivia E.,Santa Maria  CA,27,11,1,5/13/2017,4.0,We loved BJ's in Oxnard so we tried this one in Burbank. The food is delicious we both had the steaks and they were great . The only reason I gave it a 4 was because the server didn't check in on us often to refill our drinks. We arrived and were seated right away. It was not packed for a Friday evening. Other than that it was great.
Michael B.,Sun Valley  CA,4,5,2,10/22/2016,1.0,After terrible service. JESSICA came to the rescue. And she ain't even a waitress. She's in take-out. Short staffLong wait Everything was good. Except for waiting an hour. If ur really hungry... don't come.
Jamilett M.,San Diego  CA,0,5,1,12/29/2016,1.0,WORST SERVICE! Waitress messed up everyones order  it was four of us about 10:30 pm  we were really hungry and she was even rude when we asked her to double check a beer we had asked for and when she finally gave up she came back and said that the server had poured the wrong drink. Honestly never had such bad service. Waitress name on receipt labeled as Jessie.
Ashley H.,Glendale  CA,0,9,1,8/22/2017,2.0,Food we good. However it took about 20 minutes to get some chips and guacamole. My daughters steamed veggies were hard  and obviously not cooked well. Service was very slow  especially for it being a weekday evening and it was not busy. I assume it was the kitchens fault and they need to get their act together.
Mel E.,Los Angeles  CA,9,176,176,4/11/2015,5.0,Good spot to come with family and friends. We sat down at the bar and right away approached by the bartender. He took our order and came back right away to serve us. They made sure we were taken cared of. If you are coming here as a group  do come in advance since it is a big family restaurant .
Brian S.,Sun Valley  CA,0,1,,3/29/2017,5.0,Best experience my wife and I've had in a long time Tyler was excellent and very friendly such a positive person
The G.,Glendale  CA,1,43,14,1/30/2017,1.0,bjs has changed quite a lot over the years. They have taken out all of their good food choices and now when u ask them to have the chef make a SIMPLE crispy chicken sandwich  they refuse. Highly disappointed.
Elizabet M.,Pacoima  Los Angeles  CA,0,1,,10/24/2017,1.0,I have not been to BJs in a while and this Sunday I remembered why..... they were not busy surprisingly but as the 2 1/2 hour outing proved I was slowly reminded why I stopped going. I went with my 2 kids and mom for a late Sunday lunch around 2:30. My kids order tenders and a pizza and of coarse they wanted cheese sticks. My mom asked for a cup of soup and shrimp tacos  I asked for a sandwich. We waited 30 minutes for the appetizer and soup on top of that my moms food was wrong waited about 45 minutes for my kids food and an HOUR for my sandwich and my moms tacos that they brought wrong..... my moms soup came cold BOTH times and we had to flag down a waiter in a group of servers talking and joking with someone that seemed to work there but was off the clock to get a refill on our drinks we waited 20 minutes for these refills. My youngest daughter did not like the pizza so I had to order solders for her.... not only did it take another 35 minutes but the server brought it in a to go plate knowing that we were waiting so could eat. This was just the beginning.... the server was nice about it and it was ok. Our total came out to 55.37. My mom gave 20 cash and I told the server he could put the rest on my card. Well I checked my account today and I was charged THREE times! One for the total 55.37  the second for 20.00 and the third for 34.37 I was furious because they didn't even tell me. I called Monday to speak to a manager to see what happens only to be placed on long holds both times I called. I kept getting cut off while I was trying to tell the manager what happens because he said he knew what happened.. really?? Nope never again worse service ever what a shame.
M M.,Arlington  TX,0,17,,4/27/2017,1.0,We come here often for the beer and HH specials. On the last visit  we ordered a Margarita. Big mistake! All shaved ice and lime juice. I have had stronger Slurpies or snow cones. Stick with the beer.
Rick R.,Los Angeles  CA,437,226,214,10/12/2015,4.0,Bj's is Bj's  and has lost its luster over the years; however  today's experience was much better than normal. Our server  Julia  provided top notch service.She was friendly (especially with the kids)  attentive  and professional. She could have served us stale bread and I would've still given the experience 4 stars.If everyone provided this level of customer service  the world would be a much better place. If you stop in to this location  do yourself a favor and request to be seated in her section.
Michael J.,Santa Monica  CA,82,62,33,7/27/2016,4.0,Came here randomly with my woman and had a beautiful lunch. I think Jeffery was our waiter and he was fast  professional and basically perfect. He didn't do anything extra  he seemed genuine and our food was terrific. I would definitely come here again especially with the free valet parking  as it just makes things much easier to handle when going out to eat.
Priscilla T.,SYLMAR  CA,102,40,22,10/4/2015,1.0,Parking was only available for valet $3.50 or parking across the street on street parking. Our wait was 47 minutes for a party of 10. It was pretty busy so we did understand the wait time. The woman's Bathroom were extremely dirty ; toilet paper all over the floor  2 stalls smelled like urine and one sink was out of soap. I know because I have 3 children and hey take turns visit the bathroom. Our server came and drop off the menus and immediately asked what we wanted to drink? (Hello  we just the menu...I say this because since we are in a water drought I don't want to order water unless if I plan to drink it  yet she offered a round of waters.) She came back 7-11 minutes later to drop off the waters and take our orders  given the fact it was our first time we had menu questions. She was able to answer 2 out of 7 of the questions due to lack of knowledge of the menu. Placed our order. Part of that order was a pitcher of beer. When our beer came it was warm and the beer glass was dirty. The order came out in half'  half the table had their soups meanwhile orders waited. By the time the other soups came the others had finished the their soup. Then our meals came out in that same order... Once we got all our meals  our server didn't come back to ask if everything was okay. We needed sides of blue cheese/ BBQ but she never came back so we had to look for another server. Finally  the desert came we ordered 4 pizookie  those came out and tasted good.Not sure if I would recommend this place maybe it was the server/ maybe it was that it was Sunday or maybe their isn't an excuse for service like this. $180 not well spent
Erick D.,Los Angeles  CA,0,15,23,4/15/2016,4.0,If you ever happen to stop by this BJs location in Burbank....make sure you have SHANNON be your server. She's Amazing!!!! I'm a regular here  there's never a day she's not in a great mood; just makes the experience and vibe extra chill! Just remember this name SHANNON :) She's definitely a reason why we come to BJ's and not the other local restaurants.P.S. white choc pazzuci is the best!!!
Salute U.,Burbank  CA,4637,254,281,11/11/2016,1.0,We came here on Veterans Day for the military meals that BJ's offers to vets and active military personnel. The service was VERY SLOW  there was no bread or breadsticks offered while we looked over the menu. In fact I had to ask for bread even though I had almost eaten my meal. The waiter never offered anything. Then a person who may have been the Manager came by our table to check on things. I expressed my irritation of their poor service to him and this knucklehead made no attempt to make things right. What an A hole. Don't come here otherwise you will be disappointed.
