Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Busser""",2.0,3.0,1.0,1.0,2.0,1.0," Nov 8, 2016",Past,Busser,"San Rafael, CA",Yes,Yes,Neutral,Part-time,,".Enviornment<br>. Co-workers<br>. Paid on time<br>. Tips<br>. Free food<br>. Always busy<br><br>Good for tips, Can work late at night. Open late providing more possibilities to pick up shifts when going to school. Very busy",". No room to grow<br>. Lack of management productivity<br>. Lack of communication from Management<br><br>Not good if going to school, i was not able to take time off for a class i had one Saturday. I had asked months in advance to take the day off. Coming up on the day i had to resign or miss my mandatory class.",Better communication. More flexibility for students. More staff on hand. Be patient and understand employees needs. More Communication down the pipe line.
"""Easy money""",4.0,3.0,1.0,1.0,1.0,1.0," Oct 21, 2016",Past,Anonymous Employee,"Arlington, TX",Yes,Neutral,Neutral,Part-time,,"Easy money, easy job, nice hours",Have to kiss up to the management to get the good shifts/sections,Management was ok
"""Host/Hostess""",4.0,,,,,," Oct 20, 2016",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,"The flexible schedule was great and the atmosphere was easy-going. The job itself was pretty simple and was only hectic on the weekend or during game nights, but was still manageable. It was a great customer service experience.",The biggest issue with this job was probably when someone called in and there wasn't someone there to cover for them.,
"""Host Desk Coordinator""",2.0,3.0,1.0,1.0,1.0,1.0," Oct 25, 2016",Current,Host Desk Coordinator,"Roseville, CA",No,No,Neutral,Part-time,,"fast-paced, meet lots of people",hours and shifts are not guaranteed,consistency and accountabilitiy are key
"""Server""",1.0,2.0,1.0,1.0,1.0,1.0," Nov 11, 2016",Past,Anonymous Employee,,No,Yes,Neutral,Full-time,,Half price food<br>A billion people to pick up your shift<br>Flexible scheduling,"LONG hours<br>Hours of side work<br>""Corporate this...corporate that""<br>Managers are sexist and kind of creepy",Stop being creepy
"""One of the best places- hands down""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 3, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,,More than 5 years,"Fast-paced restaurant- Opportunity to turn tables quicker and make more money<br>Larger volume of customers-Ability to make a lot of connections and network<br>Larger management team/staff -Opportunity to develop more relationships<br>Room for growth- Once management decides you are a quality fit for moving up, lots of ground is made<br>Scheduling is extremely flexible and all team members are like family<br><br>Overall corporate and management will push you and demand a lot but it's only because they know you are capable. The better service you give, the more fun you and the guests will have, ultimately making the most money possible for you and the company.","Once you get on the bad side of management, it is difficult to change that sometimes. Just don't ever make yourself a target. Always be on time, always have a clean uniform, know the menu like the back of your hand,work hard every shift and they'll more than appreciate you.",
"""Summary""",5.0,5.0,5.0,5.0,4.0,5.0," Sep 23, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,Great Teamwork and managers are willing to help,We are in need of Dishwashers.,
"""Decent, but exhausting and tedious work""",3.0,3.0,2.0,2.0,3.0,2.0," Oct 7, 2016",Current,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,"BJ's restaurants typically are high volume, which offers the opportunity to make decent tips utilizing the ""turn and burn"" methodology. Menu is extensive and higher priced than that of competitors. Closers can make great money.","Management consists largely of those with ""hospitality"" degrees, not those who actually worked in restaurants. They staff far too many servers so many will work a 2-3 table section and be cut after only working through the rush. Many are lucky to make $75 on a friday or saturday night. Working lunches with 10 servers when this shift could be handled by 4, which would provide a lucrative shift opportunity. Constant pushing of new promotions and ""after meal surveys"" which directly affect management bonuses (which are substantial), however, these surveys are annoying to customers and ""turn them off"" right before they offer gratuity. Luckily, as a closing bartender, I rarely had to deal with most of this.",Trust your servers to handle larger sections and actually make some money.
"""bj's microwave kitchen""",1.0,2.0,1.0,1.0,2.0,1.0," Oct 27, 2016",Past,Line Cook,"New Braunfels, TX",No,No,Neutral,Full-time,Less than a year,no cooking or basic kitchen knowledge or skill required. i have to write 20 words so this is just filler,"zero stars if i could<br><br>no communication between stations, prepare your tickets and place them under a heat lamp until the rest of the order is ready. salmon steak or any other protein/ ingredient not ready? simple just throw it in one of 3 microwaves at each station and nuke it to cut down your ticket time. they want the lowest possible ticket time in order to turn tables vs. providing guest with a genuine quality meal. everything for the most part arrives pre-cooked and frozen.","people will wait for good food, so why cut corners."
"""Overall a good place to work""",4.0,4.0,5.0,5.0,2.0,4.0," Sep 21, 2016",Current,Server,"Katy, TX",Yes,Neutral,Neutral,Part-time,Less than a year,"I know you don't always get lucky with managers, but it seems like BJ's puts really good people in charge. I love my managers, we feel more like coworkers than some authoritarian style places. The clientele is mostly good too, we have mostly business people during the weekday lunch hours, and families that come in at night. Not being open until 4am is also great.","Even though we're not open until 4am, on weekends we do close at 1am, and there's still clean up to be done before going home. Sometimes you get lucky with the guests that come in and you can have a great conversation, and sometimes you get the type that complain about anything they can to get a free meal. Such is the life of a server.","Continue focusing on good things that your servers do. Constructive criticism is needed, but y'all do a good job of pointing out things we do right too, and that's appreciated."
"""Server/Bartender""",2.0,1.0,1.0,1.0,1.0,1.0," Oct 4, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 10 years,Good money. Co-workers. Flexible scheduling.,"Managers do not care about you. No such thing as ""being sick"".",Treat your employees like they're humans.
"""Host""",4.0,5.0,4.0,4.0,3.0,4.0," Sep 7, 2016",Current,Host,"Mesa, AZ",Yes,Yes,Neutral,Part-time,Less than a year,"BJ's is an exciting place to work, if you are a self-motivated individual. It is fully in the restaurant industry, so you must understand all the things that come along with that. I love the pace of work and the ability to work-up. I have worked here for 2 months, and I have already moved up to Take-out (the next position), and I am looking to move into a server position in the next couple months.","The training is not very organized or useful, but you learn more on the job, which is useful.",
"""Line cook/blue hat""",3.0,2.0,3.0,3.0,1.0,2.0," Sep 18, 2016",Past,Line Cook/Supervisor,"Orlando, FL",No,No,Neutral,Full-time,More than a year,friendly staff that you get to know really well because you are all there all of the time. Paid time off is really nice also.,"Late closes, under paid for the amount of responsibility that is dished off at you by management. They will hire anyone with a pulse, creates more work for the seasoned cooks.","Treat employees especially those with the company knowledge, with respect and dignity. Schedule more people on bust shifts to lessen the load of an almost impossible task of running a busy station alone."
"""Big Time Corporate""",3.0,3.0,5.0,5.0,3.0,3.0," Sep 13, 2016",Current,Food Server,"Bakersfield, CA",Yes,Neutral,Neutral,Part-time,More than a year,"Hotschedules make it easy to give up, or pick up shifts. Always busy, and almost always something to do. My Managers are great but there have been a few who were not.",Get cut after just a few hours if slow. You have to really work your way up in the company.,Better training programs. Advance your workers who show up on time and take an interest in the job.
"""Server""",5.0,5.0,5.0,5.0,5.0,5.0," Aug 28, 2016",Past,Server/Waiter,"Huntington Beach, CA",Yes,Yes,Yes,Part-time,More than a year,"Flexible hours, good tips, time flies by, good benefits.","Service jobs can be grueling on the body, messy, and long shifts.",
"""Scheduling Problems""",3.0,3.0,4.0,3.0,4.0,3.0," Sep 12, 2016",Current,Line Cook,"Avon, IN",Yes,Neutral,Neutral,Part-time,More than a year,I opened a store and have worked for the past year. Learned a lot about cooking and I'm constantly being pushed to be at my best constantly. Lot of opportunity to move around inside the kitchen and learn new stations.,"Had a lot of scheduling problems, where we've been understaffed for big rushes, or had people leave early to save money on labor cost. Job can also get extremely stressful and some managers do not handle this well","Scheduling problems are making people quit, which leads to being understaffed and poor guest experience"
"""Poor management""",3.0,3.0,3.0,3.0,3.0,3.0," Sep 9, 2016",Current,Food Server,"Greenwood, IN",No,Neutral,Yes,Part-time,,Great staff to work with,Poor management to work with,Pay more attention to employees
"""Good place to work at while going to school""",4.0,4.0,4.0,1.0,3.0,5.0," Aug 24, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,Less than a year,I loved my coworkers which really made this place. Management was flexible when I needed time off to study or for school.,"Restaurant didn't attract the best crowd, therefore the money was very inconsistent.",
"""Bj's is an interesting job""",4.0,5.0,4.0,4.0,2.0,5.0," Aug 18, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,-Great people<br>-Ability to make great money as a server<br>-Friendly staff/managers,None really it was a great place,
"""Past Expierience""",5.0,5.0,5.0,5.0,5.0,3.0," Aug 13, 2016",Past,Server,"Bryan, TX",Yes,Yes,Neutral,,More than a year,Fair Management.<br>Good hours if you work hard enough.<br>Alot of advancement opportunities.,Management does not communicate as well as they should.,More communication.
"""Server""",1.0,1.0,1.0,1.0,3.0,1.0," Sep 18, 2016",Current,Server,"Hurst, TX",Yes,No,Neutral,Part-time,Less than a year,Average money not the greatest.,Terrible managment very self absorbed don't care about employees,"Needs new management in Hurst, tx rude and all around do not care about their employees"
"""Good, but could be better.""",3.0,,,,,," Aug 26, 2016",Past,Anonymous Employee,,No,Yes,Yes,Part-time,,Supportive coworkers made environment great for learning and improving upon restaurant service skills. The BJ's Restaurant's atmosphere created a formal yet fun environment to work in.,"Management was not supportive of had working employees leading to high turnover. Also, management did not treat female employees with respect.",Treat your employees with respect and compliment / reward the hardest working employees to reduce turnover and increase company culture and community.
"""General Manager""",2.0,2.0,2.0,4.0,3.0,3.0," Aug 24, 2016",Current,Gener,,No,Neutral,Neutral,Full-time,More than 5 years,Pay compensation is good. Benefits and 401k offered right away to management.,"Quality of life..there really isn't much. Stakes are high, lots of pressure. Not a lot of encouragement.",Coporate needs to improve standards to reflect the talent (or lack there of) that is being hired as management.
"""Management is stuck up. terrible atmosphere""",2.0,2.0,2.0,1.0,2.0,1.0," Aug 21, 2016",Past,Food Runner/Server,"Katy, TX",No,No,Neutral,,Less than a year,"there are no pros, and i need 5 words",WHITE WORK SHIRTS?? AS A SERVER? Half your money goes to getting new shirts!<br>Management sucks.<br>Tips aren't all that. you can do better,"remember, your employees are people. I gave my two weeks and left. Very happy at Chuy's and make more money with a slightly less expensive menu lol"
"""Not Good""",1.0,2.0,2.0,1.0,2.0,1.0," Sep 11, 2016",Current,Server/Bartender,"Redmond, WA",No,No,Neutral,Full-time,More than a year,"Awesome employees, flexible schedule, fast money.","Terrible management, poor communication, chaos, hostile work environment, restaurant politics, poor treatment of employees.",Politics in a restaurant never works out.
"""Great welcoming environment, friendly staff and managers and well organized.""",4.0,4.0,4.0,3.0,3.0,3.0," Jul 26, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,Flexible with your schedule. Good friends with a lot of the co workers. Can advance through job titles throughout time.,Can get bad shifts where you aren't on the clock for very long and don't make much money. Sometimes too many employees.,
"""Worked here happily for almost three years""",5.0,4.0,5.0,5.0,5.0,4.0," Jul 19, 2016",Current,"Server, Bartender, Bookkeeper","Tallahassee, FL",Yes,Yes,Yes,Full-time,More than a year,"Career opportunities, family environment, focus on customer service, great coworkers",There aren't many cons. Occasionally there can be some miscommunication between managers.,"Make sure everyone is on the same page, at least as far as lower level employees are aware."
"""Server""",4.0,4.0,4.0,4.0,4.0,4.0," Jul 15, 2016",Past,Server,"Redmond, WA",Yes,Yes,Neutral,Full-time,More than a year,"-Great place to work, very fun environment<br>-Great managers, they really do care<br>-Growing company<br>-Decent check averages<br>-200+ locations, transfers are incentivized for restaurant openings<br>-A clear path to management if you desire<br>-Busy restaurant<br>-Good food, great beer to sell<br>-Casual but still classy enough<br>-Wonderful people to work with","-Lots of managers get shuffled around between locations<br>-Many rules, regulations, standard corporate stuff<br>-Breakfast on sundays (9am, laaaame)<br>-Huge menu to memorize<br>-Limited to 30 hours a week for servers","Try to hold on to your managers. The bonds they form with the team members cannot be valued enough. When you trust your managers, you do a better job. Over all I loved working at BJs, keep up the good work!"
"""ok company""",2.0,1.0,3.0,2.0,1.0,1.0," Jul 25, 2016",Past,Server,"Miami, FL",No,Neutral,Neutral,,More than 3 years,"you are able to recieve discounted meals, free meals if you are a cook or hostess, fun work environment, family atmosphere, people are nice, cool rewards system","lead management doesn't really care about team, they only care about their bonuses. when the restaurant gets full they seem to run around with their heads cut off","stop worrying more about your bonuses and paychecks, your employees are people too and we are just as concerned with getting paid as you. if you have more compassion for the people working for bjs maybe you wouldn't be so stressed to get your checks."
"""Working Here""",5.0,5.0,5.0,5.0,3.0,," Jul 5, 2016",Current,Server & Bookkeeper,"Fontana, CA",Yes,Yes,Yes,Part-time,Less than a year,"I love interacting with my guests, I work with an awesome team, and my managers are always there to help me whenever I need them. It feels more like a family than a job.",It is the restaurant business so there are times it gets slow or you are not scheduled as much,Treat your crew as your equal and they will work harder for you.
"""great company to work for""",4.0,4.0,4.0,4.0,3.0,4.0," Jul 8, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"Constantly busy, great clientele and regulars. Open for lunch and dinner.",Been with the company for six years and have seen a lot of turnaround in servers and management.,
"""Bartender""",4.0,4.0,4.0,4.0,4.0,3.0," Jul 3, 2016",Current,Bartender,,Yes,Yes,Neutral,Part-time,,"Good money, great work environment","Management sometimes lacks on the ""soft skills"" needed in their positions communicating with staff and guests",Remember your people make the restaurant run
"""Fun Environment, but Underpaid & Understaffed""",3.0,3.0,2.0,3.0,2.0,2.0," Jul 19, 2016",Current,Anonymous Employee,,No,No,Neutral,Full-time,More than a year,"It's a great atmosphere filled with fun events, free food &amp; beer.","There is too much rapid growth without the required human resources to facilitate effective procedures correctly. Since most departments are underpaid and understaffed, it creates a lot of turnover, making it more difficult for remaining employees to pick up the pieces.",Pay more to the support center infrastructure team to keep the heart and soul of BJ's satisfied.
"""Great Management""",4.0,4.0,4.0,4.0,3.0,4.0," Jun 30, 2016",Current,Server,"Pittsburgh, PA",Yes,Yes,Yes,Full-time,More than 3 years,Very Well structured and organized. Management is professional and available from top to bottom.,None that I have encountered.,Keep up the awesome work!
"""Great restaurant to work for.""",5.0,4.0,4.0,5.0,4.0,4.0," Jun 29, 2016",Current,Senior Manager,"Longview, TX",No,No,Yes,Part-time,Less than a year,They really take care of their people. Good pay and benefits but also show respect. Large company but you can get to know all the upper management. They treat you as equals and critical to their success. Closed Christmas and Thanksgiving.,It's very busy so there are long hours sometimes but usually not more than 11 per day. It would be nice if we had more than 5 salaried managers.,Get rid of 5 plus.
"""Trying to hard to be fancy when they're not""",2.0,2.0,2.0,2.0,2.0,2.0," Jul 5, 2016",Past,Server,"Austin, TX",No,Neutral,Neutral,Full-time,More than a year,"Very flexible schedule, light sidework","Low quality food, mediocre management, cheap clientele",
"""BJ's Restaurant""",4.0,4.0,5.0,4.0,4.0,4.0," Jun 20, 2016",Past,Host,"Melbourne, FL",Yes,Neutral,Neutral,Part-time,Less than a year,I opened a new restaurant with Bj's as a host. The trainers and managers were all very patient and helpful. All my coworkers were pleasant as well. It was a great work environment for a summer job.,"As a host, I did not get tipped out by the servers as some restaurants do. Also, it was kind of annoying that for the first couple of paychecks you are given a money card and you cannot sign up for direct deposit right away.","The management when I was there was quite good, so I do not have any advice to give to them."
"""Senior Manager""",1.0,1.0,1.0,1.0,3.0,1.0," Jul 21, 2016",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,The beer was something to be proud of.,Impossible to live up to expectations.,
"""Server""",2.0,3.0,3.0,2.0,2.0,3.0," Jun 28, 2016",Past,Server,"Lexington-Fayette, KY",No,Neutral,Neutral,Full-time,Less than a year,"General Manager was a very nice man. I didn't work there long, but they promised the world.","All of the service managers left a lot to be desired. Helped with opening a new store in Lexington, KY and was really shocked and let down with their training. I have opened 5 new restaurants in the last decade and BJ's opening training was by far the worst. I do not blame the trainers, as they are just doing their jobs. Corporate should really look at their opening training practices and implement some better ideas. Don't want to call out their names (LIZ) but the two female service managers were unprofessional and rude. Was really shocked at how I was talked to. I am a 36 year old man with a Bachelors degree and haven't been talked to that way in decades.",
"""So so place""",2.0,1.0,1.0,2.0,2.0,2.0," Jun 29, 2016",Past,Cook,"Santa Rosa, CA",No,Neutral,Neutral,Part-time,More than a year,Nothing really. Things may have changed now but when first opened it was very disorganized. Had to stay and close until 4am one time,Had to close until 4 am one time after closing at 11pm very disorganized. Would not work here again. Definitely not for the pay either,
"""Unhappy""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 9, 2016",Past,Server,"Jacksonville, FL",No,No,Neutral,,Less than a year,Non I can say concept needed to be improved,Managers at this store were horrible work conditions unsafe I fell and they laughed and joked about it still have problem moving arm 3 Years ago,All need to be replaced
"""Dishwasher""",3.0,4.0,4.0,,,," Jun 16, 2016",Past,Dishwasher/Prep Cook,"Santa Rosa, CA",No,Yes,Neutral,Part-time,Less than a year,"Good food, modern well-stocked kitchen, good-natured coworkers who do their best to watch each others' backs...at least in the dish pit.","Understaffed, high turnover, absurd hours.<br><br>For example, every time we would begin to make progress in the backed-up dish pit, management would send a dishwasher or two home. This meant whoever was left would be working overtime to accomplish what would otherwise have been done at the end of the night.<br><br>Also, as my manager explained to me, the work week technically ended Tuesday night, so it was not unheard of for me to work an eight hour shift till past midnight, then be forced to stay till four in the morning working overtime to not only finish the dish pit, but to finish closing the stations of the cooks who had been sent home early...and then still be expected to show up at 7:30AM the next (oops, the same) day!<br><br>I quit after the third month working here, as my sleep debt was accumulating faster than I could manage it, and as much as I enjoyed many aspects of this job, I was left feeling anxious and depressed over putting my all into it and being taken advantage of as a result.<br><br>The last straw was when much of the full-time staff had their hours cut ""because of Obamacare"". This was so the restaurant would not have to provide benefits to its dishwashers.",Don't work your dishwashers so damn hard.
"""Hostess""",5.0,5.0,5.0,4.0,4.0,5.0," May 26, 2016",Past,Host/Hostess,"San Antonio, TX",Yes,Yes,Neutral,Full-time,Less than a year,"Free food after each shift, easy to get shifts covered, good management, fun environment, discounts, easy to get off early if needed","It's hard as a hostess to even be considered to move up to waiter/waitress, can be really stressful when it's a busy time/day",
"""Good Company""",4.0,,,,,," May 16, 2016",Current,Anonymous Employee,,No,No,Neutral,Part-time,,They seem to care about their employees; High ticket totals,"Extremely annoying practices such as not using trays, no auto-gratuity regardless of the size of the party (I've heard this may be an industry-wide thing), and routine double shifts due to high turnover.","Train your hostesses better. There is routine seating in unoccupied sections, little to no communication with servers, and uneven seating between servers. Very often some people will be double or triple sat while others are not being sat at all."
"""Hostess""",1.0,,,,,," Jun 15, 2016",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,"Young group of people who work their, perks of eating free food, not many others","Very poor management, young staff makes for a high school type setting, lots of drama, managers included",
"""Server""",4.0,5.0,4.0,3.0,3.0,4.0," May 9, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than 3 years,Great food and drink specials,Part-time work available and minimal hours,Encourage team work
"""Server""",3.0,4.0,4.0,3.0,4.0,3.0," May 19, 2016",Past,Server Trainer,"San Antonio, TX",Yes,Yes,Yes,Full-time,More than 5 years,Good money<br>Always busy<br>Many regulars<br>Extensive selection on menu plus always new items rolling out,Better know how to consolidate your trips<br>Constantly have to be doing something<br>Not a phone-friendly work environmet,
"""lack of help""",2.0,,,,,," May 20, 2016",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than 3 years,let's be honest but the job. it just that a job.,there is so much that i can and will say about this job but if i will tell it all. they will shut the business down. the company robes you out of your over times hours. it was hard to get my vacations time after been there over 4.5 years. then hours only give to their chosen favorite .,do your jobs and stop hiding behind your employee like you are working when directors enter in the buildings
"""BJ's""",4.0,4.0,4.0,4.0,4.0,5.0," May 2, 2016",Past,Senior Manager,"Norman, OK",Yes,Yes,Yes,Part-time,Less than a year,"Great company, huge growth potential, and worked with a lot of really amazing people. BJ's does a great job of taking care of all the guests and goes beyond for their loyalty members.",Nothing negative to say about the company. They treated me very well and I truly enjoyed my job. Sometimes they can be aggressive with new roll outs before all the kinks are worked out.,"Keep doing what you do. It is a challenge, but it is well worth the reward at the end. Very good team here."
"""it was ok""",4.0,1.0,3.0,4.0,3.0,3.0," Apr 18, 2016",Past,Server,"Cupertino, CA",Yes,Yes,Neutral,Part-time,More than a year,Mobility is easy in this company. Gain some customer service experience and make some new friends (even if theyre somewhat cliquey),"Sometimes unorganized because there are not enough employees.<br>Massive food and beer selection, having to know everything on the menu is a little tough<br>Need to train employees better",Care a little bit more.<br>get more workers and make sure they are properly trained.
"""Service assistant""",3.0,,,,,," May 3, 2016",Past,Anonymous Employee,"Orlando, FL",Yes,Yes,Neutral,Part-time,Less than a year,Good place to work early,Not great pay for very long,
"""Pretty Good Job""",5.0,4.0,4.0,3.0,1.0,5.0," Apr 16, 2016",Current,Hostess,,Yes,Yes,Neutral,Part-time,Less than a year,Free meals while working<br>Pay is great<br>Opportunities to move up<br>Great ppl,Not enough hours<br>Not enough good servers,
"""Senior Manager""",3.0,2.0,3.0,5.0,3.0,3.0," May 3, 2016",Current,Anonymous Employee,,No,No,Neutral,Full-time,More than 8 years,Growing brand with plenty of opportunities and a decent culture.,Rapid expansion leaves some locations with less than desirable management situations.,Reinvest in management if you plan to continue to build sales.
"""Overworked, underappreciated""",2.0,1.0,4.0,2.0,1.0,1.0," Apr 24, 2016",Past,Management,"Las Vegas, NV",Yes,Yes,Neutral,Part-time,More than 3 years,"Cutting edge systems, high tech equipment, fun culture.","Long hours (more than 10 a day), micromanaged, focused on negative reinforcement, devalues hard work, blame shifts down the ladder.",Pay attention to competitive wages to keep turn over down for better quality employees. All the touch screens and flashy electronics mean nothing compared to the passion of dedicated worker.
"""server/cocktail server""",4.0,5.0,4.0,3.0,3.0,4.0," Apr 6, 2016",Current,Cocktail Server,"Laguna Hills, CA",No,No,Yes,Part-time,More than a year,Family work environment. Lots of experienced employees,"Like any restaurant, it can be a bit cliquey at times.",
"""Server""",1.0,5.0,1.0,1.0,4.0,1.0," May 13, 2016",Past,Food Server,"Pittsburgh, PA",Yes,Neutral,Neutral,Full-time,More than a year,Flexible schedule and nice co workers really are the only pros. You can make great money. You also get a 50 percent discount on food if you are a server or bartender. Kitchen and hostesses eat for free .,Extremely disorganized . Not everyone is held to the same standards. Management does play favorites. The menu is too big for the kitchen to make quality items and there are a lot of guest complaints. They are always understaffed. There is no warning when you apply but servers will be pulled for one shift a week to food run. Your wage for this is still 2.83 an hour and you get 1.25 of the servers sales . That means you can work 8 hours for forty dollars. I'm in Pennsylvania . It will vary depending on the server minimum for each state.,Pay attention. Respect the people that are willing to work hard for you. Care more. Treat everyone like they matter .
"""Good luck""",3.0,2.0,3.0,2.0,3.0,3.0," Apr 16, 2016",Past,Host/Hostess,,No,No,Neutral,Part-time,,BJ's provides a good chance to gain some customer service experience and experience dealing with less than stellar management.,"Management was scattered, and hardly on the same page. During year with the company the entire management staff shifted 6 times. Because of the constant management switching, your hard work can get lost in the cracks, and strong employees are taken advantage of, while the ""squeakiest doors"" get the most attention and recognition from management.",Pay more attention to the harder working employees.
"""OK environment""",4.0,5.0,5.0,3.0,1.0,3.0," Mar 24, 2016",Past,Food Server,"Pittsburgh, PA",Yes,Yes,Yes,Part-time,More than 3 years,Good money and friendly co-workers,Managers are often unprofessional and their rules and regulations differ from one another,Be more united
"""Bartender""",3.0,,,,,," Apr 11, 2016",Current,"Store Trainer, Bartender/Server, Event Coordinator","San Marcos, TX",No,Yes,Neutral,Part-time,Less than a year,Fun work environment with a certain level of professionalism,Managers are hit or miss,
"""Good Company""",4.0,5.0,5.0,4.0,2.0,5.0," Mar 25, 2016",Past,Bj' S Brewhouse Server,"Pasadena, CA",Yes,Neutral,Neutral,Full-time,Less than a year,Management was helpful and friendly. Everyone worked as a team,"Small sections, not a lot of money to be made","If management showed a little more appreciation to dedicated employees, there would be a lower turnover rate"
"""Dishwasher""",5.0,3.0,4.0,5.0,4.0,5.0," Mar 22, 2016",Current,Dishwasher,"Austin, TX",Yes,Neutral,Neutral,Part-time,More than a year,Good food that is free while your working,Not enough staff to compensate,Get more workers
"""Server/Bartender""",5.0,,,,,," Mar 21, 2016",Current,Bartender,"Tucson, AZ",No,Neutral,Neutral,Part-time,Less than a year,"Great place to work, flexible hours, management always encouraging others to do their best.",Nothing to complain about here! It's a relatively easy job and fun place to work,
"""cook""",3.0,3.0,5.0,4.0,3.0,4.0," Apr 4, 2016",Past,Line Cook,,Yes,Yes,Yes,Part-time,Less than a year,"Meet new people , ok managers, ok food perks","hours not based on performance,, training sucks better off learning on your own ,training pay could be better based off experience.",distribute hours better. B more involved in the kitchen through training
"""Good""",1.0,5.0,5.0,5.0,5.0,5.0," Apr 13, 2016",Past,Sales Associate/Cashier,"Miami, FL",Yes,Yes,Yes,Full-time,More than 3 years,IT WAS REALLY GREAT BENEFITS,Nothing. Really great. And super easy.,Very good
"""fun while it lasted""",4.0,4.0,5.0,4.0,3.0,4.0," Mar 3, 2016",Past,Line Cook,,Yes,Yes,Neutral,Full-time,More than 10 years,Worked with great people and learned a lot,"They change the menu too much and then keep menu items on a ""secret"" menu. You have to know like 200 items. It crazy.",If you take it off the menu. Leave it off.
"""EKM manager""",4.0,1.0,2.0,4.0,5.0,4.0," Mar 5, 2016",Past,Anonymous Employee,,No,Yes,Neutral,,More than a year,"Industry leaders in training with computers . leaderships , salary pay .","They cores values are not followed, after been hired . Sick time is not payed , work comes first.",Delivered on the agreements that you promote the company to employees.
"""Non management review""",4.0,5.0,3.0,4.0,4.0,3.0," Mar 4, 2016",Current,Food Server,"Moreno Valley, CA",Yes,Yes,Neutral,Part-time,Less than a year,Accommodating to a person with a busy life.,Not enough hours has more staff then hours needed.,
"""Meh job and never over minimum wage. no promotions""",3.0,2.0,3.0,1.0,2.0,1.0," Mar 16, 2016",Past,Hostess,,No,Yes,Neutral,Part-time,Less than a year,"Hourly team members get a free meal with every shift, that was nice.","I worked there for over a year, as part of opening staff and every time i asked i was denied a raise. Solid minimum wage.<br>Absolutely not consistency in scheduling. We were all told that they would work with our school schedule but that was a lie.",Listen to your employees.
"""Great managers""",4.0,3.0,4.0,4.0,4.0,5.0," Feb 28, 2016",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,,Managers really make this place,Too much drama from servers,
"""Kitchen manager""",5.0,5.0,5.0,5.0,5.0,5.0," Feb 27, 2016",Current,Line Cook,"Escondido, CA",Yes,No,Neutral,,More than 3 years,Good benefits and achievable bonuses,You just have to follow the system and work as a team.,Work under pressure
"""Love the job but unfortunate management""",3.0,4.0,3.0,2.0,2.0,4.0," Mar 11, 2016",Current,Host/Hostess,"Fort Worth, TX",Yes,Neutral,Neutral,Part-time,Less than a year,Fun job<br>Like what they stand for<br>Fast pace<br>Seems scary at first but easy to get the hang of,Management<br>Negative atmosphere between employees some days,Get to really know your employees<br>Don't pick favorites<br>Stop bad mouthing your hard working employees<br>(Management wasn't always this bad but quickly went down hill)
"""Working at BJ'S restaurant""",3.0,4.0,3.0,2.0,1.0,3.0," Mar 9, 2016",Current,Food Server,,Yes,Yes,Yes,Part-time,More than a year,"Flexible hours, decent pay.","Pay can fluctuate drastically, clients can be very unpleasant. Coworkers tend to be young and a bit immature","Keep fighting the good fight, recognize who the strong servers are and loosen the rains."
"""Server review""",1.0,1.0,1.0,2.0,1.0,2.0," Mar 28, 2016",Current,Server/Waiter,,Yes,Neutral,Neutral,Part-time,,"Casual, can make decent money if you put in the hours",Management thinks that everyone needs to work at least 6 shifts despite being in school.,
"""Awesome""",4.0,4.0,4.0,4.0,4.0,4.0," Feb 21, 2016",Current,Anonymous Employee,,Neutral,Yes,Neutral,Part-time,More than a year,Great money fun place to work,None great place to work,Hire people with experience and know drinks and food
"""Good company""",5.0,5.0,5.0,1.0,3.0,5.0," Feb 18, 2016",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than a year,It's a great place to work if you are in school and need a flexible work schedule. I started as a host and now I'm serving. Good money for short hours,Not good if you're looking to make a lot of money long term but enough to get by as a college student,
